method,n,imp_V0,tr_V0,pval0,imp_V1,tr_V1,pval1,imp_V2,tr_V2,pval2,imp_V3,tr_V3,pval3,imp_V4,tr_V4,pval4,imp_V5,tr_V5,pval5,imp_V6,tr_V6,pval6,imp_V7,tr_V7,pval7,imp_V8,tr_V8,pval8,imp_V9,tr_V9,pval9,imp_V10,tr_V10,pval10,imp_V11,tr_V11,pval11,imp_V12,tr_V12,pval12,imp_V13,tr_V13,pval13,imp_V14,tr_V14,pval14,imp_V15,tr_V15,pval15,imp_V16,tr_V16,pval16,imp_V17,tr_V17,pval17,imp_V18,tr_V18,pval18,imp_V19,tr_V19,pval19,tr_time
CPI_n,500,0.004460623859064317,0.0,0.49642504950338073,-0.003942966728595287,0.0,0.5031712285206659,-0.10411664518979347,0.0,0.5822841094160728,1.3777657316321061,1.0,0.01617953657484851,-0.05995697792823096,0.0,0.5484572716132351,0.06427665136449878,0.0,0.45065465188286125,0.9412956668060577,1.0,0.06543462383963218,-0.05227099627699339,0.0,0.5419935632864751,0.10591590967689246,0.0,0.41673580591695913,-0.018870313103915404,0.0,0.5152174002907255,1.1957341311884848,1.0,0.04111958610735146,0.0007282923637279559,0.0,0.49942784898020764,-0.10143071263213477,0.0,0.5825597959885606,0.03046112279746538,0.0,0.47566479790057864,-0.021528813851451556,0.0,0.5173421198735557,0.008649826896131696,0.0,0.49297944897527607,0.9678967037476776,1.0,0.06414686148678618,-0.04559262994656965,0.0,0.5379398142468473,0.01816296522939176,0.0,0.48555088942134905,-0.012154564993159145,0.0,0.5097838890467314,3.7415199279785156
CPI_n,1000,0.027432991150210473,0.0,0.4853169355773129,-0.03400097407726044,0.0,0.5190423056819155,0.016897211246050148,0.0,0.49078425469859643,1.224518906793881,1.0,0.06582707292623537,-0.04594085245052737,0.0,0.5254493270788252,0.041563099292895256,0.0,0.47779163388672186,0.95926103317781,1.0,0.10263155683501657,0.03239598629057605,0.0,0.48254702091603835,0.05578621826676322,0.0,0.46971419764225286,0.01018654858543977,0.0,0.4945305944251957,0.5223650725506599,1.0,0.23641035159249835,-0.15821942666386946,0.0,0.5874456361553153,-0.020001150202998197,0.0,0.5108190696792179,-0.05135877323733418,0.0,0.5281120717332183,-0.04247331678106159,0.0,0.5232402649493652,-0.0017378187581620352,0.0,0.5009489182613477,0.8268088109922584,1.0,0.12023692155403348,-0.005880892536536564,0.0,0.5031990143796478,0.010031340956095036,0.0,0.4945403044265266,-0.007651128875109325,0.0,0.5041828726522782,6.413905620574951
CPI_bt,200,-0.11107119907157648,0.0,0.6291168836102083,0.0039483229784909035,0.0,0.494796571223045,0.07348051520926635,0.0,0.41184498969034955,0.8003334590308815,1.0,0.03881980181056296,-0.0007265079490577087,0.0,0.5006237526440339,-0.1413137766889121,0.0,0.5973365390216928,1.8252518306664576,1.0,0.09645490165533088,-0.015995641049872056,0.0,0.5133519947634603,0.010274379593341987,0.0,0.48886751549507435,0.0009204599930239254,0.0,0.4992026797785398,1.8945887871823603,1.0,0.0599042544771384,-0.048892986406423145,0.0,0.5557381304651481,0.06158937899344963,0.0,0.4353567775344409,-0.0020589009032416783,0.0,0.5016818797275769,-0.010608669658527248,0.0,0.5103587557163602,-0.16232656708924553,0.0,0.6539181082579497,0.41100049545633643,1.0,0.11982916422857542,0.0370666058761131,0.0,0.4681564839772887,0.0225566067135623,0.0,0.4829331973936686,-0.2812407696794996,0.0,0.7868824117870676,21.642056465148926
CPI_bt,500,0.004460623859064317,0.0,0.49232360051983587,-0.003942966728595287,0.0,0.5055860912195216,-0.10411664518979347,0.0,0.6798307730070734,1.3777657316321061,1.0,5.4652488226504165e-05,-0.05995697792823096,0.0,0.6214966356599971,0.06427665136449878,0.0,0.4102845750956424,0.9412956668060577,1.0,0.004768629580153767,-0.05227099627699339,0.0,0.5790395382836485,0.10591590967689246,0.0,0.35149799010866645,-0.018870313103915404,0.0,0.5312958655374647,1.1957341311884848,1.0,0.010290843058644836,0.0007282923637279559,0.0,0.4987608030045488,-0.10143071263213477,0.0,0.6733261366169102,0.03046112279746538,0.0,0.4567103354639862,-0.021528813851451556,0.0,0.5360062298643873,0.008649826896131696,0.0,0.48500325083562423,0.9678967037476776,1.0,0.008392682311499462,-0.04559262994656965,0.0,0.5743759424410027,0.01816296522939176,0.0,0.46434902046529286,-0.012154564993159145,0.0,0.5175433196957591,3.8720896244049072
CPI_bt,1000,0.027432991150210473,0.0,0.47985446157179373,-0.03400097407726044,0.0,0.5284205187609553,0.016897211246050148,0.0,0.48483483855035026,1.224518906793881,1.0,0.04051062775696989,-0.04594085245052737,0.0,0.5357358829125074,0.041563099292895256,0.0,0.47285522529189017,0.95926103317781,1.0,0.05746759592910429,0.03239598629057605,0.0,0.4794466537847296,0.05578621826676322,0.0,0.4624058172980363,0.01018654858543977,0.0,0.49298347704859113,0.5223650725506599,1.0,0.128702764064751,-0.15821942666386946,0.0,0.6114696818635758,-0.020001150202998197,0.0,0.5163914314955771,-0.05135877323733418,0.0,0.539126308365095,-0.04247331678106159,0.0,0.5300370706864073,-0.0017378187581620352,0.0,0.5012716943386715,0.8268088109922584,1.0,0.061471421649705926,-0.005880892536536564,0.0,0.5047114135830422,0.010031340956095036,0.0,0.4932168882857633,-0.007651128875109325,0.0,0.5072708781455704,6.93027400970459
R-CPI,200,-0.16708593311120623,0.0,0.5618857888485143,0.056640975478976105,0.0,0.4802403310530029,0.058689259644804696,0.0,0.4790018885640527,1.9246995626895549,1.0,0.09760100977288977,0.016843287637536942,0.0,0.4940221965205377,-0.2895370531349178,0.0,0.6076746076645272,2.7306246559680285,1.0,0.052815869767405356,0.008288815624570038,0.0,0.49705592677426996,0.04180321256451029,0.0,0.4851331224570871,0.028153377373239377,0.0,0.4899013791172468,2.3740498701777737,1.0,0.0746841999844429,0.0018960304678044598,0.0,0.49932187732218597,0.13611759881663732,0.0,0.4535295620979759,-0.0612454273563853,0.0,0.521948396059987,0.009045693280491852,0.0,0.4967932841037331,-0.17729461945067193,0.0,0.5620926651127256,0.286441626877246,1.0,0.3909964188414848,-0.002455271334018279,0.0,0.5008665789352778,0.05427536222183656,0.0,0.4807386410376884,-0.32592626433578237,0.0,0.6297625246357312,21.386921405792236
R-CPI,500,0.022133535046736954,0.0,0.48984304831047565,0.02963768896787642,0.0,0.4863797544661424,-0.19399824715442468,0.0,0.5883895896546316,1.3420046719271115,1.0,0.08872090811023736,-0.04585443564013903,0.0,0.5212633639688448,-0.13002647733341244,0.0,0.5627885323603681,0.7815302198053492,1.0,0.2228467247470337,0.07190404506619866,0.0,0.46747828183608003,0.09459349545522774,0.0,0.45642455270584553,-0.01819823543786615,0.0,0.5084099133192274,1.2636238678228102,1.0,0.14230230450307335,-0.0059260725580385035,0.0,0.5026396525127411,-0.07938403751177603,0.0,0.5368847517490805,0.009163997169720646,0.0,0.49576757571700747,-0.03797328777876852,0.0,0.5175682187824969,-0.1310339324910044,0.0,0.5607686490542849,1.2255027557710099,1.0,0.1232490831948902,-0.06561687349729294,0.0,0.5308314699475788,-0.006267765877651402,0.0,0.5028817111002316,-0.04013291268847186,0.0,0.5187506715312616,3.649488687515259
R-CPI,1000,0.07543835565041315,0.0,0.4777288011977586,-0.03401809521505877,0.0,0.5104975092983309,-0.005600031612510941,0.0,0.501702439097321,0.8664445982999062,1.0,0.2647549274039561,-0.024653288579849043,0.0,0.5074237918521376,0.04104116742874889,0.0,0.48769654908390436,0.8472540140690032,1.0,0.25540409300243894,0.09963716870262408,0.0,0.47064225841120083,0.021029370795843407,0.0,0.49358244007332225,-0.10606790783983139,0.0,0.5325830668536204,0.14777102261965522,1.0,0.45314965844366334,-0.4901362663561606,0.0,0.6509851118858864,-0.10830886272533681,0.0,0.5330702266943209,-0.08229564005278402,0.0,0.525113305488555,-0.10347382764684841,0.0,0.5320527027321516,-0.03689548876906847,0.0,0.5112556618373071,0.8752848800763026,1.0,0.2458103486077397,-0.029388996171252044,0.0,0.508960310619455,0.025896248738394526,0.0,0.49212708887156187,-0.05879854966151318,0.0,0.5181640369903314,6.6361541748046875
R-CPI_sqrt,200,-0.16708593311120623,0.0,0.5441155117087149,0.056640975478976105,0.0,0.48568539988306925,0.058689259644804696,0.0,0.48489458273450725,1.9246995626895549,1.0,0.15818796715537742,0.016843287637536942,0.0,0.4956903860274936,-0.2895370531349178,0.0,0.5767992906112,2.7306246559680285,1.0,0.09914570965610581,0.008288815624570038,0.0,0.4978779892577526,0.04180321256451029,0.0,0.489287682504869,0.028153377373239377,0.0,0.4927410875104022,2.3740498701777737,1.0,0.1270577821152758,0.0018960304678044598,0.0,0.4995121741597004,0.13611759881663732,0.0,0.46612316210029603,-0.0612454273563853,0.0,0.515781938696666,0.009045693280491852,0.0,0.4976874384893996,-0.17729461945067193,0.0,0.544966588044271,0.286441626877246,1.0,0.4227646985401209,-0.002455271334018279,0.0,0.5006257081359872,0.05427536222183656,0.0,0.486112537589798,-0.32592626433578237,0.0,0.5908244870808839,21.337729930877686
R-CPI_sqrt,500,0.022133535046736954,0.0,0.49214118219836483,0.02963768896787642,0.0,0.48946479084083205,-0.19399824715442468,0.0,0.5685991668678633,1.3420046719271115,1.0,0.14136531132873825,-0.04585443564013903,0.0,0.516414317350184,-0.13002647733341244,0.0,0.5480488357998654,0.7815302198053492,1.0,0.27059165040590116,0.07190404506619866,0.0,0.4747501551059574,0.09459349545522774,0.0,0.4663021937924252,-0.01819823543786615,0.0,0.5064966706705195,1.2636238678228102,1.0,0.18930168122528185,-0.0059260725580385035,0.0,0.5020560126753387,-0.07938403751177603,0.0,0.5284651738306073,0.009163997169720646,0.0,0.4967300358705648,-0.03797328777876852,0.0,0.5135686050139046,-0.1310339324910044,0.0,0.5469377250664097,1.2255027557710099,1.0,0.17508154901252837,-0.06561687349729294,0.0,0.5237307990201876,-0.006267765877651402,0.0,0.5022286911440201,-0.04013291268847186,0.0,0.5144494946962399,3.6823201179504395
R-CPI_sqrt,1000,0.07543835565041315,0.0,0.4803316384530174,-0.03401809521505877,0.0,0.5092214822077489,-0.005600031612510941,0.0,0.5014981843637122,0.8664445982999062,1.0,0.2889334440739331,-0.024653288579849043,0.0,0.5065405672086762,0.04104116742874889,0.0,0.48915444118423257,0.8472540140690032,1.0,0.2818337441782711,0.09963716870262408,0.0,0.47406634599431813,0.021029370795843407,0.0,0.49435497788996513,-0.10606790783983139,0.0,0.5286412115898277,0.14777102261965522,1.0,0.4589714585732851,-0.4901362663561606,0.0,0.6330156340961162,-0.10830886272533681,0.0,0.5290908283575557,-0.08229564005278402,0.0,0.5220917451577194,-0.10347382764684841,0.0,0.5281463476382587,-0.03689548876906847,0.0,0.5099012135741952,0.8752848800763026,1.0,0.27326404554953215,-0.029388996171252044,0.0,0.507882599050707,0.025896248738394526,0.0,0.4930716506772165,-0.05879854966151318,0.0,0.5159543985577528,6.75459885597229
R-CPI_n,200,-0.16708593311120623,0.0,0.5588294566371684,0.056640975478976105,0.0,0.4811651769572579,0.058689259644804696,0.0,0.48000859338239554,1.9246995626895549,1.0,0.10598713932381026,0.016843287637536942,0.0,0.4943067025666134,-0.2895370531349178,0.0,0.6023772460496203,2.7306246559680285,1.0,0.05867277722926778,0.008288815624570038,0.0,0.49719615477706786,0.04180321256451029,0.0,0.485841958571815,0.028153377373239377,0.0,0.49038686944504245,2.3740498701777737,1.0,0.08162815929552764,0.0018960304678044598,0.0,0.499354390613248,0.13611759881663732,0.0,0.4556566079934193,-0.0612454273563853,0.0,0.5208945397107667,0.009045693280491852,0.0,0.49694574143437575,-0.17729461945067193,0.0,0.559185314168503,0.286441626877246,1.0,0.3964762207848429,-0.002455271334018279,0.0,0.5008255509195594,0.05427536222183656,0.0,0.4816550075357235,-0.32592626433578237,0.0,0.6229876105852932,21.341076135635376
R-CPI_n,500,0.022133535046736954,0.0,0.49007990133890816,0.02963768896787642,0.0,0.4866977917847448,-0.19399824715442468,0.0,0.5863588455500434,1.3420046719271115,1.0,0.09323194578745253,-0.04585443564013903,0.0,0.5207626062763341,-0.13002647733341244,0.0,0.5612556056554441,0.7815302198053492,1.0,0.22738902229140756,0.07190404506619866,0.0,0.4682252920059394,0.09459349545522774,0.0,0.4574426821745743,-0.01819823543786615,0.0,0.5082124440891425,1.2636238678228102,1.0,0.14650351822018753,-0.0059260725580385035,0.0,0.5025798570105937,-0.07938403751177603,0.0,0.5360152122224638,0.009163997169720646,0.0,0.495866902892972,-0.03797328777876852,0.0,0.5171553536574418,-0.1310339324910044,0.0,0.5593420659725192,1.2255027557710099,1.0,0.12785590633909277,-0.06561687349729294,0.0,0.5300963378671472,-0.006267765877651402,0.0,0.502814380424914,-0.04013291268847186,0.0,0.5183057898341463,3.683215856552124
R-CPI_n,1000,0.07543835565041315,0.0,0.47789766310081605,-0.03401809521505877,0.0,0.5104143093017337,-0.005600031612510941,0.0,0.5016891433545693,0.8664445982999062,1.0,0.26628868406570355,-0.024653288579849043,0.0,0.5073663609885563,0.04104116742874889,0.0,0.4877912980932174,0.8472540140690032,1.0,0.2570877358718181,0.09963716870262408,0.0,0.4708643348635889,0.021029370795843407,0.0,0.4936327488026825,-0.10606790783983139,0.0,0.5323262350106093,0.14777102261965522,1.0,0.4535302538804506,-0.4901362663561606,0.0,0.6498200950566818,-0.10830886272533681,0.0,0.5328111277913967,-0.08229564005278402,0.0,0.5249165637998178,-0.10347382764684841,0.0,0.5317979408103992,-0.03689548876906847,0.0,0.5111674632940625,0.8752848800763026,1.0,0.24755732028620797,-0.029388996171252044,0.0,0.5088901365271516,0.025896248738394526,0.0,0.4921885735859089,-0.05879854966151318,0.0,0.5180199526762505,6.635661363601685
R-CPI_bt,200,-0.16708593311120623,0.0,0.5490489976097966,0.056640975478976105,0.0,0.48490240429137754,0.058689259644804696,0.0,0.4865711870682233,1.9246995626895549,1.0,0.1708940864236571,0.016843287637536942,0.0,0.495227469585051,-0.2895370531349178,0.0,0.5960705676319419,2.7306246559680285,1.0,0.0872717112076199,0.008288815624570038,0.0,0.4975153386302459,0.04180321256451029,0.0,0.48565227662854776,0.028153377373239377,0.0,0.48526223347030506,2.3740498701777737,1.0,0.09940212693140127,0.0018960304678044598,0.0,0.4994400337386883,0.13611759881663732,0.0,0.4658251055054439,-0.0612454273563853,0.0,0.5170900604970421,0.009045693280491852,0.0,0.49704448410169383,-0.17729461945067193,0.0,0.546265997326354,0.286441626877246,1.0,0.44328575516340385,-0.002455271334018279,0.0,0.5007563721505425,0.05427536222183656,0.0,0.48242866593511835,-0.32592626433578237,0.0,0.6129582099525175,21.370468616485596
R-CPI_bt,500,0.022133535046736954,0.0,0.49167337709794917,0.02963768896787642,0.0,0.48399054085215576,-0.19399824715442468,0.0,0.5899472775976488,1.3420046719271115,1.0,0.08128424219925856,-0.04585443564013903,0.0,0.5215573078227336,-0.13002647733341244,0.0,0.560069760010869,0.7815302198053492,1.0,0.23577944017603203,0.07190404506619866,0.0,0.46047455168100143,0.09459349545522774,0.0,0.44871331065919756,-0.01819823543786615,0.0,0.5103125314741437,1.2636238678228102,1.0,0.13848394471080944,-0.0059260725580385035,0.0,0.5027250182313315,-0.07938403751177603,0.0,0.539253966469658,0.009163997169720646,0.0,0.4958995061839395,-0.03797328777876852,0.0,0.5200860681540798,-0.1310339324910044,0.0,0.5747565469092525,1.2255027557710099,1.0,0.10089333186832755,-0.06561687349729294,0.0,0.5362240283571745,-0.006267765877651402,0.0,0.5041370310553639,-0.04013291268847186,0.0,0.528479659806788,3.9799885749816895
R-CPI_bt,1000,0.07543835565041315,0.0,0.4827279357001225,-0.03401809521505877,0.0,0.5079269881347657,-0.005600031612510941,0.0,0.5013484705728477,0.8664445982999062,1.0,0.32859805577216755,-0.024653288579849043,0.0,0.5058174234100768,0.04104116742874889,0.0,0.49133057832391447,0.8472540140690032,1.0,0.34184912845461757,0.09963716870262408,0.0,0.477536244361736,0.021029370795843407,0.0,0.4953422976526957,-0.10606790783983139,0.0,0.5292166378069488,0.14777102261965522,1.0,0.4665458302668512,-0.4901362663561606,0.0,0.6192662744196243,-0.10830886272533681,0.0,0.5220510420323601,-0.08229564005278402,0.0,0.5196211828545819,-0.10347382764684841,0.0,0.5257437054888229,-0.03689548876906847,0.0,0.5079484687567303,0.8752848800763026,1.0,0.2900883577421579,-0.029388996171252044,0.0,0.5072721846654396,0.025896248738394526,0.0,0.4944325607591151,-0.05879854966151318,0.0,0.5143238782939427,6.947617530822754
R-CPI2,200,-0.08560035074427684,0.0,0.5284317597295453,0.03812682866408503,0.0,0.4876877988191402,0.06137782542914679,0.0,0.4798308922976799,1.9820324008316665,1.0,0.10071202014792846,0.021721279508755045,0.0,0.4929257768680519,-0.29756536996834143,0.0,0.6008206401888997,2.945251786760541,1.0,0.05982323766606107,-0.00855124223855978,0.0,0.5028102771548255,0.028592515244412375,0.0,0.49063875103744403,0.031398805990419706,0.0,0.48968409558292486,2.8087533066738333,1.0,0.060063259789650845,0.0038911416582161616,0.0,0.4987275447709229,0.15157759911927804,0.0,0.4523937513097146,-0.045402261557045326,0.0,0.5148600626011093,0.01490378917280158,0.0,0.4951516342618013,-0.28810981207329023,0.0,0.5919111616382096,0.24866216535217853,1.0,0.41304488717851356,0.014796529784747733,0.0,0.49523981133863476,0.04795452156717449,0.0,0.48435235831689954,-0.3092372361045613,0.0,0.6114115743207243,21.521570920944214
