method,n,imp_V0,tr_V0,pval0,imp_V1,tr_V1,pval1,imp_V2,tr_V2,pval2,imp_V3,tr_V3,pval3,imp_V4,tr_V4,pval4,imp_V5,tr_V5,pval5,imp_V6,tr_V6,pval6,imp_V7,tr_V7,pval7,imp_V8,tr_V8,pval8,imp_V9,tr_V9,pval9,imp_V10,tr_V10,pval10,imp_V11,tr_V11,pval11,imp_V12,tr_V12,pval12,imp_V13,tr_V13,pval13,imp_V14,tr_V14,pval14,imp_V15,tr_V15,pval15,imp_V16,tr_V16,pval16,imp_V17,tr_V17,pval17,imp_V18,tr_V18,pval18,imp_V19,tr_V19,pval19,imp_V20,tr_V20,pval20,imp_V21,tr_V21,pval21,imp_V22,tr_V22,pval22,imp_V23,tr_V23,pval23,imp_V24,tr_V24,pval24,imp_V25,tr_V25,pval25,imp_V26,tr_V26,pval26,imp_V27,tr_V27,pval27,imp_V28,tr_V28,pval28,imp_V29,tr_V29,pval29,imp_V30,tr_V30,pval30,imp_V31,tr_V31,pval31,imp_V32,tr_V32,pval32,imp_V33,tr_V33,pval33,imp_V34,tr_V34,pval34,imp_V35,tr_V35,pval35,imp_V36,tr_V36,pval36,imp_V37,tr_V37,pval37,imp_V38,tr_V38,pval38,imp_V39,tr_V39,pval39,imp_V40,tr_V40,pval40,imp_V41,tr_V41,pval41,imp_V42,tr_V42,pval42,imp_V43,tr_V43,pval43,imp_V44,tr_V44,pval44,imp_V45,tr_V45,pval45,imp_V46,tr_V46,pval46,imp_V47,tr_V47,pval47,imp_V48,tr_V48,pval48,imp_V49,tr_V49,pval49,tr_time
LOCO-W,200,-20.34804175061013,0.0,0.9705039938201068,29.853420084813326,0.0,0.01855105837056059,-2.0070003700178245,1.0,0.5480090723686992,37.83144416666971,1.0,0.004715037701592872,-9.891667233519515,0.0,0.7912589666593479,4.006789922474889,0.0,0.38319649526179034,-4.287042008330919,0.0,0.6061480605714169,-23.354202742703915,0.0,0.9499360873377057,49.89837674038263,0.0,0.0001509049485621805,-3.498887225159303,0.0,0.586753436487563,-2.6607920502385656,0.0,0.5660359252426939,-1.0300500612057062,0.0,0.5259523482081335,4.640595607828476,0.0,0.3848792920115395,-2.0679794513639953,0.0,0.5624892847071699,26.173678324603912,0.0,0.08170461357700498,1.9367531652215162,0.0,0.44602852525792935,-102.1652657374736,0.0,1.0,-0.3282240230401756,0.0,0.5096540910256335,10.418246059808821,0.0,0.2452545550700156,-15.736504432279887,0.0,0.8684282044276851,9.548449209939728,0.0,0.29473483518972765,-4.418168738711096,0.0,0.6470912798398865,14.428730744678045,0.0,0.14730981098302154,19.039678174895016,0.0,0.08599625968500868,5.625693599836601,0.0,0.36705333322467415,-2.1866966030076775,0.0,0.5542267006109107,13.668307972893286,0.0,0.1298732388249879,13.09932348503197,1.0,0.22586300596659548,-17.502581984177876,0.0,0.926169166289732,-7.616253119920587,1.0,0.6861913869971688,3.7357278606999595,0.0,0.3835295322325999,28.82039652573787,1.0,0.019406630133000924,-56.28296844440761,0.0,0.9999486670784251,-17.788842452853377,0.0,0.8724997506614727,6.954007823370186,0.0,0.3019893977690433,-11.942428022896964,1.0,0.7790293332399139,11.019324666242863,0.0,0.2638434491462921,-4.323718366467943,0.0,0.5921023927783882,-8.853935888492133,1.0,0.7022751649792112,89.30054289133541,0.0,0.0,9.479393148011749,1.0,0.27437317148694884,38.11524281022554,0.0,0.0009538853602737429,7.038004131450022,0.0,0.34401937305963715,5.666285689015565,0.0,0.36093405567957093,-9.128560250130484,0.0,0.6847790658628599,-16.981301917426663,0.0,0.8678404986696854,-18.531640988805712,1.0,0.8903107340010465,50.825516333773976,0.0,2.864812700964503e-05,28.254467344965196,1.0,0.00024073696869997274,-4.78454953542299,0.0,0.610122846229557,85.75038647651672
LOCO-W,500,-9.805355179996484,0.0,0.9384801243083174,0.6938183520530731,0.0,0.46063890577961275,5.6685117530113365,1.0,0.19588881866789065,-75.28903222255803,1.0,1.0,20.522321223935435,0.0,0.0009015750053605887,-0.2763537844927406,0.0,0.5145340771253166,3.9480839285238036,0.0,0.29259993463670786,-34.72050342153716,0.0,0.9999996412539821,-25.51542598341819,0.0,0.9998111456428987,-37.67532676114759,0.0,0.9999999999872551,8.701418535989522,0.0,0.1063585210981497,-8.064851877424006,0.0,0.9080733498371936,9.43894669451983,0.0,0.08792533677361036,0.24598844582682156,0.0,0.4849598374011562,-9.588879603435556,0.0,0.8954155900166004,8.069715064392,0.0,0.09220869159906075,1.4079360626628723,0.0,0.4116306732163052,-4.647332091940831,0.0,0.7381486652490655,-2.3470462380574033,0.0,0.6381620236425385,-16.567053443210035,0.0,0.9919805785558894,30.112265750016352,0.0,5.6862122556178285e-05,25.60348270339212,0.0,2.7947954247764528e-05,2.962863665923055,0.0,0.3263833973859436,-7.957189289395267,0.0,0.8906474497121692,-20.137265214160365,0.0,0.9944579350570748,30.656740919527554,0.0,7.897195759554165e-07,-14.904885209761005,0.0,0.9787241462865092,2.6370913539647525,1.0,0.35855974376162714,1.445428862631291,0.0,0.4075324663131761,-22.511466489526146,1.0,0.9994259890075203,-1.8179444148715402,0.0,0.6001559258650083,6.088848660284232,1.0,0.16124843818031176,-35.57045742118165,0.0,0.9999965709331904,12.560763688974854,0.0,0.01666432686959174,4.727433142795607,0.0,0.2260590868844945,8.568168113383175,1.0,0.13146447571047193,-33.9940309581492,0.0,0.9999999793789488,9.630049203078956,0.0,0.07002926669688181,16.971629021622487,1.0,0.004095966665101036,-76.80460206041063,0.0,1.0,42.117120677191494,1.0,3.049673846788892e-10,-36.27732664028016,0.0,0.9999999996307676,-3.350423038197805,0.0,0.6898167354615758,-29.308543044308,0.0,0.9999955529149159,27.741892512933987,0.0,4.846242964662295e-05,-7.4119992579312015,0.0,0.8573026008801009,-3.27910956881554,1.0,0.6993133850953739,65.99605201475755,0.0,0.0,-6.905698714629049,1.0,0.886842007181595,-4.047195051050434,0.0,0.7684169619928374,187.87729573249817
LOCO-W,1000,4.356166624529637,0.0,0.22125884057058687,0.6892630816949467,0.0,0.4577964250934844,10.401907686655685,1.0,0.06852338668396474,8.306451511383266,1.0,0.10253553130046911,5.248744753971579,0.0,0.22385339345363064,1.9418719122001602,0.0,0.39710070999341085,1.1691370140715773,0.0,0.4308924012558961,1.935967037153815,0.0,0.3822028858913915,-7.61751932735067,0.0,0.8805963387818041,-1.310667031223155,0.0,0.568677220631011,3.2584620679154526,0.0,0.2988929849327673,3.5114324545588516,0.0,0.3143804961321255,-5.256574012610249,0.0,0.7750041276776591,-1.7885533819724004,0.0,0.6015440634310851,-5.3866408061932125,0.0,0.8166341651779032,-34.88127412724934,0.0,0.9999980184493481,0.7777344305570026,0.0,0.45304168412154655,-1.4446641560174307,0.0,0.5832861726592268,63.165479628466684,0.0,0.0,-4.077150791139276,0.0,0.7262183014220285,3.5739733475849516,0.0,0.290582971812265,3.8111509189440262,0.0,0.30371616601919105,-50.07482943317078,0.0,0.9999999999999997,-2.913510891041883,0.0,0.6738629572910959,-30.531860193292687,0.0,0.9999991475992259,21.11463671210671,0.0,0.000995383056523469,-1.1642964601247456,0.0,0.5690093561674091,-0.7092517769011931,1.0,0.5397163279845705,8.758534437898952,0.0,0.10006484213706801,6.875428352794076,1.0,0.140911950590904,28.758165993538405,0.0,1.987636905731449e-06,-29.62765920168635,1.0,0.9999986080989399,-3.1982043934109936,0.0,0.6928991718851686,-21.57775134171025,0.0,0.9994519254947595,10.028791103670645,0.0,0.07707321535196066,-11.971707961865123,1.0,0.9752647763706888,4.016743096182385,0.0,0.2799021844782108,-11.083494536954849,0.0,0.9769655939942355,-3.354645141305901,1.0,0.6765475426217167,2.7453654770209517,0.0,0.341304599805728,-7.7729574923133296,1.0,0.8653113037617441,-4.613816637701369,0.0,0.7195239521321228,3.4493143830672905,0.0,0.3076450076826267,-6.522857445359606,0.0,0.855306855240753,6.2393287174344305,0.0,0.1369067694964058,8.33940112319576,0.0,0.10829025443190199,-1.6707326318703286,1.0,0.5925093403109856,22.34518026685249,0.0,0.00209348727294556,-9.730905554089755,1.0,0.921619735246769,3.7060958307526986,0.0,0.3038626689077486,359.235502243042
LOCO-W,5000,-6.282840844434947,0.0,0.8802096558245076,0.49654856838816186,0.0,0.4653293188012043,-27.11128279443581,1.0,0.9999985535309351,-6.772448631357217,1.0,0.871326316236394,-0.8732231235560302,0.0,0.5671742885182722,-5.503688567170132,0.0,0.830438868906332,-7.692398586864882,0.0,0.9101699352894339,6.86849416545864,0.0,0.1133549064144257,31.687622438091076,0.0,3.968332018544629e-08,33.07082636178829,0.0,1.1759049289850054e-10,27.645513586860684,0.0,8.527322186147046e-07,23.47839948275753,0.0,5.216892719206445e-05,-23.93787837285935,0.0,0.9999608058631692,4.138426433592958,0.0,0.25038159553892414,27.65820152132968,0.0,3.987179980624589e-07,-8.356903599594922,0.0,0.9445352260128439,9.376269769109978,0.0,0.05419615932501998,26.179828198892018,0.0,1.5246865684437338e-06,-0.377302061209095,0.0,0.5264502802908335,-12.15148300991026,0.0,0.9880967059192443,31.24495921233852,0.0,2.3414026606438654e-08,-9.915231556384098,0.0,0.9719967646747848,-28.338213292074304,0.0,0.9999993537656897,1.8557342940331978,0.0,0.3711294394810567,33.325912670458145,0.0,4.0814673862854534e-10,22.48113305263967,0.0,3.414279767099959e-05,23.87732609891154,0.0,2.0482027936585823e-05,34.1965826866524,1.0,8.460931177900477e-09,10.094256894624444,0.0,0.041330954494085304,-27.613634287633772,1.0,0.9999968344057203,20.520243713267234,0.0,0.0005527083432540492,20.051770334529774,1.0,0.0005970103375280145,-24.550984843946633,0.0,0.9999915419400636,5.530662146204108,0.0,0.1830933962846759,4.8848871153044495,0.0,0.162909055680595,-1.6072109176942257,1.0,0.6034847585086734,0.5064605335310167,0.0,0.466390456689459,-8.428341660967483,0.0,0.9311392387395848,-20.570311116288327,1.0,0.999800894646504,0.5411672988341906,0.0,0.46341857154259236,-1.6316479308871048,1.0,0.6139934114613536,38.54836910188688,0.0,8.441269905290483e-11,-23.67988026483658,0.0,0.9999698922327841,-47.694823822000444,0.0,0.9999999999999999,1.5006616372176773,0.0,0.4008363258575557,-0.8020839875275942,0.0,0.5530827653482069,-0.40979223824439276,1.0,0.526374359641363,-29.65297989972806,0.0,0.9999999370367207,3.995283970788964,1.0,0.24595421904373294,9.986249642873155,0.0,0.028876464265189195,2060.099616289139
LOCO-W,10000,-2.2582354861115803,0.0,0.6890808458703036,3.9228887228820573,0.0,0.18885146498184058,0.26315452971429776,1.0,0.47670051620601683,19.367250405891006,1.0,5.386823023423304e-06,-1.6014392758468512,0.0,0.6411058449612301,0.4354525326638352,0.0,0.45992431804199296,-0.19334997474392115,0.0,0.5172013591491631,-0.09943669547642618,0.0,0.5091894241810407,-23.620428291090978,0.0,0.9999999819101709,-4.632396517799513,0.0,0.8506121170199619,-20.108224573329686,0.0,0.9999976638783015,29.471853621949194,0.0,8.347322832946702e-12,-2.399525947748618,0.0,0.7126798352235781,-17.41765173467054,0.0,0.9999786704850754,4.388745557462593,0.0,0.15772336183569502,-9.96186288004951,0.0,0.987383272224619,-1.268968970727764,0.0,0.6099110995240826,-9.852254984650004,0.0,0.9886964164839616,18.821138960267685,0.0,7.063258463446687e-06,-0.9014105356610304,0.0,0.5815182209032758,3.8632057087043328,0.0,0.17577976158092268,-20.439658452073264,0.0,0.9999994670932858,-7.594857294355868,0.0,0.9578036050371752,21.011632698901106,0.0,1.0407340110818453e-06,-1.4149269154007718,0.0,0.6211305489313713,6.7187891306612695,0.0,0.05377074356850742,4.712918806222964,0.0,0.15226453250214633,-2.867753671865182,1.0,0.7416227106872206,-26.27370718100538,0.0,0.9999999992308239,19.752812720165604,1.0,3.840579031910707e-06,-23.00304537218585,0.0,0.9999999703700055,16.714474017571714,1.0,5.209397531491522e-05,-4.612655837259692,0.0,0.8477571853202801,-0.27183309486182927,0.0,0.525185433046984,2.9821469759145214,0.0,0.2467723647761031,-3.399374149929942,1.0,0.7942016398962652,20.065928388943252,0.0,1.2330587029207862e-06,-4.456513626608082,0.0,0.8472882626509518,12.400679261334568,1.0,0.0011681439263585558,4.179545989407718,0.0,0.1801305036505827,2.5205311736336764,1.0,0.29110913007094275,-4.936660659420058,0.0,0.877694076931311,0.4597255681832733,0.0,0.4595301340436201,0.8250194664749171,0.0,0.42778313444465055,14.826943871612755,0.0,0.0003425603113251796,11.836805941725208,0.0,0.002995637499376702,-15.102373502211119,1.0,0.9996633269448575,19.67312141244164,0.0,2.6290790459126967e-06,-4.809754516096935,1.0,0.8583551908696339,7.498730400558512,0.0,0.036247435325819644,4327.963440656662
LOCO-W,15000,1.219379478523934,0.0,0.3722157059796479,0.5845203770006506,0.0,0.43892726781286673,14.682320041796219,1.0,3.709999725809432e-05,5.562812139707042,1.0,0.07356427357295114,21.127889551445666,0.0,4.765333794232163e-09,-2.5520676747646314,0.0,0.7467785911549917,-0.9433154245287179,0.0,0.5977425094583773,-9.48212335797435,0.0,0.99500005463731,8.65604665281226,0.0,0.013570200479273264,-5.678628880493279,0.0,0.9276137317423236,-0.813834544683019,0.0,0.5843999036886904,0.1352369318547178,0.0,0.4852821730808038,2.997229002327344,0.0,0.21798440655284734,0.44289416955777855,0.0,0.4545439768784916,-1.0015570122273478,0.0,0.6055745594252426,4.630692399438513,0.0,0.11741977144167692,7.584675660973586,0.0,0.02495267559337011,2.7421481234619294,0.0,0.23233841135367728,-14.00897767932896,0.0,0.9999488249441131,-1.7925723017215787,0.0,0.6840639595988685,3.3045009220178168,0.0,0.19243086018413302,-3.6895865220134425,0.0,0.8336093446670567,14.896436429692004,0.0,3.6398588944996924e-05,4.040569890249981,0.0,0.15125417618188908,-6.592016758261193,0.0,0.9546779940252261,-3.203713016458831,0.0,0.7956592438394232,-1.1481212147145003,0.0,0.6171242531665638,18.167271165553707,1.0,1.8365885268156745e-06,3.484206474749904,0.0,0.17504550688580423,8.407471238713631,1.0,0.01485594352223718,-7.901128356294048,0.0,0.9851644569417556,3.523469808115012,1.0,0.17375676349622382,18.48497898319069,0.0,3.141698337039145e-07,17.774572274859093,0.0,3.40937332476976e-07,2.395730220215044,0.0,0.2668778579325032,1.2901705287554472,1.0,0.36493539929651364,0.8527165338780585,0.0,0.4122687984587077,1.3788213060156838,0.0,0.36274673386953393,6.593017122532891,1.0,0.046895377324438936,-0.3963336604491228,0.0,0.5411467653092792,6.768833219401718,1.0,0.03752877321861681,1.8704031494810092,0.0,0.31341993921167655,4.406381180753778,0.0,0.11621796397228423,-6.153866123823771,0.0,0.9509204877935278,2.677010240893231,0.0,0.2400586079885607,-0.25250728491854757,0.0,0.5259008441981414,-0.7220471459480035,1.0,0.5738320804179389,0.37774581996345546,0.0,0.4608340804386746,15.077003514832178,1.0,2.1188776965885836e-05,19.644865575581665,0.0,5.5339931304132506e-08,7338.437012195587
LOCO-W,20000,-0.6287041241785674,0.0,0.6214969297162811,-0.3048703989987027,0.0,0.5593830535045097,2.9488574506817153,1.0,0.08247987607829765,1.7739910349492598,1.0,0.19273859721907982,0.2104485242586061,0.0,0.45646453342332927,1.906221675005628,0.0,0.16905422408758164,2.4643941867904853,0.0,0.11858172646089138,-2.401049253708637,0.0,0.8843578473700683,1.2762324985101579,0.0,0.26769550040368495,-0.7217458213346417,0.0,0.6392714770690434,-2.0880749960034106,0.0,0.8519541484747675,-5.435197732043729,0.0,0.9965281682756115,-0.4187803644624279,0.0,0.5835841993121735,3.880384768334864,0.0,0.023719431588614115,6.068571520762909,0.0,0.0011739711810119235,4.160280952730065,0.0,0.023066605032271426,4.105681381812501,0.0,0.020650394591576915,-2.290330321773467,0.0,0.8746217408773009,0.5933729580810112,0.0,0.38919192329578256,4.7866432040101206,0.0,0.008479737576347901,-2.2005227617540823,0.0,0.857508111298074,-7.128044829336364,0.0,0.9997790747017742,0.49486487278138447,0.0,0.40389056323594585,-0.21478579639952158,0.0,0.5426531972444084,-4.104629621814702,0.0,0.9793470054874772,2.8004238158161585,0.0,0.083722733610881,-0.46322614266275725,0.0,0.587121115771733,6.910480306142954,1.0,0.0007713786624296004,0.7580894458684421,0.0,0.36019979774614463,4.908454892638464,1.0,0.009232816221163676,-3.353245698914924,0.0,0.9468588442033964,2.473782933926916,1.0,0.10594932554369663,-0.7269474880845563,0.0,0.6443146366688088,4.5924638834856015,0.0,0.011788950567993561,-0.052357834601066536,0.0,0.5102135455211321,1.1411934182292078,1.0,0.28483248484257995,-0.3643271835419861,0.0,0.5726190761378265,3.269365195595226,0.0,0.054989502639571475,6.67070290927749,1.0,0.0006016578212231227,-1.7543322399834678,0.0,0.8116761594325673,3.023358073054369,1.0,0.07220960650381991,3.2432973802826037,0.0,0.05210062398116666,-0.37098880869080303,0.0,0.573355868224747,0.7223245289381816,0.0,0.3606518545450079,-1.0782728046048802,0.0,0.701993319471785,-2.6582315056181915,0.0,0.9002677874687071,-1.8577929506083546,1.0,0.8157094551665377,-1.483780842070197,0.0,0.7646621560326441,0.9967180263503849,1.0,0.30771469142056673,4.230582119110157,0.0,0.018432291178699933,10151.971025466919
LOCO-W,30000,0.461517958486123,0.0,0.4200622863526018,-0.5650459084036378,0.0,0.5977211046624035,-1.3542707139750096,1.0,0.7230770555855895,5.263934125878965,1.0,0.012217712818155424,-2.212394874181588,0.0,0.8344861745218526,-5.638623248738475,0.0,0.9931220256818922,1.8966632536902306,0.0,0.20772509378103043,2.048138898789373,0.0,0.18772121980061618,-17.17673973865305,0.0,0.9999999999999996,0.2931226511041804,0.0,0.44919795107101257,-1.6133024590067646,0.0,0.7578552622856433,-2.7265318433898966,0.0,0.8811111447807973,-1.4297770541442658,0.0,0.7293588797457669,2.334687955212446,0.0,0.15642884699196968,-0.8490471312718465,0.0,0.6412390799143545,-1.3988248163193207,0.0,0.7270587577544743,2.018271611560062,0.0,0.19331232013969024,-0.7479354936146917,0.0,0.6239370120178601,0.5532121633928122,0.0,0.4052773026708274,-0.5308685371437912,0.0,0.5958230312472459,-0.5264280619390871,0.0,0.590827222792832,1.7133690913803281,0.0,0.21799088268152633,-0.3993857465391137,0.0,0.5665099441348913,0.1347449055909047,0.0,0.47660526242467105,-1.7345090688358364,0.0,0.7749774914150703,-3.3951943057500578,0.0,0.9306874166812711,-1.6410958917282252,0.0,0.7585230160855412,-0.8758632522899011,1.0,0.6483153326603744,-2.806169747932264,0.0,0.8889275173936089,5.024383932815817,1.0,0.012209870035216785,4.188430836309755,0.0,0.030949246228781035,0.3102719408369613,1.0,0.44744426054684616,1.0909711833453648,0.0,0.31297043545453407,-4.11127886322753,0.0,0.9578666635731429,-5.401824181851614,0.0,0.9911711029951115,-5.3530697030412835,1.0,0.9891146368316277,-4.577076204206768,0.0,0.9755002521901137,-0.19243086620089012,0.0,0.533098720754081,4.655078569690967,1.0,0.02052643944852761,-1.5393350162138137,0.0,0.7469051212765564,3.205405430812743,1.0,0.08808820850684396,3.2990012192684484,0.0,0.08075810215710544,-3.341083438551318,0.0,0.9276437448711821,-0.06962688320103,0.0,0.5118729672026348,6.543500773872861,0.0,0.0018967325647754052,-2.202883253175149,0.0,0.8269787083670233,3.8278982415967167,1.0,0.045925634717279284,-3.253080480214103,0.0,0.9224879034485678,5.683680746269056,1.0,0.010028298808021252,0.010279894352069305,0.0,0.49821465977343093,15546.850453615189
CPI,200,1.9353818315991589,0.0,0.4872353137297696,0.7181045060710289,0.0,0.4951330055498354,0.05477329457264091,1.0,0.4996284050612285,0.0,1.0,0.5,0.17425524405786064,0.0,0.49881773127987983,-0.02011400720846268,0.0,0.5001364625491805,0.0,0.0,0.5,0.03357767800406464,0.0,0.4997721705078363,1.0528361323289346,0.0,0.4928593181498728,-0.09719384600577996,0.0,0.5006593795191797,0.02360352195708515,0.0,0.4998398608792564,0.0004212282007927115,0.0,0.4999971421650875,-0.2750280531149656,0.0,0.5018656917908829,-0.04681602400535212,0.0,0.5003176352627171,-0.23048215852804788,0.0,0.5015635632017054,0.0662657274016567,0.0,0.4995504155608951,0.061873448910517936,0.0,0.49958023849672656,0.06908664788298324,0.0,0.49953127672169434,-0.002590898442008438,0.0,0.500017578015512,0.02680677201300341,0.0,0.4998181264466602,-3.9134804666480534,0.0,0.5269155900217852,0.0,0.0,0.5,-0.012917416286171601,0.0,0.5000876380832,1.172792524484862,0.0,0.4921290275840396,-0.0006016802248893782,0.0,0.500004082114028,-0.00931107068393544,0.0,0.500063167580064,2.7556338895133763,0.0,0.48148291251174896,-0.09148197230317123,1.0,0.5006206295715132,-1.7991816761023642,0.0,0.5123579026367107,-1.8594184680574415,1.0,0.5126472332976187,-0.06899680873240754,0.0,0.5004680922399034,-0.009715341255770227,1.0,0.5000659135634634,-0.26842471745035823,0.0,0.5018223233333967,0.0,0.0,0.5,-0.2086953452334228,0.0,0.5014236296684382,-0.7120763272236843,1.0,0.5048297286740083,-0.005447864576098027,0.0,0.5000370230229287,-0.5294894763470381,0.0,0.5035929962923191,0.03252617463510887,1.0,0.4997786975553679,-19.425863462395952,0.0,0.6724575617137191,-0.8864113548047214,1.0,0.5060167167159331,0.11230401575008386,0.0,0.49923810544985103,1.2624669924286707,0.0,0.4915486795035722,-0.2516115253644955,0.0,0.5017069925130431,0.0,0.0,0.5,-0.046924522021072335,0.0,0.5003183512581595,0.3354304564669235,1.0,0.4977272639112364,0.10935757354982911,0.0,0.49925984644129723,-0.06591094325969493,1.0,0.5004471670811632,1.4166595174331462,0.0,0.4903859789439393,20.784538745880127
CPI,500,0.04464681718521035,0.0,0.4984484118195954,0.07939293986596851,0.0,0.49723982091872015,-0.6830169433492159,1.0,0.5239628867218544,-1.1870848530635243,1.0,0.5430580003992651,0.32628942740335276,0.0,0.48872579915217507,0.0,0.0,0.5,0.004382079090134994,0.0,0.49984736338272123,0.0,0.0,0.5,-0.0650223653775015,0.0,0.5022644453459246,1.7499550012456382,0.0,0.4412876324502531,-0.08775771977946079,0.0,0.5030628972140015,0.02578580777606021,0.0,0.49910390804967786,0.004662081712680788,0.0,0.4998376109616592,-0.0022225787590599566,0.0,0.5000774152924524,0.38395718241170584,0.0,0.48673430199057693,-0.03363294093800562,0.0,0.5011713845490593,0.0,0.0,0.5,0.11085902308450102,0.0,0.4961383758994807,-0.0013471154301214483,0.0,0.5000469219102288,0.00765446829196037,0.0,0.49973340012460926,0.03381857786064302,0.0,0.4988219179556913,0.0,0.0,0.5,-0.0024112490717982382,0.0,0.5000839868736064,0.025350821615546693,0.0,0.4991202364277712,0.044907539856566814,0.0,0.49843569357369305,-0.049170024209118424,0.0,0.5017133681395649,0.0,0.0,0.5,-0.21710494449831685,1.0,0.5075608534471794,-0.6102896733112857,0.0,0.5213058935408231,-0.15089203533982243,1.0,0.5052610401809206,-0.011799462682049011,0.0,0.5004109829290136,-0.5002536207230435,1.0,0.5176449486734389,-0.8866610053195814,0.0,0.530997326167226,-0.1353205626562044,0.0,0.5047198035494654,0.08125562131994002,0.0,0.4971739613407413,0.19433784358416517,1.0,0.49323268873002635,-0.654142425738641,0.0,0.5233881868560203,0.33672359808301167,0.0,0.48827586287674024,2.1851756333759482,1.0,0.4282433804712422,-0.06824011972673816,0.0,0.5023769771530158,-0.3921790723261722,1.0,0.5136197664427974,0.5952878140184623,0.0,0.4792990353702757,0.09800666851000983,0.0,0.4965860138926698,-0.0011753947448482904,0.0,0.5000409406392361,0.0037908955960972435,0.0,0.4998679556906178,0.08858122935312451,0.0,0.4969150674341557,0.47473776720390504,1.0,0.48361164685533065,-0.03409108137341832,0.0,0.5011881199663432,0.6267538374363113,1.0,0.4783365481864938,0.0,0.0,0.5,5.9007275104522705
