method,n_samples,imp_V0,tr_V0,imp_V1,tr_V1,imp_V2,tr_V2,imp_V3,tr_V3,imp_V4,tr_V4,imp_V5,tr_V5,imp_V6,tr_V6,imp_V7,tr_V7,imp_V8,tr_V8,imp_V9,tr_V9,imp_V10,tr_V10,imp_V11,tr_V11,imp_V12,tr_V12,imp_V13,tr_V13,imp_V14,tr_V14,imp_V15,tr_V15,imp_V16,tr_V16,imp_V17,tr_V17,imp_V18,tr_V18,imp_V19,tr_V19,imp_V20,tr_V20,imp_V21,tr_V21,imp_V22,tr_V22,imp_V23,tr_V23,imp_V24,tr_V24,imp_V25,tr_V25,imp_V26,tr_V26,imp_V27,tr_V27,imp_V28,tr_V28,imp_V29,tr_V29,imp_V30,tr_V30,imp_V31,tr_V31,imp_V32,tr_V32,imp_V33,tr_V33,imp_V34,tr_V34,imp_V35,tr_V35,imp_V36,tr_V36,imp_V37,tr_V37,imp_V38,tr_V38,imp_V39,tr_V39,imp_V40,tr_V40,imp_V41,tr_V41,imp_V42,tr_V42,imp_V43,tr_V43,imp_V44,tr_V44,imp_V45,tr_V45,imp_V46,tr_V46,imp_V47,tr_V47,imp_V48,tr_V48,imp_V49,tr_V49
0.5*CPI,100,-0.005233309955825716,0.0,0.046596074540083965,0.0,0.01930324634405345,0.0,0.3056595064183665,1.0,-0.03491329549306865,0.0,-0.0032824421495680767,0.0,-0.03389262540814264,0.0,-0.0005342766158791257,0.0,0.003593690863813226,0.0,0.01413786309847409,0.0,0.010035673267464462,0.0,-0.0002484952911179228,0.0,0.10118031247397163,1.0,-0.07642567798666555,0.0,0.3490905564496172,1.0,-0.042339786597579865,0.0,0.055086342160700186,0.0,-0.0030578242946492917,0.0,0.5575283869370524,1.0,0.02140405720814731,0.0,0.00794777227536736,0.0,0.013142427352426544,0.0,0.009117693929588278,0.0,-0.01140121364896296,0.0,-0.006555413828530199,0.0,0.002809093823074038,0.0,-0.00930405303616566,0.0,0.0038364247640492177,0.0,-0.018252326234380778,0.0,0.05439095695636498,0.0,-0.005993448573361038,0.0,0.0276629713983485,0.0,0.0028162862794762766,0.0,0.00128200253187849,0.0,-0.0246173485681751,0.0,0.00026344365491404176,0.0,-0.01029983933497669,0.0,0.575783498890494,1.0,0.01146808926341314,0.0,-0.003784221196872384,0.0,0.002459451625403286,0.0,-0.005408876166931309,0.0,-0.00588408493134529,0.0,0.021204791769626974,0.0,0.010524982865001364,0.0,0.005410591931829467,0.0,-0.002757715718365583,0.0,0.0038024517272194913,0.0,-0.018599103876408618,0.0,0.017404934931313676,0.0
0.5*CPI,250,0.004479025088207522,0.0,-0.0071090293522430015,0.0,-0.0031918722398698307,0.0,0.013035912708808328,0.0,0.13950025133528066,1.0,0.0010595593404064685,0.0,0.001801252695505351,0.0,-0.004318025073101084,0.0,0.002415079154676203,0.0,0.00366828488650639,0.0,-0.0008009136862948685,0.0,0.002562468358612957,0.0,0.0036737771942773056,0.0,-0.008649816576533076,0.0,-0.011807784637641539,0.0,0.0019123829012024363,0.0,0.009743621657885781,0.0,0.27542747020555114,1.0,0.6602351640494798,1.0,-0.0040864200201536915,0.0,0.0004292708288990976,0.0,0.0018559834977770473,0.0,0.003975661671465791,0.0,0.004170340102472303,0.0,-0.0025240616247358405,0.0,-0.0011551714286107684,0.0,0.004222763996571621,0.0,5.6482785299905025e-05,0.0,0.006690929883324537,0.0,0.00272221292530872,0.0,0.0020519027134889845,0.0,-0.005151928616566992,0.0,-0.008014761794242986,0.0,0.0012043855225634115,0.0,0.0010995416246037948,0.0,0.4406917245045928,1.0,-0.011728942011807963,0.0,-0.014105197776998701,0.0,0.00024197254766666898,0.0,-0.008419203789538643,0.0,0.002406606785284038,0.0,-0.0012556132980982015,0.0,0.5463528753493866,1.0,0.0009688010411426085,0.0,-0.002161760384862599,0.0,0.0012855174718403584,0.0,-0.0015830569485298929,0.0,-0.0018493423924568209,0.0,-0.0017562851665589019,0.0,-0.005230675164014542,0.0
0.5*CPI,500,-0.011167996575552008,0.0,-0.0003758615957776268,0.0,0.002007475661421454,0.0,0.0004991215777827573,0.0,-0.0018123264513478787,0.0,0.00036765610332123444,0.0,-0.0005352441751349524,0.0,0.0008149759127467071,0.0,-0.000269094824357885,0.0,1.0455445803136953e-05,0.0,0.0012202834489434267,0.0,0.36304558960512623,1.0,0.0005329611264364154,0.0,-0.00195657549415873,0.0,-0.002563431918049419,0.0,0.003707694391690941,0.0,-0.0013462998773160484,0.0,0.396722198092626,1.0,-0.002422983796472322,0.0,-0.003182028237384227,0.0,-0.000586631872463772,0.0,0.0015541201894884171,0.0,-0.00264073808788301,0.0,-0.0005630300167840385,0.0,-0.0007757455746952857,0.0,3.731729675604534e-05,0.0,0.00034057878842208567,0.0,-0.0033211162632795777,0.0,-0.0012035341607431471,0.0,0.0007232180376213204,0.0,0.0018490564949461552,0.0,-0.000428015928726988,0.0,0.002270343566895261,0.0,0.0035739218734136546,0.0,0.46061666101983156,1.0,0.00033930380350477574,0.0,0.0005024746842957617,0.0,0.00028972743064969997,0.0,0.3810007109500825,1.0,0.0022370536231240967,0.0,-0.002091249412239149,0.0,0.0013670076234091333,0.0,0.2484418545418472,1.0,-0.0019201449488962519,0.0,-0.0023483383375869638,0.0,-0.002083770528949258,0.0,0.001262898461586004,0.0,0.0004103386021160338,0.0,0.00021907421613132083,0.0,-0.0010573364926378392,0.0
0.5*CPI,1000,0.6659339831181579,1.0,-8.662041780116425e-05,0.0,-0.0015892007624468407,0.0,0.00022441044608367822,0.0,0.00020773997591116977,0.0,-0.0008657034761480054,0.0,-0.00041147741377278724,0.0,-0.0007609874101094372,0.0,0.00010335157797447536,0.0,0.0005965471960446278,0.0,0.0006852661675540439,0.0,-0.0006788534215945718,0.0,0.00018692788505103586,0.0,-0.00015914477680356587,0.0,6.193790141484357e-05,0.0,0.000616845645025732,0.0,0.0004508624233146019,0.0,-0.0007863020067159221,0.0,0.0006777799015003083,0.0,0.0011140046304179974,0.0,0.0005622733117802703,0.0,-0.0001191736872470095,0.0,-0.0008807036475176888,0.0,-0.0003092639526883767,0.0,0.5310838315470761,1.0,0.0004308813295590408,0.0,0.00032582180603057953,0.0,-0.002522028849065161,0.0,-0.0001766273677689112,0.0,0.5537504434891669,1.0,-0.0008445212310459471,0.0,0.00017295397095817844,0.0,0.0012373229436846156,0.0,0.42842897290571913,1.0,-0.0006673923208837529,0.0,0.0002558897313209574,0.0,0.0006776163865551688,0.0,0.0011275450013428223,0.0,-0.0003139210297687933,0.0,0.5043866898676277,1.0,-0.003525848989955227,0.0,0.000601022019032782,0.0,-0.0005389874836870812,0.0,-0.0003490897424913708,0.0,-0.00012894019694953407,0.0,0.0005360316504982032,0.0,-0.0004361789015211448,0.0,-0.0013880674175215102,0.0,-0.0001127201413566592,0.0,0.00045243380002801814,0.0
0.5*CPI,2000,-0.00015985299701060107,0.0,-0.0003499655748142594,0.0,1.9759746297420833e-05,0.0,-7.047310130281481e-05,0.0,-8.213230263243165e-05,0.0,0.0002062723072606687,0.0,0.00012929209207035441,0.0,6.092098483534425e-05,0.0,-0.00033398554880792464,0.0,2.1020587426923143e-05,0.0,-8.553999213556374e-05,0.0,-9.876649887541333e-05,0.0,-0.0003573659698729026,0.0,-0.00034634509226716403,0.0,0.00018756299984878932,0.0,-0.00020053166798217337,0.0,0.0004797870149456651,0.0,0.43911637334526854,1.0,0.5522181016254364,1.0,2.9726622803871727e-05,0.0,-7.717045161048652e-05,0.0,9.766281157230772e-05,0.0,0.00011025645451634425,0.0,-0.0004242347219804987,0.0,-0.0003065973643048281,0.0,0.527732627252121,1.0,0.00015576254250382338,0.0,-0.00018289807585980533,0.0,-0.0001574409803313248,0.0,0.0003680659279652332,0.0,-1.4885627765637288e-05,0.0,8.126886586856674e-05,0.0,-0.00021317960225630816,0.0,-0.0003508619018738335,0.0,0.43973442269647633,1.0,0.00010638144891028656,0.0,-0.00040898943558698164,0.0,-0.0005392588307505664,0.0,-0.00015500698465331642,0.0,-0.00017530323900982747,0.0,-0.00016907381290898194,0.0,0.4699395185080444,1.0,-9.621654015945502e-05,0.0,-0.00027620356819602065,0.0,-0.00015303734721716644,0.0,-9.603934054069896e-05,0.0,-0.00012639636771338836,0.0,-0.000149576578309496,0.0,0.00016529783972818457,0.0,0.00031303349224665045,0.0
0.5*CPI,5000,0.00010563674400565493,0.0,-0.0003663812957759305,0.0,4.696261793724066e-05,0.0,0.0006657726620187265,0.0,9.615243317295796e-05,0.0,0.0005835115714083461,0.0,-0.0004467896240103464,0.0,-0.00014440414288074965,0.0,-0.000353698114838763,0.0,0.00036810266581410733,0.0,-6.929458187165949e-05,0.0,0.4445700363942827,1.0,0.00010716960086898375,0.0,-0.0007796093950352967,0.0,-0.000510971354783063,0.0,0.42394086292368083,1.0,-0.000434078429888074,0.0,-0.0005073558948192058,0.0,0.5171476180990587,1.0,-0.00011305662944527395,0.0,4.894361898633015e-05,0.0,-0.0005920162406971574,0.0,0.0005960755099373438,0.0,-0.0006709425715833994,0.0,0.00038823583667235706,0.0,-0.0002706472784254066,0.0,-0.00014948848710116813,0.0,-0.0003001792621251109,0.0,-0.00022054146607919378,0.0,-0.00045387281026909587,0.0,-0.000580231136700804,0.0,0.00019197743349141927,0.0,-0.0005088370776911155,0.0,-0.0007537565019640757,0.0,6.932312867313772e-05,0.0,-0.0004208679873654031,0.0,0.00042171695666692877,0.0,-0.0005464774744702305,0.0,-0.00018951100977271373,0.0,-0.0006356302006872427,0.0,0.0002696499471406266,0.0,0.000187332983158095,0.0,0.0008907614357716032,0.0,-0.00036768721646618374,0.0,-0.0006571299056534752,0.0,0.5112764004769054,1.0,0.49575133569872076,1.0,3.1153215722667937e-06,0.0,0.0008330744278945978,0.0,0.00024085404864915283,0.0
PFI,100,-0.013185035392955013,0.0,0.03177521644610404,0.0,-0.010265725050969454,0.0,0.2974221622196438,1.0,0.003015539754375851,0.0,-0.011616921286024207,0.0,-0.02533106837381438,0.0,-0.0057392068256350015,0.0,-0.010141463019926134,0.0,0.02081905261238659,0.0,0.0199995526337029,0.0,-0.00743749486621792,0.0,0.06633207295714572,1.0,0.2152021732387086,0.0,0.5065568817322001,1.0,-0.06292610444374369,0.0,0.056501584333528365,0.0,-0.012084956946411873,0.0,0.45089374719236663,1.0,0.012832591863470189,0.0,0.007303978235094988,0.0,0.008332280303329664,0.0,0.007516973574033914,0.0,0.005325543974446845,0.0,-0.010464647071719346,0.0,0.0006789093441770255,0.0,-0.0047724256472854165,0.0,0.003775396731538372,0.0,-0.004395506536506888,0.0,0.011328534388472589,0.0,-0.008175963774083916,0.0,0.029999519789980056,0.0,0.0032973016521224974,0.0,-0.0008238621877736385,0.0,-0.01592069199009849,0.0,0.0005235056274108807,0.0,-0.008944168717401668,0.0,0.5717438428223114,1.0,0.007637111949865716,0.0,-0.0035220516045852968,0.0,0.005280852370216582,0.0,-0.005106774791765689,0.0,0.001903029638591569,0.0,0.021526819679470677,0.0,-0.0012278340889861905,0.0,0.00020189585958796386,0.0,-0.003182798708455614,0.0,0.0026011268383241415,0.0,0.00045366982958938706,0.0,0.0045281797001568425,0.0
PFI,250,0.0038853606711370947,0.0,-0.003847899940381261,0.0,-0.006106756348437159,0.0,0.001622065220793889,0.0,0.4170796675452897,1.0,0.006982995750387744,0.0,0.001592058610765612,0.0,-0.0025754721269592995,0.0,0.0012393187876584832,0.0,0.003993745091122047,0.0,-0.00342553604496576,0.0,0.0028495969160360346,0.0,0.0032810229068536145,0.0,-0.007600883256966062,0.0,-0.016223740438467305,0.0,-0.007476577352182101,0.0,-0.002402205891790965,0.0,0.49612904343380526,1.0,0.6705692414201379,1.0,-0.0023146082694014414,0.0,-0.008435962739752112,0.0,0.0037549284822204765,0.0,0.0012037630457040205,0.0,0.0034068070235389047,0.0,-0.00468284718493317,0.0,-0.005912390552175184,0.0,-0.003912520034705436,0.0,-0.00220005347644614,0.0,-0.0025042075082417625,0.0,-0.0001870550329210463,0.0,-0.00031596545491430206,0.0,-0.0086095484253923,0.0,-0.005607223702065456,0.0,-0.00019113282000482457,0.0,-0.0029045892396191153,0.0,0.41375201990718025,1.0,-0.01358529246475526,0.0,-0.01772653365379262,0.0,0.0007123853524684254,0.0,-0.008295826263621686,0.0,-0.0012828981483357094,0.0,0.003975865145839919,0.0,0.6487314083481295,1.0,0.0013861650732294173,0.0,-0.0015319447531676467,0.0,0.003872361193939744,0.0,-0.00021979229222091057,0.0,-0.004091560243252079,0.0,-0.003849037121144372,0.0,-0.015886843043763088,0.0
PFI,500,-0.007076551031542477,0.0,0.0004782391465256719,0.0,0.0030744092780055077,0.0,0.0006746507334096652,0.0,-0.0016324439001615954,0.0,0.00016078803078500847,0.0,-0.0012987214058370888,0.0,0.0016202378785181715,0.0,-0.0011392742025178038,0.0,-0.0016002058894470927,0.0,-0.0012712828377932084,0.0,0.5592619248631134,1.0,0.0006338832791097371,0.0,-0.0004603984809219419,0.0,-0.003801481860105982,0.0,0.0008906126950709581,0.0,-0.0018233236516818074,0.0,0.6560231345897036,1.0,1.4621424802019334e-06,0.0,-0.004598543260025512,0.0,-0.00024507129934958627,0.0,-0.0006056982933655419,0.0,-0.0035142665188552247,0.0,0.00020371244396222288,0.0,-0.001657419795315196,0.0,-0.00014619475949473326,0.0,-0.000308972886689185,0.0,-0.0021827680069523847,0.0,-0.0014172015733746601,0.0,-0.0011403974885901835,0.0,-0.0006535767953605998,0.0,-0.0012354733558355147,0.0,0.0009751817117358286,0.0,0.0017629361559963197,0.0,0.4590638955561377,1.0,-0.0008471143056840713,0.0,0.0009782502913910918,0.0,-2.286082728097938e-05,0.0,0.5622245691329688,1.0,0.0015748668114821118,0.0,-0.0005708041307024292,0.0,-0.000862422269426677,0.0,0.5069380112231274,1.0,-0.004443813657143414,0.0,-0.0010907366911920846,0.0,-0.0013543287933082127,0.0,6.031402062078861e-05,0.0,0.0007808289304611638,0.0,0.002326506668252293,0.0,-0.00017357698499176344,0.0
PFI,1000,0.6874632551190176,1.0,-0.0006770501050128441,0.0,-0.0023756210037990666,0.0,0.00029905064952751026,0.0,0.0002685145289267332,0.0,-0.0008379491994168209,0.0,-0.00029484715386818294,0.0,-0.0011082269086297725,0.0,0.000430562015610203,0.0,0.0001820974441060219,0.0,0.00043281144986906384,0.0,-0.0016251489356038373,0.0,0.001498370153979911,0.0,-0.00013216585180431117,0.0,0.00018440353010729105,0.0,0.0010608585309104246,0.0,-0.0010911031484579503,0.0,-0.0004783187470367434,0.0,0.0013248959514238212,0.0,0.00045329792615222964,0.0,0.00048283686066907805,0.0,-0.0015641529682264288,0.0,-0.0006648993571665152,0.0,-0.0006685083605750819,0.0,0.762580766630206,1.0,0.0006933013573688918,0.0,0.0006333984166591033,0.0,-0.0015217055456302475,0.0,-0.0001972042377806904,0.0,0.5952222555680089,1.0,0.0006572733048477719,0.0,-0.0008163354744470386,0.0,0.0011441313191165037,0.0,0.5996630199469908,1.0,-0.0010397881880335191,0.0,0.0006758074532366987,0.0,5.908440792801173e-05,0.0,0.0004931782915551519,0.0,0.0005602512587890018,0.0,0.757765171964009,1.0,-0.002606456004393465,0.0,0.0005459295307366219,0.0,-0.00037542354362707364,0.0,-0.00023372936347043627,0.0,-0.0009374600041016645,0.0,0.00030574387043658113,0.0,-0.0003763927129754041,0.0,-0.0008271610075789582,0.0,0.0007298220596791971,0.0,0.00016260817579238918,0.0
