method,n_samples,imp_V0,imp_V1,imp_V2,imp_V3,imp_V4,imp_V5,imp_V6,imp_V7,imp_V8,imp_V9,imp_V10,imp_V11,imp_V12,imp_V13,imp_V14,imp_V15,imp_V16,imp_V17,imp_V18,imp_V19,imp_V20,imp_V21,imp_V22,imp_V23,imp_V24,imp_V25,imp_V26,imp_V27,imp_V28,imp_V29,imp_V30,imp_V31,imp_V32,imp_V33,imp_V34,imp_V35,imp_V36,imp_V37,imp_V38,imp_V39,imp_V40,imp_V41,imp_V42,imp_V43,imp_V44,imp_V45,imp_V46,imp_V47,imp_V48,imp_V49
Robust-CPI,2000,0.3419395815118985,0.19451986112595102,0.2582414484907595,0.8624748929217111,1.1422333081167195,0.00472919935915192,-0.0007423266354693328,-0.0024445255515993954,-0.0005005245036700122,0.0013135477371332435,-4.429128699384446e-05,-0.0001129113161482538,6.873640158628726e-05,0.0003087835741510178,-0.003937739658717285,0.00046798186829836243,-0.0010890414015769885,-0.00038008092748153757,-0.002348972101505819,-0.0008281419507574414,0.0014574054509303434,-7.094680541825982e-05,-0.001776242994108421,0.00012472544635246588,0.0007747766487873913,0.0007304984436809354,-0.0003643133558039584,0.0008481217027445746,0.0007477163646812781,0.0004009944449864937,0.0023366126763514888,-0.0009649756761450997,0.0008517729852829403,-0.00011524755344367742,0.0005598376595667689,-0.0006050077245734579,0.0023538960032585396,0.0007795939101669025,-0.00014597311060844981,0.0006860030678030695,9.345644176218405e-05,0.00015784713490465813,0.0001067314954866178,0.0005434659874735142,0.0008231541002344591,-0.00048502991100641375,-2.657591636130045e-05,-0.00014585428416845307,5.041123034527469e-05,-0.00021048720887977885
0.5*CPI,50,0.23378034641141054,-0.0026974974569553556,-0.0994853446446502,-0.031681573113287786,-0.005729439773802358,-0.0022284375543597523,0.001682609228879528,-0.000986755252496474,0.00047827918751686127,0.024162650829041565,-0.0799457908990111,0.008251436101399445,-0.009744313186134113,-8.377971763895431e-05,0.006432576441478544,0.0063328485199276585,-0.0007396110999164929,-0.03627250601885046,-0.00014911963986241616,-7.149944952322684e-06,0.0019257885967294275,-0.0020818409029055296,2.7387488790386882e-05,4.640998396920892e-06,-0.0030443135076523298,-0.00045087190190384874,-0.003767539228805017,0.00039189298393149663,1.7726845987109385e-05,0.006428355658845808,-0.0008945391727954721,0.025710890691905464,-0.000123588684967757,-0.0038326498315202073,0.1705063260642663,0.0002967578351138478,0.0,-0.0003287973255734489,0.003043755597103903,-0.0001424155994953491,0.00010196753410984805,-0.0006226723420690305,0.008990751733813473,0.00038794231890881825,0.0013926172015952254,0.0,0.0,0.0007317480637729634,0.0010031426023742185,-0.01955269764528489
0.5*CPI,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5*CPI,200,0.2148681287754871,0.06992763844458094,-0.011618584499416218,0.8121782981584907,0.824100102940473,0.005976631014997236,-0.002801464147110133,-0.004998199089053745,0.012906719005682521,-0.005308421011728903,-0.0001414523683229696,-0.015752172259753894,0.00010735867838196356,-0.0005000759076791983,-0.01817094625264848,0.0024068643137304946,0.0008575337758204293,-0.006215153902434878,-0.0017504184599148598,-0.0004287519144102747,-0.00011823583495385037,0.0012423621719811484,-0.00019462453423524373,0.03146448901670551,0.01713657312296679,-0.0067396501710630385,0.012846117990891748,-0.0006176024025771332,-0.010217117855836566,0.012796901785779968,-0.007685690158804159,0.0008740707656562652,-0.0057329461579449514,-0.009372709661472856,-0.0016400446284855486,5.8186356522771376e-05,-0.0024763004190584414,-0.004379412073405753,-0.01634732796577909,0.02479944501306297,-0.02426445803767474,-1.7288495388068092e-05,-0.014716696589167744,-0.0029393742306054182,0.006285193646338949,-0.004349854591775282,-0.0047676134629873745,-6.563681582982817e-05,0.0018502999779040907,0.002905948092652322
0.5*CPI,500,0.1977246216443403,0.09319950731009158,0.0006429047628357942,0.3259320492994859,0.18872338685569295,0.0007049007860038814,0.0027578536058281977,0.004086099340706417,-0.001223919861115641,-0.0006751155707456769,-0.005722197173404608,-0.000509051652703818,-0.00153911141636226,-0.0006861782404011252,-0.0033045957369173262,0.000640950179081945,-0.0002676572777306485,0.0026543049261641416,0.00986727556435435,-0.00020224691122877614,-0.0013225859986641941,-0.0002197902273108343,0.0009588740996585021,0.0007843103923011463,0.00037141753058939075,0.002416620057659913,0.008571295355634223,0.005077898010722559,0.005428182961668859,0.0019542348359110617,0.0009934064431779133,-0.0013585181330257323,-0.0009293375321680064,-0.008051324264340853,-0.003988585193416383,-0.0032252796626748292,0.003457395107858585,0.0007537116603375527,0.0012340129436012037,0.0011900753032147993,-0.0004932667692365555,0.0007242322811811253,0.006663511320614879,-0.0018927721480073711,5.852457012112122e-05,0.0012206574052411878,0.00039062054644856126,-0.0004976107050979617,-0.0006732018587490285,-0.004546604107142471
0.5*CPI,1000,0.317584920658467,0.12076173836782242,0.3238339138521471,0.8603084545545964,0.42324736269610186,-0.0008264007179144828,0.001856052214028625,-0.0008739717228808674,0.0006569080699403151,-1.657448635367098e-06,-0.005529479370606855,-0.00052572369137735,0.002634626987685157,-0.0010128775195405448,0.0022769605722727793,-0.00034721438767745805,0.0032059027446171284,0.0008179449961261687,-0.0007560366926847861,0.0002565706634368725,0.0004513563656551589,-0.0004910567103928176,0.001963019317323983,0.0016925034668431593,-0.0007098743963316612,-0.0007936192824608834,-0.00011913758553916409,-0.001070080952309288,-5.9665257338442634e-05,-0.00030057591474560996,0.001117411383685346,0.0013966619407206338,-0.002830997501417243,0.000783837594070802,0.0009153066643612651,0.0006301498784873627,0.001088095757670049,0.001431499573684325,0.0002059037366729799,-0.0005181316438991612,-0.00021176967016325876,0.0010131051194526008,0.0011071666667278046,-0.0004385265553187301,0.0014849249490770655,0.00025402851446137964,8.736905406639406e-05,0.004332913292148521,0.00014494765461578463,0.0010080593190892606
0.5*CPI,2000,0.26167380283453445,0.1624437041405212,0.3379051709173816,0.5282739577949037,0.8212765789665949,0.0001279885288354432,-0.0013911062724542567,0.00012028668577890311,0.00038695884239958733,5.074778849201156e-06,0.0005889826746333093,0.0002475407599043522,0.0021299338187135697,-0.0002444186857278874,-0.000800442706370752,0.00018230401578331334,0.00012852872010801764,-0.00019075908598312208,-0.0003204138419638236,0.0011428856221270267,0.0005010725673091909,-0.0010116421815324905,-0.0014909453051806798,0.0005113428433547729,-0.00010814995673003036,-0.0007237219600779166,3.791668000863169e-05,0.0018469390792034135,0.0014257097563673826,0.0001243405981793122,0.0015871075550064617,0.0009402954707707356,0.0007827294853088029,0.00017351662106773746,-0.0002566140933543126,-0.0016404992785406802,0.0004199919729477586,0.001993764352013344,0.0002998135023428161,-0.0011088890759629877,-6.538515436824155e-05,-0.0010828214564246874,-0.0009496255972076539,0.00011464982973555249,0.0023683920557816263,2.998832728945411e-05,0.0003644934289516455,0.0003058154963105353,-0.00011553472573122558,-0.001677169863745609
PFI,50,0.10132260427268269,-0.001601170921643913,0.008418718686880489,-0.0202818407095966,-0.0036867076963660317,-0.001465264589688875,0.00022243872391092268,-0.0008099374695842432,0.0020016579675170565,0.006451324588488516,-0.054323762597225045,0.005413325037250116,-0.005946031594725065,-3.4561126220689076e-05,0.007445552859744575,0.0029653804572178366,0.0004801530817866162,-0.025057990590120705,-0.0011287736794556302,-4.699047045697569e-06,0.0010928288057645563,-0.00036575983875208884,0.00036695859982183165,3.0501233811985884e-06,-0.0011383916183647091,-3.219288744760185e-05,0.005245409946567081,-0.00017701199395303568,7.189558438547294e-05,-0.002047737477724354,-0.0013072936134144175,0.015860444701223386,-0.0006809980220205958,0.00398159767589279,0.1141801579856474,-0.0007002333494057211,0.0,-0.0001399397203056818,-0.019624599578484947,0.0007563825067582464,6.701295634670146e-05,0.0013718257947541446,0.00715593602775888,8.827641183173363e-05,0.0004436063334911644,0.00017833268922085033,0.0,0.0004960150279287312,0.0006591360159671211,-0.017963840058436986
PFI,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PFI,200,0.2624161260749578,0.09822210567912593,0.021672120535620065,1.2258387907067048,0.8448799760143326,0.009648541586351866,-0.0007278124743872461,0.007785903884245826,0.011238318177956064,-0.0011551874553670238,-0.0028304284266011948,-0.012853967391115884,0.0003686084437395376,-0.0007733788160606547,-0.0330081232617514,-0.0038066448409990183,-0.004035463710129195,-0.005903214874249274,-0.0023120622007741787,0.00030890831681928965,-0.0003782582693765413,-0.0030989728088652857,-2.025179211551098e-05,0.015719923686804638,0.01827429189808627,-0.01367825099696196,0.01810502276641346,0.014849809567134997,-0.01141032250229057,-0.004205258150252522,-0.008923176576999703,-6.44941747705019e-05,-0.005837191931069352,0.015300984889412339,0.0007219902948665258,-0.001255788873607555,0.0003127911349700696,-0.00872491645670559,-0.015011272230670114,-0.009723979527274329,-0.020226346959996144,4.4956972790943794e-05,-0.0222463432435287,-0.004912015561203242,0.004434579119175552,-0.0015162795690388808,-0.004663309656251391,-0.0018581640739410155,0.0015315578909724792,0.0015499669185956577
PFI,500,0.22219438492974442,0.21775637391426594,0.07498381702665158,0.3784598480367285,0.3400975291550128,0.004771306418162591,0.00798359037749563,0.009081308824921641,0.001832814752663836,-0.0050614470203840245,-0.004864491084702438,6.99929677845379e-05,-0.00038310978072042534,-0.0008080151625021736,0.001460595408031895,0.0017979758596008422,-0.0026252708000957803,0.002422249362244333,0.017189428340185553,-0.0008536487529370307,0.0009886867575977787,0.00017866233542185306,0.001519881881908658,0.002270800676501983,-0.0019359060493747693,0.00957084831630195,0.013738853057804201,0.009242633859476657,0.02120424678951449,-0.0018135291994567648,-0.003691994425439993,-0.004021893919910813,-0.0007390979795527386,-0.008039567190712749,0.00022418567988402582,0.004523380906937713,0.00046170160509595437,0.001387061511800014,0.0005549002647595724,0.0007587647970966893,-0.0016471509834103948,0.0011922315397431271,0.007412606183266557,-0.0026027601589693194,-0.002407769880321653,-0.0023237347077922355,0.0029730451760660026,-0.0021146500024974424,0.004333558445301033,-0.005988082295657615
PFI,1000,0.5346804496509628,0.47752207239094113,0.7188129555008759,1.112480469475499,0.955134198942681,0.0041790588052594835,-0.0004585368996383732,-0.002149044603110828,0.0002686977696719772,0.0007257076036246701,-0.00047872065544962705,-0.0006861928435107911,-0.0008547562869266612,-0.004347471458138075,-0.0028098041533412,0.0012297965666383526,0.0024396636082326673,-0.008189607189888926,-0.003790986291126619,0.0004221309752195923,-0.0015324373243242873,0.000648216777113797,0.0015752330278473448,0.006596686623811077,0.0014677374727291026,-0.003928300659834516,0.0015015302878280679,-0.000662242389508183,-0.001140038382470343,-0.000717903072041226,0.0009561624340936881,0.005618147480865532,-0.005698239659715276,0.001114029827252061,0.002391233440651508,0.0014986467955481197,0.002203765503783872,0.001237111354824627,-0.00033459851680339714,0.0024199397938257095,-0.0002845520624763509,0.0014412637354469515,0.0019272540334858146,0.0019658397636040936,0.0006002458611819028,0.0004933573276294512,0.0011235278984743635,0.005977561598888181,0.0019183025857424374,0.002570313993535245
PFI,2000,0.5676507088848329,0.4735457620446827,0.8408364840858534,1.0874232176632708,1.1489691299558094,0.0002603662046982702,-0.003858522074497328,-0.0015718747044067838,-0.0005047802497566423,0.0021218891715270027,0.003064471966377935,-0.00014627692817192894,-0.0005174226960608097,-0.0019894928156384273,-0.001654002486528361,0.0004765205613624923,0.00057228965899081,-0.0014943179510503724,-0.0010513180850857395,0.0007106904996125873,0.0003801833526753118,-0.0013316503403012492,-0.0015882507598695694,0.00041195804245020007,-0.0006294638769468452,0.0013706876860455353,0.0020518787160350715,-0.00033601136256389275,0.0022184709415459247,0.00014743240605519237,-0.000619469005741502,0.003072914854934883,0.00040991776379484257,0.0008713238357657138,0.001982526727853373,0.0003637362102928421,-0.00014561423275583074,0.004468921390172187,-0.0047699907953333565,-0.0006419134854233066,-0.00011346100264497672,-0.0006386600529523223,0.0006089841461555112,0.0008420633225875163,0.004828727953148704,-0.000933278083850464,0.004843107275351088,-0.0005139713755607511,0.0006568916929491353,-0.0051367790437181204
LOCO-W,50,0.051365173429857656,-0.024298703045267076,0.22496939616830489,-0.0696546563913133,-0.3094669723354276,-0.07838074386666175,0.261790357998786,-0.03894759997200633,-0.023916525319407446,1.9219880148234304e-08,-0.1000597362105666,-3.7770566469667465e-11,-0.2972391586508262,-0.2991569440470234,0.022045039166514145,0.029915341723910024,-0.2547006856341098,0.28093124975554373,0.021615469313719163,0.05537946443929953,-0.0033698925340081526,0.0038959515369760044,-0.04759013985752051,-0.24450867203848003,-0.030906962019619927,0.05743066844373421,-0.01581674058136196,0.2469359556437726,0.036525591655131605,0.2859437682303613,-0.2626306603029008,-0.009883756533821687,-0.19479126443565412,-0.003240768941408038,-0.03440288770083056,-0.029666553539292415,0.0006842903296038394,0.18110531264135302,-0.10979678172288973,-6.873584183575924e-05,0.03715465991085852,-0.2871113228479052,0.004855812030974239,-2.611636412151252e-14,-0.3159893222043573,0.027902414839886758,-0.056544723346664987,0.25079452294004534,0.057544380481592716,0.30016150048189055
LOCO-W,100,0.035751123472592,0.005749625818379488,-0.047867259770360826,0.440012666972776,0.032025864812949174,-0.02693840971523571,0.14215457649284774,-0.559101705931041,0.5259554118645337,-0.04771136344036154,-0.3672983620179754,0.23975968677209605,0.20126477699414144,-0.018272640480562964,0.46455520429783426,-0.527159229226711,0.10224953224519938,0.4913834491092171,0.1970421180433096,-0.0005686439616497165,-0.04962050227844319,0.4793405072606007,0.42601864640415443,0.5261495917970195,-0.10509716244398974,0.4787409905545607,0.17666639690652072,-0.04462047031502807,0.2423438853330144,-0.004719883040031883,0.09958842992096512,0.4013064513658698,-0.2788548937351997,0.004950109732874615,0.554614716235164,-0.5904917638659503,-0.5825648187698903,-0.12130406561144035,0.46110768386297835,-0.4115462617137206,-0.09631276933045223,0.2906191287957914,0.5786667354129315,0.5061486867052537,-0.33217153346990047,-0.32077492029209626,0.5164074975102475,-1.8237068472484002e-06,0.28548479424335976,-0.45909984138167464
LOCO-W,200,0.09527985762267036,0.08897717315378906,-0.022344858985427575,0.00904769389758824,-0.4072199037857736,1.6466585163080827,0.01850860451685675,-5.430269820942689e-06,0.0009848728671148057,0.1014056501661344,0.022114678083345374,0.08108484879604295,0.014648788558687757,-0.0016173171807764295,-0.0003000540650751125,0.04328306437147017,-0.02811550973626278,3.59469826360481e-05,0.13560727881072174,-0.06492211183844265,-0.07443885358975566,0.1831292727667899,0.208970095030973,-0.024276742035881222,0.2218419980369935,0.17147833614390345,-0.4574155233297011,-0.06428262117410465,0.030071580045488818,-0.0021869721122986566,0.03983028953237395,-0.045622318939075125,-1.9672349436183433e-05,0.02051764756043537,-2.70572648836926e-05,-7.727438821906226e-05,0.002552196813945166,-0.029675983532643776,-1.308881551349489,0.0010237949941344874,-1.8274266550007374e-06,-0.002073219345486584,0.0014766445991853826,1.2955087743155143,-0.5138886056958328,0.0001000542240458065,0.030655515746045397,0.08399373028813474,-0.017233666944130123,-0.35677885585656066
LOCO-W,500,0.048801458615165404,0.15014873003923798,0.0021509451955797677,-0.01845216675607047,0.03199458200235167,-0.20177454893889446,0.0001031340218471598,0.01049099411859996,0.12383979316514003,0.1526714076468513,0.08743589336861697,-0.2614818973884946,-0.1724194699736346,-0.031485512829648114,0.09283884427397512,-0.06067314397805143,0.03837424004664441,-0.11543183436401361,-0.0028481660229387295,-0.09099770865794805,0.026680803372933885,0.03041997725941995,-0.014834465717595665,0.17697123523980032,-0.07141076637085252,-0.20477688173948802,-0.2195232454276396,0.016325354785928513,-0.11563135773673826,0.10815624916527308,0.005493144733709909,-0.0018726223025226799,-0.09679208058536866,0.02660603803057094,-0.004160081449529638,-0.0040969622949278955,-0.014202411202928951,0.24091851897627845,0.0018251650450414505,-0.019066980043414474,0.011805978030783855,0.006258353435587394,0.008350641179972652,0.1285183597584284,0.03343770062785294,0.0032484546705776906,0.1457165605896039,-0.10222835545589977,0.0023249875958353274,0.26608415479736186
LOCO-W,1000,-0.08289263186990073,0.29178227371582127,0.030915024539749102,0.4899948427041026,0.06003006608695205,-0.0202629429548059,0.0022664886371045064,-0.18035118300385955,-0.05356980212229221,-0.032531324284055814,0.03842596698710776,-0.06056740675419088,0.026907070185277708,-0.00023637976918508143,-0.03230868514376664,-0.010640040969218624,0.03168232150302328,0.06887772945500376,0.007770890380455101,-0.05750468253288574,-0.004258428040315636,0.007194228347006875,-0.014355089365060815,-0.016335897316407555,-0.018569582809400742,-0.059523361147069354,0.06933070907770736,0.29473324823888847,0.04867716764361864,0.29783214496407034,0.10819166676575499,0.027576947245052236,0.0040236969319992185,0.020639496018759123,-0.14041901356278322,-0.004631725218496607,0.013783833536049804,-0.21583017455130765,-0.35239307025061545,-0.032028570857995785,0.10929082688342637,-0.08006899955914992,-0.013721215065105341,-0.31603449945335205,0.03698497161514872,0.031095560760689644,0.23769518850403207,-0.36463566655649526,0.008707609931039815,-0.0187709489664531
LOCO-W,2000,0.04464349247061579,0.16276925336393575,0.08011910744913449,0.5768222675732142,0.6262770758818262,-0.016030428219419676,0.017387130028303735,-0.03212039017992292,0.0020932218607771103,0.02569910268143035,-0.0034824078390833756,-0.03496558216613436,0.036212860779846874,0.01770466390610547,0.056014908866150355,0.03052624046063403,0.003609200470633015,0.0029806710493116956,-0.005362903153856443,0.010972871133160486,-0.018390811506484635,-0.12078617178022222,-0.07177492401711925,-0.04706402985575054,0.08776759399067412,0.0004045021059665664,0.0007894498548802197,-0.004760319802107597,-0.004968446986001294,0.002009230913737328,-0.03414141991766972,0.027912694721776942,0.04967447093310841,0.05433733599799703,0.013261407505349,0.010166108451132111,-0.0014231285680665956,0.03390820900711268,0.013160988904254418,-0.04541679129765795,0.15821769293209603,-0.016602502917222515,-0.021923188725031247,0.044219249209493515,-0.05144665028510433,-0.00014507096098694382,0.09414873223790819,0.0873266511906101,0.04753746452537941,0.051886946733850504
LOCO-HD,50,0.007346558001362524,-0.22325147539975276,-0.2408666816436278,-0.08094546487241772,0.20894088782279496,-0.16244268030961884,-0.15972358629926076,-0.1807947509215202,-0.15534621911593005,-0.25034792848802523,-0.3525336911418062,-0.16368481677575009,-0.16753274534449147,-0.16956879613243103,-0.2266898566279556,-0.15920876889483226,-0.1651295665693966,-0.2130610025077404,-0.16733424588412715,-0.17136532846873065,-0.16699490417771434,-0.21919153814219028,-0.19141777904776358,-0.18919278556948216,-0.18951349469817869,-0.18696386540667032,-0.22737420272346087,-0.16289506962742717,-0.17263647472876675,-0.1586106705713788,-0.18130143117669295,-0.2078635948907186,-0.16802490706655426,-0.1655182532340782,0.12256390735143485,-0.1707741303026169,-0.17333586382863952,-0.19605030696470038,-0.20364271571880233,-0.10489876611816529,-0.14572568696614363,-0.13790648836643848,-0.13891425407239844,-0.13484841873710307,-0.11617604494939426,-0.13319525182281966,-0.12637850732013112,-0.12585472450801438,-0.12084743549921528,-0.12398679463202411
LOCO-HD,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LOCO-HD,200,0.6097438637249748,0.43952191217843106,-0.0021956198058108445,0.26399701788446794,1.706441146656401,0.023214358372697808,-0.010000474705891715,-0.02179996866114764,-0.1039747133146689,-0.013948935402926743,0.05212101095946431,-0.02189265504284088,-0.02565093682046915,-0.007289446550859502,0.07225805321190548,-0.03901953088034382,-0.016390466327211195,-0.04299624586114792,-0.08308673912505693,-0.07101977279556682,-0.08753063090176161,0.005106850362534887,-0.04385535843007071,-0.002124107735279157,-0.06733041918449123,-0.08429629880553557,-0.22686505891299946,-0.12151348439938259,-0.047373735578910114,-0.19283651953302428,-0.07369912035360948,-0.09293594704978636,-0.051499284960685454,-0.04534880842661004,-0.09132282130223546,-0.030471767163175345,-0.08644043930673728,-0.06189701286648286,-0.12919798952934114,-0.028229434272310616,-0.3032215698225298,-0.028303047360424438,-0.15573492077671147,0.05172591808673688,-0.16276091406311533,-0.048692138824852904,-0.007304625018633937,-0.049847941337910484,-0.062178161955378286,-0.0988316404734797
LOCO-HD,500,0.4141808188679026,0.157804534858614,0.09763676559141099,0.6529407372661861,0.5415464842542049,0.0418438215066963,0.03272704976982499,0.05074017286634702,0.022530215823518884,0.007955745911754852,0.031686447142243,0.019799841305393917,0.020289405048063758,0.07133947391701856,0.020305990745750346,0.055555121751398095,0.0073094344062439864,0.05598006716984083,-0.0004880674551674957,0.005419524346099491,0.018744988458463063,0.02045884083636529,0.04308137725645789,0.05499056902086963,0.053132572815825174,0.054925626039421305,0.03910201929107848,0.07142766589468408,-0.0002715364256664632,0.051133352228859286,0.02527861677007215,0.0574237196533256,0.03059136306477439,0.027583266276241525,0.0389362992563137,0.008052989628995144,0.0512344121027164,0.05869166029181583,0.07041195969091651,-0.0012373582086713242,0.09401013678348003,0.04955058600030571,0.029833084300524115,0.019706730243542192,0.027329419977154767,0.024956016660598435,0.013425406212266622,0.026810242812024487,0.04408896810305052,0.0028063058858688317
LOCO-HD,1000,0.4330709740548964,0.23399646420649162,0.6075885248875652,1.027106746884564,1.1421547489983428,-0.025086786516089032,-0.02772172616090207,-0.045338323645759904,-0.014925878178880303,-0.011776092544985961,-0.048901128790745985,-0.030553629113747427,-0.038151363543014016,-0.05031375218926776,-0.023860607917203125,-0.019984633685973086,-0.00614773111760214,-0.039872090381959546,-0.04640473539375578,-0.04426225921742183,-0.04849790578627722,-0.020196579381244417,-0.01809831066748674,-0.04082259404137839,-0.05752710406629974,-0.013721066455822717,-0.005474932706536817,-0.011443987696296953,-0.005362661198828722,-0.027727276609613882,-0.009829468670452868,-0.02502616227637483,-0.03803938171060833,-0.0594807012235814,-0.045263199190140435,-0.01516129467183508,-0.04769760122377947,-0.030359128033333016,0.0011955831412613915,-0.031120066844822103,-0.017525320854197057,-0.040370081295651894,-0.028438325621519434,-0.017163997016361565,-0.021818984618197312,-0.034625741003798394,-0.03326717165605769,-0.02564845270285321,-0.004352306094919989,-0.013788410226038161
LOCO-HD,2000,0.3803130546793289,0.23653833833120236,0.397819987906819,0.9008621525050631,1.192082805258567,0.0038550765575894874,0.0036714066803734124,0.02936970073980405,0.011498968831342715,0.02069503397353878,0.00497586468707617,0.013802715357590534,0.01920570670130156,0.029675462317140078,0.004398671759022532,0.01307333145897055,0.018758831748146076,-0.011429102463948848,0.04073510467098651,-0.0019519460549742296,0.016658580998693717,0.011262590935029959,0.030685201668896878,0.022532578572025674,0.02656434000387381,0.006850170950082779,0.010751675431065366,0.025011453449915455,0.019249118073445315,0.033110685357682745,0.028136045213609684,0.0397260624835884,0.00763240161823775,0.0021562189840402812,0.00332045233422551,0.009336341069179854,0.03528927173051255,0.019472405053875652,0.057985699888558895,0.018276385113831783,0.03827442258897584,0.01337627248287171,0.012342505110816915,0.04057910419735927,0.015674246057835683,0.01590690403957923,0.00687394231599453,0.005551485825741609,0.009049974926080895,0.002787528637421821
Robust-CPI,50,0.12942927590574813,-0.018490340812959093,-0.07407251167055251,-0.024392348584139915,-0.0069325620460432376,-0.0023469707572147023,-0.01030744221067011,-0.003878820586306449,0.0015392141647346978,-0.050287072691665685,-0.14908452697293656,0.00832687696045857,-0.008804938864925178,0.000178292141877539,0.012395894555284002,0.016166324310638597,-0.0008291020774292282,-0.018640015267088385,-0.001152633044283194,-1.261718741938279e-05,0.0014656609666906747,-0.00011313987376717935,-0.00527701708627641,-0.00011819964853620363,-0.003802610815627065,-0.0007747853430947117,-0.004406619585035345,0.0002945669096836864,0.0002507370039682941,0.004284249538847725,-0.0022181806364503878,-0.0002755359993364101,-0.0009575908182920897,-0.022201642637269054,-0.48860046904104065,-0.002771603136595435,-4.8572703175329595e-08,-0.0009550558514431157,-0.03752386030239712,-0.012006273691402594,-0.001718750843198235,0.0017002956240398481,0.014444548589283826,0.00032750008418755774,0.0017542933149595752,0.0011000977519784324,-4.8572703175329595e-08,0.0003027030783026074,0.0007576783997938414,-0.02223005725034427
Robust-CPI,100,8.7938457396052e-16,8.7938457396052e-16,8.7938457396052e-16,8.7938457396052e-16,8.7938457396052e-16,8.7938457396052e-16,8.7938457396052e-16,8.7938457396052e-16,8.7938457396052e-16,8.7938457396052e-16,8.7938457396052e-16,8.7938457396052e-16,8.7938457396052e-16,8.7938457396052e-16,8.7938457396052e-16,8.7938457396052e-16,8.7938457396052e-16,8.7938457396052e-16,8.7938457396052e-16,8.7938457396052e-16,8.7938457396052e-16,8.7938457396052e-16,8.7938457396052e-16,8.7938457396052e-16,8.7938457396052e-16,8.7938457396052e-16,8.7938457396052e-16,8.7938457396052e-16,8.7938457396052e-16,8.7938457396052e-16,8.7938457396052e-16,8.7938457396052e-16,8.7938457396052e-16,8.7938457396052e-16,8.7938457396052e-16,8.7938457396052e-16,8.7938457396052e-16,8.7938457396052e-16,8.7938457396052e-16,8.7938457396052e-16,8.7938457396052e-16,8.7938457396052e-16,8.7938457396052e-16,8.7938457396052e-16,8.7938457396052e-16,8.7938457396052e-16,8.7938457396052e-16,8.7938457396052e-16,8.7938457396052e-16,8.7938457396052e-16
Robust-CPI,200,0.20727714060072752,0.11776894083832204,0.00946553539514376,0.8892231506939119,0.5347186040271487,0.0119167290692942,-0.0019051379131424678,0.0006756765930920399,0.00011865918185409235,-0.00513739485769214,0.0011594440883457165,-0.021187610139061456,0.00034309676212307513,-0.00039761834553632565,-0.024483037645903562,0.003138004438205688,0.0029948093446395497,-0.0021328954740672985,-0.0033237741465326474,-0.0040357533151696824,-0.003885290049039853,0.0004944700491274022,0.0002644092186705955,0.02959856467307528,0.009171783731433994,-0.016159123365595926,0.03821296248288037,-0.006599862325632664,-0.014093695648264026,0.010011614748573698,-0.016162664822714903,0.0009540290731424485,-0.010389214364405082,-0.01239054007855819,0.004942663209633385,-0.004519878081291255,0.0013397652749044836,0.0035544314061744823,-0.04393477684679101,-0.014105306667527576,-0.040768480066271054,0.005538416275699151,-0.014571051929137853,0.0018618547475631885,0.009981890686729483,-0.0033334763988064056,0.0009186155251955267,0.001866755006164721,-0.0017246961128484196,0.001998050781371382
