method,d,imp_V0,tr_V0,imp_V1,tr_V1,imp_V2,tr_V2,imp_V3,tr_V3,imp_V4,tr_V4,imp_V5,tr_V5,imp_V6,tr_V6,imp_V7,tr_V7,imp_V8,tr_V8,imp_V9,tr_V9,imp_V10,tr_V10,imp_V11,tr_V11,imp_V12,tr_V12,imp_V13,tr_V13,imp_V14,tr_V14,imp_V15,tr_V15,imp_V16,tr_V16,imp_V17,tr_V17,imp_V18,tr_V18,imp_V19,tr_V19,imp_V20,tr_V20,imp_V21,tr_V21,imp_V22,tr_V22,imp_V23,tr_V23,imp_V24,tr_V24,imp_V25,tr_V25,imp_V26,tr_V26,imp_V27,tr_V27,imp_V28,tr_V28,imp_V29,tr_V29,imp_V30,tr_V30,imp_V31,tr_V31,imp_V32,tr_V32,imp_V33,tr_V33,imp_V34,tr_V34,imp_V35,tr_V35,imp_V36,tr_V36,imp_V37,tr_V37,imp_V38,tr_V38,imp_V39,tr_V39,imp_V40,tr_V40,imp_V41,tr_V41,imp_V42,tr_V42,imp_V43,tr_V43,imp_V44,tr_V44,imp_V45,tr_V45,imp_V46,tr_V46,imp_V47,tr_V47,imp_V48,tr_V48,imp_V49,tr_V49,imp_V50,tr_V50,imp_V51,tr_V51,imp_V52,tr_V52,imp_V53,tr_V53,imp_V54,tr_V54,imp_V55,tr_V55,imp_V56,tr_V56,imp_V57,tr_V57,imp_V58,tr_V58,imp_V59,tr_V59,imp_V60,tr_V60,imp_V61,tr_V61,imp_V62,tr_V62,imp_V63,tr_V63,imp_V64,tr_V64,imp_V65,tr_V65,imp_V66,tr_V66,imp_V67,tr_V67,imp_V68,tr_V68,imp_V69,tr_V69,imp_V70,tr_V70,imp_V71,tr_V71,imp_V72,tr_V72,imp_V73,tr_V73,imp_V74,tr_V74,imp_V75,tr_V75,imp_V76,tr_V76,imp_V77,tr_V77,imp_V78,tr_V78,imp_V79,tr_V79,imp_V80,tr_V80,imp_V81,tr_V81,imp_V82,tr_V82,imp_V83,tr_V83,imp_V84,tr_V84,imp_V85,tr_V85,imp_V86,tr_V86,imp_V87,tr_V87,imp_V88,tr_V88,imp_V89,tr_V89,imp_V90,tr_V90,imp_V91,tr_V91,imp_V92,tr_V92,imp_V93,tr_V93,imp_V94,tr_V94,imp_V95,tr_V95,imp_V96,tr_V96,imp_V97,tr_V97,imp_V98,tr_V98,imp_V99,tr_V99
LOCO-HD,50,-0.020163082119257325,0.0,0.111272600127724,0.0,1.0203828019951908,1.0,0.17160915868358728,0.0,0.1035574742338623,0.0,-0.0019509436664382207,0.0,0.03450882294952873,0.0,0.21240611878992333,0.0,0.012823408306140927,0.0,0.14397009339386102,0.0,3.445425147881271,1.0,2.5196149822122402,1.0,0.00935660656189441,0.0,0.0033430548478294853,0.0,0.05913142369818125,0.0,-0.06639284944003432,0.0,0.009183487749487185,0.0,-0.019549908754869172,0.0,0.09834946674659406,0.0,-0.03802075902633728,0.0,0.012764990390114583,0.0,0.0826023152762394,0.0,0.056464681578940024,0.0,-0.02002476140577336,0.0,0.07457058971348651,0.0,0.0812227379334498,0.0,-0.13645906552060882,0.0,0.12121533269899842,0.0,5.2783508645242945,1.0,-0.010332816154071445,0.0,0.008722750962730785,0.0,-0.07288386274581615,0.0,-0.014668944524157013,0.0,0.01847939401642318,0.0,0.01406354901774165,0.0,0.07212322515588365,0.0,-0.09870087853569753,0.0,-0.021733988391908987,0.0,0.05596233398402184,0.0,-0.04598291079675487,0.0,-0.0168829761736351,0.0,0.9281836271698936,1.0,0.04239648741176971,0.0,-0.00033018536735163195,0.0,-0.04102643214086932,0.0,0.007899547386988282,0.0,-0.04451618403888968,0.0,-0.0480643378647061,0.0,0.0612056671316239,0.0,0.02590478204248914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LOCO-HD,100,0.8378973579721105,0.0,2.111101286477293,0.0,4.644017805704863,1.0,-0.9893931236884441,0.0,1.0849667067389817,0.0,0.8456717672937657,0.0,0.9560607978608857,0.0,-0.046762183314513095,0.0,0.40230497467194937,0.0,2.0499962813846935,0.0,0.6501333349083893,0.0,0.7141159887023036,0.0,0.3145595394681209,0.0,2.182459319755793,0.0,0.6946862885803,0.0,2.1079006099062667,0.0,2.7036051505501177,1.0,0.741932986092678,0.0,1.770991990450483,0.0,1.0397788295803423,0.0,1.656349579350433,0.0,0.34070502974410033,0.0,0.9114315021323875,0.0,0.6760392527345971,0.0,1.0464023948905776,0.0,2.2031970928030944,0.0,6.902267205855878,1.0,0.3423917041454274,0.0,3.322582394541996,0.0,1.5560007089420367,0.0,1.1438534600181356,0.0,1.5716498410530164,0.0,1.2634638260565225,0.0,0.47680747104215015,0.0,0.9643164970154032,0.0,1.0528374732396344,0.0,1.1955544173084718,0.0,0.5195532025972227,0.0,2.556871605831617,0.0,0.8742798131859502,0.0,2.2551501227597726,0.0,0.7358991627423279,0.0,1.6956197132156205,0.0,0.6927490001032766,0.0,1.8276154545933991,0.0,1.0781006756037073,0.0,1.7799668800718678,0.0,2.7601167889284,0.0,0.57454106112678,0.0,1.4123320243306239,0.0,0.8105519642084005,0.0,-0.12995580433366172,0.0,1.477986452199275,0.0,0.8843513145773443,0.0,1.9149206316247671,1.0,3.8255421760908916,1.0,2.2862086090583205,0.0,1.6751161947794628,0.0,0.8727255004259007,0.0,1.5662889667809168,0.0,1.2465238019853189,0.0,1.5126741580660337,0.0,0.9489434971919195,0.0,0.7036184764212408,0.0,1.944790109790489,0.0,1.4483937358870946,0.0,2.190762026362137,0.0,1.5571413674829273,0.0,1.525482429218215,0.0,2.2564743116536476,0.0,2.104821091983524,0.0,1.9057176776352378,0.0,1.0293784044934284,0.0,2.195041344919076,1.0,1.122845070720274,0.0,2.893192350592983,1.0,2.1857542362343167,0.0,1.2008554798034936,0.0,1.1011620664017983,0.0,2.0283936451337468,0.0,1.9126257368911297,0.0,0.4321743939699729,0.0,1.8643518413622076,0.0,0.9791147294533573,0.0,0.8908990450772194,0.0,1.5928085333810316,0.0,2.690854779466804,1.0,2.0280806378113994,0.0,0.5536705287439077,0.0,1.8483691287296438,0.0,0.25484307822301844,0.0,1.7701564539046046,0.0,2.937684794788055,0.0,1.744249968201757,1.0,1.4985839236380514,0.0,3.2646563497973204,1.0,1.84421037115672,0.0,3.375668142922791,0.0,1.1415008421570008,0.0,1.669636568921419,0.0
Robust-CPI,20,-8.476054428819092e-05,0.0,0.8906688139982228,1.0,-0.00042999231647908564,0.0,0.0006234312265615928,0.0,0.00011784670685044281,0.0,-8.828078549077463e-05,0.0,0.00019567870607273779,0.0,-0.00047273779571182053,0.0,-0.0007048612945221943,0.0,-0.000463710470810451,0.0,-0.00016857710324864756,0.0,-0.0007466718372668082,0.0,3.569002307681807e-05,0.0,0.0004576892991459893,0.0,-0.00010720635795146376,0.0,0.0004914001036660963,0.0,7.115253769627243e-05,0.0,6.762096348675054e-05,0.0,0.6799950834072237,1.0,-4.6454918238929404e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Robust-CPI,35,-0.002074487549193331,0.0,0.004213919633540009,0.0,-0.007347831009573854,0.0,0.0020210842205501604,0.0,0.0015439006915817335,0.0,0.008068213363003895,0.0,0.0062170997818831375,0.0,-0.005549580570271399,0.0,0.0008231361111382169,0.0,-0.0014187312176782254,0.0,0.011826042335298735,0.0,-0.0049553730130950805,0.0,-0.008913234318840885,0.0,0.0007144551561715835,0.0,-0.0021986782909601895,0.0,-0.037222388031274874,0.0,1.7705819030890348,1.0,0.0009930593964751538,0.0,-0.015057656940718327,0.0,-0.018713284074917024,0.0,1.4254216429964401,1.0,-0.010746430986836081,0.0,-0.011306955498895176,0.0,-0.008278248270125214,0.0,0.007874677242419859,0.0,-0.0012729479605342521,0.0,-0.009606509057578094,0.0,0.009261459827675334,0.0,0.004704204264970515,0.0,1.5679567327937003,1.0,-0.005038408013522097,0.0,0.004907156384756614,0.0,-0.010945073343072103,0.0,-0.01217510336280188,0.0,-0.004904002826130258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Robust-CPI,50,-0.028014359442649225,0.0,0.05320546399282397,0.0,0.5402394723481602,1.0,0.03536517911875672,0.0,0.0004620269953793287,0.0,-0.04469723288301611,0.0,-0.03608494328675039,0.0,0.004292519488801555,0.0,0.03351283566110232,0.0,-0.018191877183530183,0.0,1.9560119645356486,1.0,1.5709263135367288,1.0,0.017731625470150645,0.0,-0.02116041476942534,0.0,0.0067679166314766285,0.0,-0.02950574535498599,0.0,-0.015509489129470276,0.0,-0.003247972204705589,0.0,0.022077352521899293,0.0,0.025931735304937188,0.0,0.003480641641214048,0.0,-0.006654266480483012,0.0,-0.007847259629320485,0.0,-0.011053360021023357,0.0,-0.005901136466381503,0.0,0.009546101902963112,0.0,-0.10962770315499769,0.0,0.0012833188228461073,0.0,3.4509470695615305,1.0,-0.07439198680322692,0.0,-0.012317426367867347,0.0,-0.008383773897692686,0.0,-0.00590023069095916,0.0,-0.009745382057850804,0.0,-0.0036175160019831635,0.0,-0.02196061967501641,0.0,0.012532878101115101,0.0,0.001920275471065254,0.0,0.02783532742742103,0.0,-0.019894122903640496,0.0,0.010656443860265308,0.0,0.7981409040940157,1.0,-0.01924770723472171,0.0,0.019292363275141125,0.0,-0.005612453346719448,0.0,-0.010049907888026833,0.0,-0.023050036310264102,0.0,0.004674230946086766,0.0,-0.0020597603017917395,0.0,1.4152209632068878e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Robust-CPI,100,0.04159457381983988,0.0,-0.028218801938609515,0.0,2.328558628703325,1.0,0.0530849050906051,0.0,-0.17370824283282424,0.0,0.06212184002725445,0.0,0.06423996758893612,0.0,-0.17049706059543207,0.0,-0.31142412927982316,0.0,0.30157462773161114,0.0,-0.17978401012816841,0.0,-0.5808423052538232,0.0,0.07953036322951655,0.0,-0.020020567526392533,0.0,0.052511462078851684,0.0,0.16242434324167024,0.0,0.453391621344627,1.0,-0.2757193421540323,0.0,-0.0732237756594662,0.0,-0.3476481136725986,0.0,-0.10005700978524601,0.0,0.013055137503437725,0.0,-0.12251610002491278,0.0,0.22310307436689733,0.0,0.2827932439352956,0.0,0.001898435143914412,0.0,1.927422085951026,1.0,-0.09004049044746538,0.0,0.02049870460930172,0.0,0.07893329450824509,0.0,0.09613781148110755,0.0,-0.17871913706569972,0.0,-0.04234763629460241,0.0,-0.19628305160694026,0.0,0.13161484173301893,0.0,-0.10767138090554598,0.0,-0.08224419130752639,0.0,-0.10288411494630365,0.0,-0.07565112192472932,0.0,-0.07068720717086308,0.0,-0.6985932041505872,0.0,-0.13432349364749865,0.0,0.06049924938576045,0.0,-0.1435737907677683,0.0,-0.7939837954089316,0.0,-0.21398246396511345,0.0,0.12031109605482532,0.0,-1.3887160739332414,0.0,-0.1509380604000202,0.0,0.10948450232542034,0.0,0.02620553730506262,0.0,0.005096561939048818,0.0,-0.05694695829532748,0.0,-0.13942586264859488,0.0,0.63168663540058,1.0,0.5116414003606451,1.0,0.14402777915465362,0.0,-0.022334438342852536,0.0,-0.005761430704131437,0.0,0.10389552385457922,0.0,0.024986283593374414,0.0,-0.04891074238804032,0.0,-0.2732233154118159,0.0,-0.1255050412939857,0.0,0.09787554234686074,0.0,0.01403360748249518,0.0,0.194920989830998,0.0,-0.1367438389318016,0.0,0.2166679253898513,0.0,0.0642714108790766,0.0,-0.31824588098877693,0.0,0.549080535865869,0.0,0.0894241830574639,0.0,0.4322057871112603,1.0,0.09767227219953156,0.0,0.44723208872953407,1.0,0.08099577863108917,0.0,0.1439814663029634,0.0,-0.04160698617544705,0.0,0.032737995012362055,0.0,0.3143685018273924,0.0,-0.2990153930356986,0.0,0.12987411778027536,0.0,0.0044378497173624964,0.0,0.3374092921555158,0.0,0.07297686909114728,0.0,0.5001931774325964,1.0,0.20419256893143772,0.0,-0.30178924211422886,0.0,0.19463390231188463,0.0,-0.7895507832002253,0.0,0.2989065876899779,0.0,-0.028675483036047146,0.0,0.5882592697820272,1.0,-0.43970643172919854,0.0,0.7629565728907489,1.0,0.25007486215486097,0.0,-0.19617966958024494,0.0,-0.04130269805105255,0.0,-0.018447263616523782,0.0
0.5*CPI,20,-0.00175529537452275,0.0,1.2345663384901637,1.0,0.00037457717584885725,0.0,-0.0005769280497884208,0.0,0.0015569930620347172,0.0,-0.0005261518118163735,0.0,-0.0010797165590430702,0.0,-0.0011642773846722437,0.0,-0.0002009718415308323,0.0,-0.0012258278931648672,0.0,0.0007610332795005281,0.0,0.00024880757494997324,0.0,0.0005416480355440456,0.0,-0.0005184083061662154,0.0,-0.0007050897646718873,0.0,4.986036659192922e-05,0.0,0.00230706469854057,0.0,-0.00052787630378133,0.0,0.8087825595942563,1.0,-0.0007093496628637827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5*CPI,35,-0.005269124757134591,0.0,-0.0012713102707836432,0.0,0.018903693929712917,0.0,-0.025381998313989906,0.0,-0.004261696051913733,0.0,0.011538934216791752,0.0,-0.0012205890799825703,0.0,0.0057829767842449975,0.0,-0.0009905234302259869,0.0,0.0027245685093839622,0.0,-0.012417510212841099,0.0,0.0022513695057745364,0.0,0.0030687461769524083,0.0,0.009476942986807124,0.0,-0.011142772504477039,0.0,-0.0022506473047005926,0.0,1.3222751726695954,1.0,0.019405875288210694,0.0,-0.0018679750918634275,0.0,0.005033600963164964,0.0,1.9233965938275297,1.0,0.00952865668764491,0.0,-0.004891142921086167,0.0,0.005603762303204807,0.0,-0.010664050357462984,0.0,0.006422998541565694,0.0,0.003268613667596454,0.0,0.008852680184612827,0.0,0.0068668550692295716,0.0,1.161102128529146,1.0,-0.01291432735535325,0.0,0.00015677825253934685,0.0,-0.012558618581009151,0.0,-0.0067162443316398646,0.0,-0.02036323603066026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5*CPI,50,0.08823892214683227,0.0,-0.022150735364616203,0.0,2.0942425999681786,1.0,-0.02615451065685992,0.0,0.015111469407497857,0.0,-0.0005497081089762546,0.0,-0.025817003890530543,0.0,-0.002469944253512324,0.0,-0.02928531140938695,0.0,0.08487412282472917,0.0,2.6295042981166246,1.0,2.11392076323422,1.0,0.20594685249387634,0.0,-0.05832971238686557,0.0,0.0730254743800911,0.0,-0.0254699510670795,0.0,0.021119920431790895,0.0,-0.039774445274653125,0.0,0.051193131985317386,0.0,0.014682958428122284,0.0,0.022273263862330417,0.0,0.0006787804931889241,0.0,-0.03496734290037651,0.0,-0.0148403320988022,0.0,-0.058181576031855364,0.0,0.03369248061305541,0.0,0.1535982890784302,0.0,-0.13004916048319615,0.0,2.3732757354228964,1.0,-0.08539008543486659,0.0,0.06443148232744722,0.0,-0.09404615799439053,0.0,0.008974137924965042,0.0,0.09266968642705997,0.0,0.00965934513977551,0.0,-0.018007581012408735,0.0,-0.008357680109805088,0.0,-0.07180880887631247,0.0,-0.03923472272214745,0.0,0.014225674355742512,0.0,-0.11723454530745858,0.0,1.5467996278859202,1.0,0.0399028460550257,0.0,-0.012167453199149136,0.0,0.06972647585281155,0.0,-0.03117733822006219,0.0,0.038415737279422935,0.0,-0.03228607109590609,0.0,-0.028958977499411453,0.0,0.04703218556231192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5*CPI,100,0.0650178257738645,0.0,-0.29512307049405706,0.0,-0.0211344603129362,1.0,0.1022116312578163,0.0,-0.039739959630622934,0.0,0.13050413202577715,0.0,-0.018756234335711497,0.0,0.2280253704414008,0.0,-0.5069342189954114,0.0,0.02147301443945082,0.0,-0.044407883424227634,0.0,-0.0932876937585263,0.0,0.044361276494186086,0.0,-0.0009959482634087635,0.0,-0.012251918661505101,0.0,-0.05716353694316467,0.0,-0.021517408598100474,1.0,-0.0702918743765224,0.0,0.10191602826729707,0.0,-0.0205763883253951,0.0,-0.24130816374038488,0.0,-0.06254064882172372,0.0,-0.2751321871349717,0.0,-0.21199072885205794,0.0,-0.003557573089508992,0.0,0.19065238794220818,0.0,0.01715806649190199,1.0,-0.05900703763889226,0.0,0.001143627519283541,0.0,-0.04461306263691256,0.0,0.009316008239679263,0.0,0.45424437068224677,0.0,0.0134359229065808,0.0,-0.05557581598228012,0.0,-0.11914113536032289,0.0,-0.05480893542244303,0.0,-0.025452539257443618,0.0,-0.033500804518354244,0.0,-0.0620301945699282,0.0,0.05270524393952769,0.0,-0.45335380549676074,0.0,-0.13484583875802514,0.0,0.10681001588976358,0.0,0.0738685920054678,0.0,0.1972764941542664,0.0,0.027727110197872662,0.0,-0.10322983333584546,0.0,0.07893446957476158,0.0,-0.0411349340039493,0.0,0.040679055248403984,0.0,0.09273944379967247,0.0,-0.11621748695507961,0.0,0.006265656267018471,0.0,0.3004612303041796,0.0,-0.3209627977072387,1.0,0.7244071862891275,1.0,0.12416442531825567,0.0,-0.09432659709347035,0.0,-0.0815766460277132,0.0,0.14045476028711334,0.0,-0.006274464337735708,0.0,-0.02859061094865467,0.0,-0.07063039452130226,0.0,0.027499618539806647,0.0,0.04476792921195738,0.0,-0.13145341651083697,0.0,0.0973391898655791,0.0,0.015589928869019332,0.0,0.045891576923210664,0.0,0.19530026389533361,0.0,-0.12641539420638992,0.0,-0.021044118689204083,0.0,-1.0633268273379457,0.0,4.0711543137533965,1.0,-0.06556583528258386,0.0,3.5584238079876513,1.0,-0.024199450533814115,0.0,0.1434662792565149,0.0,-0.0012678222089590463,0.0,-0.13925978445725207,0.0,0.14312861448797776,0.0,0.06081787285231144,0.0,0.2986943607095611,0.0,-0.19465947219330815,0.0,-0.04128730663667568,0.0,-0.05305172894023258,0.0,4.5804401962110575,1.0,-0.24598505627346867,0.0,1.3379283989831094,0.0,-0.2412473519103031,0.0,-0.15634506555431926,0.0,-0.03060338819021524,0.0,-0.20022423817275126,0.0,0.02801919573569478,1.0,-0.4244557507411315,0.0,3.0264075391461063,1.0,-0.03291602501163027,0.0,0.015934711930668755,0.0,-0.09109277923830916,0.0,-0.030845933107997325,0.0
PFI,20,-0.003839608621142687,0.0,1.6819700727399898,1.0,0.0073410071411343925,0.0,0.0026620764433490374,0.0,0.004854193218171099,0.0,-0.006048177987649561,0.0,-0.005559117044072859,0.0,-0.0026560943781348545,0.0,-0.000755134532377133,0.0,-0.004357889848938978,0.0,0.005016047903303289,0.0,0.007720281961352882,0.0,0.009560054825630326,0.0,0.0008199295836442966,0.0,-0.0005085198622926113,0.0,-0.0037066536661328198,0.0,0.0034964039968999883,0.0,0.00041866228056658406,0.0,1.6731951408175942,1.0,0.005754048476707074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
