method,intra_cor,imp_V0,tr_V0,imp_V1,tr_V1,imp_V2,tr_V2,imp_V3,tr_V3,imp_V4,tr_V4,imp_V5,tr_V5,imp_V6,tr_V6,imp_V7,tr_V7,imp_V8,tr_V8,imp_V9,tr_V9,imp_V10,tr_V10,imp_V11,tr_V11,imp_V12,tr_V12,imp_V13,tr_V13,imp_V14,tr_V14,imp_V15,tr_V15,imp_V16,tr_V16,imp_V17,tr_V17,imp_V18,tr_V18,imp_V19,tr_V19,imp_V20,tr_V20,imp_V21,tr_V21,imp_V22,tr_V22,imp_V23,tr_V23,imp_V24,tr_V24,imp_V25,tr_V25,imp_V26,tr_V26,imp_V27,tr_V27,imp_V28,tr_V28,imp_V29,tr_V29,imp_V30,tr_V30,imp_V31,tr_V31,imp_V32,tr_V32,imp_V33,tr_V33,imp_V34,tr_V34,imp_V35,tr_V35,imp_V36,tr_V36,imp_V37,tr_V37,imp_V38,tr_V38,imp_V39,tr_V39,imp_V40,tr_V40,imp_V41,tr_V41,imp_V42,tr_V42,imp_V43,tr_V43,imp_V44,tr_V44,imp_V45,tr_V45,imp_V46,tr_V46,imp_V47,tr_V47,imp_V48,tr_V48,imp_V49,tr_V49
LOCO-W,0.5,0.20605193328970395,1.0,0.1280051106553744,1.0,0.04842081950430434,1.0,0.6627322297492971,1.0,1.4848202706457383,1.0,0.1166969126918286,1.0,0.18005733750299494,1.0,1.5059123011534454,1.0,0.007261045889624558,1.0,-0.02146571524189414,1.0,-0.0064489280401160256,0.0,-0.013771009508142338,0.0,0.20980840212172835,0.0,-0.0051827390552004245,0.0,-0.036245410680475654,0.0,-0.05921523560804107,0.0,-0.009757324014834746,0.0,-0.014758278573599314,0.0,-0.05360086434880421,0.0,0.01024876702308284,0.0,-0.08435780183511957,0.0,0.006270972099042173,0.0,-0.013538508718865156,0.0,0.051507198570792466,0.0,0.008205556409939994,0.0,0.01584315585198016,0.0,-0.012545122097400866,0.0,0.08372996174834546,0.0,-0.07982064822750341,0.0,0.008787085873856095,0.0,0.00935946192544768,0.0,-0.0020451460850693416,0.0,-0.012847437156329541,0.0,0.05640618061089914,0.0,0.006000133614032666,0.0,0.0344355023905216,0.0,-0.03942653559809554,0.0,0.0012806543311338421,0.0,-0.022494036166908166,0.0,-0.00631406416476613,0.0,0.0002538087343178615,0.0,0.01728680630846753,0.0,-0.0022546138451283396,0.0,0.1966809399278933,0.0,0.009223613714418225,0.0,0.027461147948475127,0.0,0.0041581523616442285,0.0,-0.00453047469722396,0.0,0.015753673982982296,0.0,-0.015853187625320543,0.0
LOCO-W,0.65,0.04397459079748171,1.0,0.05900905426682291,1.0,-0.01630682488246431,1.0,-0.009002852859659549,1.0,0.22450600087061873,1.0,0.011924239427726203,1.0,0.05532994754499642,1.0,0.8041324052664162,1.0,0.005719177471631663,1.0,0.06930544792160646,1.0,0.08828177654894039,0.0,-0.00038401403575736995,0.0,-0.013481863782959397,0.0,0.002281405162215735,0.0,-0.009293427491001767,0.0,-0.04132785601663038,0.0,0.0037988124775223055,0.0,0.009111136213100904,0.0,-0.036926836128888835,0.0,-0.015681113217989696,0.0,-0.01664587413268058,0.0,-0.016630512787581934,0.0,-0.0015980723183760684,0.0,-0.01770149307532399,0.0,-0.0016938466237322169,0.0,-0.03115005532254392,0.0,-0.03808657154614073,0.0,0.028432043253087586,0.0,-0.008375147105467775,0.0,-0.0007446180932121324,0.0,0.0005811014638393416,0.0,-0.07159655144419903,0.0,-0.030793837786298232,0.0,0.002989513269426498,0.0,0.03333121054060387,0.0,0.0289017872668266,0.0,0.033808029875609345,0.0,0.017876360354515928,0.0,-0.014812048978191718,0.0,-0.02187019402456795,0.0,-0.030977947638665432,0.0,-0.002206320722620958,0.0,-0.02490143992178954,0.0,-0.0016967202305843805,0.0,-0.010708641726107434,0.0,-0.002196834054384235,0.0,-0.000506900848555001,0.0,0.06309008253334643,0.0,-0.013992947493200646,0.0,0.042127694245143746,0.0
LOCO-W,0.85,0.025838516077420878,1.0,-0.008111162836769796,1.0,-0.03765967152477447,1.0,0.01819203755985587,1.0,0.04563528296630149,1.0,0.016681548715550193,1.0,0.022157482146482308,1.0,0.0565640679458641,1.0,0.019653170907308448,1.0,0.04001861256589853,1.0,-0.0003658540290009786,0.0,-0.026371235444288467,0.0,-0.03479649504391253,0.0,-0.006243856786607503,0.0,0.011484944931345673,0.0,0.03894814729772407,0.0,-0.0015940546090590436,0.0,0.04576914249863883,0.0,-0.018353380684617247,0.0,-0.005222995694832016,0.0,-0.002533806314056473,0.0,0.01058863549819439,0.0,0.0039384554956600655,0.0,-0.015021095559795918,0.0,0.046841125330712455,0.0,0.045637390344401466,0.0,0.02624342657604739,0.0,0.0034328623446408624,0.0,-0.03744393264829199,0.0,0.010851731099316577,0.0,-0.009026999823738304,0.0,0.0021462306854358355,0.0,-0.056094068362891436,0.0,0.01807774366461258,0.0,-0.011835140831931261,0.0,0.03617565832701847,0.0,0.044584636880472525,0.0,-0.005346823152374255,0.0,-0.0035679593820119792,0.0,-0.0012871719382950176,0.0,-0.00035450908172385823,0.0,-0.0006953753937603049,0.0,-0.03831017188283154,0.0,-0.002015941849546659,0.0,0.007891377594680088,0.0,0.003181624993817346,0.0,0.014202415083641172,0.0,-0.006444881537590603,0.0,-0.012459551410266258,0.0,-0.01151788734940536,0.0
LOCO-HD,0.0,0.019223066779574083,1.0,0.06330548316819495,1.0,0.09174595215120274,1.0,0.1522206360223759,1.0,0.1651160104096716,1.0,0.0019784031317175987,1.0,0.028862365961619396,1.0,1.827973498494356,1.0,0.23296782848734487,1.0,0.45093546095194714,1.0,0.012479395405188498,0.0,-0.035891987369668144,0.0,-0.06748618882758706,0.0,0.03644854088740157,0.0,0.010719496860726707,0.0,0.003202889899317718,0.0,-0.04172720087640602,0.0,0.07022191843229564,0.0,-0.0356685225487583,0.0,0.017509668700551373,0.0,0.020899081521039697,0.0,-0.03168342175611194,0.0,-0.0311132744050866,0.0,-0.06844696482948809,0.0,-0.07138149671584859,0.0,0.1314201086611968,0.0,0.043456974517416924,0.0,-0.06863379703359129,0.0,-0.015642321867553655,0.0,-0.10787286753250669,0.0,-0.0002510197167575612,0.0,-0.09513456475658266,0.0,-0.013123833911230953,0.0,-0.045198367232799797,0.0,-0.012656726309284494,0.0,-0.03090968021380025,0.0,-0.010050015749079932,0.0,-0.05544719685983335,0.0,0.06474536387924612,0.0,-0.01134233228472592,0.0,0.00384389486644654,0.0,0.01169587380610082,0.0,-0.09464208170722799,0.0,-0.04313206745236098,0.0,-0.06030033591016881,0.0,-0.02371165928497554,0.0,0.04715855614173847,0.0,-0.042355162358169274,0.0,-0.026291133461510796,0.0,-0.050523225102849345,0.0
LOCO-HD,0.15,0.0838738277713178,1.0,0.048664401536017365,1.0,0.052844941529002654,1.0,0.42715286107677963,1.0,0.6757765672603937,1.0,0.078510154654865,1.0,0.09106419763659046,1.0,1.6545906415597522,1.0,0.22514593157864748,1.0,0.34055805864078526,1.0,0.08871497611811696,0.0,0.044005093107413185,0.0,0.07366284767000142,0.0,0.01520899617061744,0.0,0.024016836723297796,0.0,0.05353486590776857,0.0,0.023477257619460623,0.0,-0.024648909730398127,0.0,0.04625148329721718,0.0,0.006896942474121204,0.0,0.018821722730818724,0.0,-0.009306609760887152,0.0,0.011232243335773884,0.0,0.01610040299135962,0.0,0.024456385716561613,0.0,0.007202517284022658,0.0,0.03950246584488326,0.0,0.03390137598585996,0.0,0.015028594735923662,0.0,0.041844248426221586,0.0,-0.009022765528810428,0.0,0.05384007545350178,0.0,0.0438566673415246,0.0,0.002820974264092335,0.0,0.011702643294784654,0.0,0.027471240375139594,0.0,0.07654644532784838,0.0,0.028597248315901158,0.0,-0.005456540120347242,0.0,0.03807912726486817,0.0,-0.019131768518479753,0.0,0.05649964553428566,0.0,0.03551663851166609,0.0,0.052869775872856906,0.0,0.03549987265690513,0.0,0.05831435217516434,0.0,0.11168769569763493,0.0,-0.025151513673048242,0.0,0.021060012125825534,0.0,0.008374285495075462,0.0
LOCO-HD,0.3,-0.023478790557308393,1.0,9.489687041464023e-05,1.0,0.03463696745339284,1.0,0.6226674710821865,1.0,0.7628908569274149,1.0,-0.09325218491297216,1.0,0.0014438315441682725,1.0,1.4837770738011296,1.0,-0.01671196606299974,1.0,0.13571304094109937,1.0,-0.08490241866603876,0.0,-0.10069703694822518,0.0,-0.07114109169813254,0.0,-0.03947920072722422,0.0,-0.04815773445016891,0.0,0.025121413551958405,0.0,-0.09043964787415204,0.0,-0.061376753427251796,0.0,-0.0899674081769315,0.0,-0.1076503073600108,0.0,-0.07571802797911209,0.0,-0.09319306603167732,0.0,-0.020136314683371737,0.0,-0.14619134031574266,0.0,-0.07161410117940159,0.0,-0.04754733548448664,0.0,-0.03675185431317152,0.0,-0.11202203213932682,0.0,0.02283402167802251,0.0,-0.005546130467195098,0.0,-0.07033870064288594,0.0,-0.038265438497831816,0.0,-0.11836004451037896,0.0,-0.020545892801278498,0.0,-0.04731423900620069,0.0,0.017004232690751575,0.0,0.005525796699276331,0.0,-0.027097736144118034,0.0,-0.0371924942214541,0.0,-0.016662601656511455,0.0,-0.07817356579801427,0.0,0.002572923278785666,0.0,-0.10889460323687317,0.0,-0.007691333405651424,0.0,-0.10008740969865348,0.0,-0.20107482605466265,0.0,-0.15716154243421254,0.0,-0.038989511961217804,0.0,-0.05271100780828686,0.0,-0.014728754621396778,0.0
LOCO-HD,0.5,0.1369815052872818,1.0,0.0896356308319417,1.0,0.06427373436676898,1.0,0.6161140770169256,1.0,1.2528821615478865,1.0,0.014126007859954548,1.0,0.025099212431203277,1.0,1.3729852028589182,1.0,0.11114387662352332,1.0,-0.006892183941582752,1.0,-0.026110710004424886,0.0,-0.030908508155984782,0.0,-0.021923415132221846,0.0,-0.015160833828247178,0.0,-0.0302285360606811,0.0,-0.031500804495285806,0.0,-0.029163127931418176,0.0,-0.05169799412291276,0.0,0.006292020280394217,0.0,-0.003923428351042979,0.0,-0.04238160033436755,0.0,-0.03784416334913421,0.0,-0.030013097548299505,0.0,-0.013541387042642627,0.0,-0.026865939860107657,0.0,0.004476626188122168,0.0,-0.0192208564570151,0.0,-0.032946488508865945,0.0,-0.03284199169111113,0.0,0.009932290841251357,0.0,-0.012027926794776489,0.0,-0.031236054186641216,0.0,-0.0568835284081084,0.0,-0.04178553655766026,0.0,-0.01359469024110993,0.0,-0.007325168391052239,0.0,-0.009984297188777802,0.0,-0.027241748067495575,0.0,-0.020275010616797484,0.0,-0.03584160896275379,0.0,-0.0136067704906917,0.0,-0.015142500519798263,0.0,-0.03996798618643038,0.0,-0.03513013622231842,0.0,-0.025600636271488675,0.0,-0.030071540905751704,0.0,-0.030388358684713124,0.0,-0.03924206636291494,0.0,0.0048124403542746386,0.0,0.01757641321806136,0.0
LOCO-HD,0.65,0.05107950122855098,1.0,0.11194170353533539,1.0,0.03964215580622921,1.0,0.519011342903273,1.0,0.536673166963723,1.0,0.048958334265815084,1.0,0.058665149759467905,1.0,1.2110629088470535,1.0,-0.006712565252743996,1.0,0.24006032117232579,1.0,-0.03439921479439989,0.0,-0.015029448074805885,0.0,0.0020398033586881414,0.0,-0.008428937347810805,0.0,-0.02501614392518059,0.0,-0.0002022440961537697,0.0,0.00784612092348147,0.0,-0.004340511199061092,0.0,-0.03866634006153413,0.0,0.024268794925751402,0.0,0.027596653439519336,0.0,0.027247965373721428,0.0,0.008043379989147725,0.0,-0.024731580543902343,0.0,0.0018494567451972088,0.0,0.005115562767656012,0.0,0.008704222388138838,0.0,-0.023231331266453825,0.0,-0.013997668382583983,0.0,-0.002240743849537319,0.0,0.0021615593916795017,0.0,0.0021325882591729517,0.0,-0.010402696927640509,0.0,0.00863219877250887,0.0,-0.0016070815695652385,0.0,-0.018849133117020633,0.0,-0.01815293502790416,0.0,-0.004512688563546252,0.0,-0.01660381779319442,0.0,0.014909660371379418,0.0,0.01020111474400398,0.0,0.01171377415689312,0.0,0.0014449800583236083,0.0,-0.017198712617190193,0.0,-0.01959112369424143,0.0,0.011997276469270846,0.0,-0.020153065930246905,0.0,-0.003269917142391554,0.0,-0.015389822156359756,0.0,-0.03638949810799441,0.0
LOCO-HD,0.85,0.1919036729124195,1.0,0.08530195620793712,1.0,0.03171457433413005,1.0,0.5771001425310931,1.0,0.09800341197237228,1.0,0.033628083165686995,1.0,0.042456874422293955,1.0,0.6012096425334525,1.0,0.05799897405856713,1.0,0.07503866698881745,1.0,0.026611151580009595,0.0,0.04781090470317029,0.0,0.03432759871167401,0.0,0.024410284735386645,0.0,0.028122722781937393,0.0,0.013349626925743152,0.0,0.027996923752628966,0.0,0.030341257173075897,0.0,0.0333021077735598,0.0,0.03407066068121156,0.0,0.017397155395949104,0.0,0.02402183923587997,0.0,0.02495771797460744,0.0,0.013884925985318874,0.0,0.025109457639515664,0.0,0.011057435342327393,0.0,0.008955957132665837,0.0,0.018611465409220873,0.0,0.016595683980245468,0.0,0.021148453699717518,0.0,0.001375344162552028,0.0,0.010779769797883088,0.0,0.0020184470397119902,0.0,0.020440490492860786,0.0,0.007374236116250543,0.0,0.007583269855056196,0.0,0.017668264244143472,0.0,0.022689832857913927,0.0,0.0235699034938901,0.0,0.030214191263059575,0.0,-0.0024168957067499663,0.0,0.03544605987415839,0.0,0.03855586942419231,0.0,0.03534028297102232,0.0,0.0128538614208209,0.0,0.030909303645500597,0.0,0.028366204853686128,0.0,0.012990094194915258,0.0,0.016494234623499304,0.0,0.017230487607023948,0.0
Robust-CPI,0.0,0.027816152972283025,1.0,0.03591615861077328,1.0,0.01734600403818605,1.0,0.1320610421183079,1.0,0.13039365651542037,1.0,0.02803452756510535,1.0,0.013135339400200346,1.0,1.917863820999481,1.0,0.1382903186803741,1.0,0.32689258224414225,1.0,-0.004620778711111581,0.0,0.00349014211362363,0.0,-0.0012772967701964303,0.0,0.005996152939257048,0.0,-0.00619005777864294,0.0,0.005664741594472066,0.0,-0.0030563065956021067,0.0,0.018218320680125834,0.0,-0.004708062048894038,0.0,-0.004105130653848251,0.0,0.011269576257659382,0.0,-0.0030915854314571656,0.0,-0.022517898154271035,0.0,-0.006328093266289934,0.0,-0.005384904200161406,0.0,-0.0059468202379899604,0.0,-0.022585687676090028,0.0,-0.00605559109822225,0.0,-0.03201404532809866,0.0,-0.010267898301849437,0.0,-0.007358437042127877,0.0,0.002476531605650352,0.0,-0.04727470420620363,0.0,-0.009462739930111203,0.0,-0.002246838179216226,0.0,-0.002360601382897055,0.0,-0.004687530865393247,0.0,0.0015466027028294088,0.0,0.0014776105111776031,0.0,-0.020299333391106022,0.0,-0.010947250393145551,0.0,0.0029575190545520643,0.0,0.004371545508543371,0.0,-0.020633291222179908,0.0,0.013111534330519219,0.0,0.012691026225153995,0.0,-0.030620109118516838,0.0,-8.139403562297657e-05,0.0,-0.04477150277165685,0.0,-0.013267808314916252,0.0
Robust-CPI,0.15,0.025827075829956136,1.0,0.022072554679837465,1.0,0.05914740616040652,1.0,0.34030494027652286,1.0,0.4621024308537928,1.0,0.0439268206682594,1.0,0.05094756448774319,1.0,1.2905988305008618,1.0,0.20687992084817408,1.0,0.36237719117840483,1.0,0.003959767927919683,0.0,0.01645629954418425,0.0,0.004561875122497596,0.0,0.005729446982918531,0.0,0.00564932737303948,0.0,0.0070210353046216345,0.0,-0.007565695223253999,0.0,-0.01989111068742989,0.0,0.01055228552392676,0.0,-0.0026899219518366543,0.0,-0.003955265342557756,0.0,-0.01194583220244057,0.0,-0.02005612860485587,0.0,-0.008483546047073758,0.0,0.017384668031820653,0.0,-0.01737158630993269,0.0,0.0014062528378255834,0.0,0.01770292509741286,0.0,0.006590210691622789,0.0,-0.007060609837906381,0.0,-0.00476077936125353,0.0,0.01921296707394372,0.0,0.020920544983746646,0.0,-0.02539167539291237,0.0,-0.030979608609256394,0.0,0.010183833826278098,0.0,0.00839177600399068,0.0,-0.003886900528141769,0.0,-0.022521483903364645,0.0,-0.00740775327536762,0.0,-0.031704877853469586,0.0,0.004119503029312147,0.0,-0.013696223646987608,0.0,0.014056227382021159,0.0,0.006308848576879391,0.0,-0.010181994780933805,0.0,0.012480683375659461,0.0,-0.034268930193924435,0.0,0.0028736819970994047,0.0,0.0025315997384071794,0.0
Robust-CPI,0.3,0.03417789292703825,1.0,0.023866694252684294,1.0,0.07626369126680627,1.0,0.5436854424625569,1.0,0.6264999030263646,1.0,0.04311269843233853,1.0,0.03807681606386963,1.0,1.20711050749164,1.0,0.08301027430739914,1.0,0.4253378761180062,1.0,-0.00036997931998113256,0.0,-0.016667803856880766,0.0,0.010024364547141557,0.0,-0.015426707230705716,0.0,-0.006308647844209309,0.0,-0.012824059999582442,0.0,-0.0040422169877100825,0.0,-0.0031844144930276933,0.0,-0.001443665746542099,0.0,-0.03643077729488222,0.0,0.0020803395024189667,0.0,-0.00958660818763138,0.0,0.0007736708992716663,0.0,-0.003187885610232674,0.0,0.002361935785246481,0.0,-0.0024587548608234755,0.0,-0.006304514269161404,0.0,-0.025854135826675062,0.0,0.011186949744905549,0.0,-0.013640728971568579,0.0,0.004763503463615396,0.0,0.012195433252636289,0.0,-0.03148851672784992,0.0,-0.011193639955714329,0.0,-0.003138302987334721,0.0,-0.011286654763598943,0.0,-0.0049909835602117295,0.0,-0.004800497051368505,0.0,0.0014003082632540011,0.0,0.007160304041474012,0.0,-0.008861478081052936,0.0,-0.0021771457370793486,0.0,-0.0027454953138224395,0.0,0.007594448895116492,0.0,-0.0020756461592244787,0.0,-0.040668809951194665,0.0,-0.03530851947994851,0.0,0.006774100184066192,0.0,-0.0010946704249871107,0.0,0.002144397703524138,0.0
Robust-CPI,0.5,0.10613521473083344,1.0,0.0906462920363233,1.0,0.06625390039637095,1.0,0.5476305794339016,1.0,0.9571819956447402,1.0,0.0204981497941804,1.0,0.0815749407156347,1.0,1.291962643800369,1.0,0.07885242935796107,1.0,0.08291223872977659,1.0,-0.0029071282796013583,0.0,-0.009036623107008862,0.0,0.0024311324771598597,0.0,0.006798809033938611,0.0,-0.0056971776237612175,0.0,-0.001365638910835995,0.0,0.0015162735141591923,0.0,-0.017819285359187722,0.0,0.009084403110650325,0.0,-0.00628517947014583,0.0,0.0013881149365372021,0.0,0.007454676653653584,0.0,0.010322325319166941,0.0,-0.0009810569160556054,0.0,-0.0006697092766325887,0.0,0.006345034894557067,0.0,0.0003076322298020432,0.0,-0.008925177829898918,0.0,-0.003748960764033567,0.0,0.009807618521238126,0.0,-0.010884390764903966,0.0,-0.0022553813697540562,0.0,-0.027294035542875038,0.0,-0.004689159653454239,0.0,0.008226883075461912,0.0,-0.009997272077274825,0.0,-0.0071482484104577115,0.0,-0.008880931825986675,0.0,0.0005013026987434686,0.0,-0.007453653742196632,0.0,-0.012612476044797448,0.0,-0.00223871832172681,0.0,-0.006511867282824702,0.0,-0.0049538227507237775,0.0,-0.002056518009902021,0.0,-0.0024536761416762217,0.0,-0.017065457091223604,0.0,0.0031368844928603146,0.0,-0.0029621765241844514,0.0,0.019357996639649443,0.0
Robust-CPI,0.65,0.06498507740182356,1.0,0.0899898241669337,1.0,0.04065756627860209,1.0,0.2696545493823378,1.0,0.306937888721536,1.0,0.02126678238383528,1.0,0.04902416879724985,1.0,1.1185696923754256,1.0,-0.008448712796923597,1.0,0.2277269421948054,1.0,-0.007514704592815588,0.0,-0.0036914358307686564,0.0,-0.002355759900824231,0.0,-0.0028827595849721037,0.0,-0.0049326941389736915,0.0,0.003198214980063462,0.0,-0.004784230283626612,0.0,0.0022202413265777613,0.0,-0.009078789270535938,0.0,-0.002370259440964695,0.0,-0.006002406634117996,0.0,-0.0018238289576275803,0.0,-0.001329189188557158,0.0,-0.0025884710168054925,0.0,-0.0034732398981404426,0.0,0.007342967477301989,0.0,-0.017224664561453672,0.0,-0.002067589851264338,0.0,-0.001056081095704986,0.0,-0.004373714027933689,0.0,-0.008661184462638001,0.0,0.004654073980166737,0.0,-0.005201859803933234,0.0,0.00215915899585947,0.0,-0.0017539717357513544,0.0,0.010860359434507017,0.0,-0.0015811863352211861,0.0,-0.005735533383874689,0.0,-0.0031747790837693465,0.0,0.002736011804847555,0.0,0.0019387917872597123,0.0,0.0034982297900733946,0.0,0.0010370240385272243,0.0,-0.00023322601954428086,0.0,-0.0035846721212597706,0.0,0.0002962894590242581,0.0,-0.004084748319696468,0.0,0.001065215673377029,0.0,0.008602551903569693,0.0,-0.0026932718943297536,0.0
Robust-CPI,0.85,0.14444418425340197,1.0,0.038020295981141435,1.0,0.003057599619126015,1.0,0.35303632269775065,1.0,0.2166151237084116,1.0,0.00623917498596875,1.0,0.010912735157884157,1.0,0.4059660592165662,1.0,-0.008856761086144426,1.0,0.039969879256199665,1.0,-0.0014150970284699702,0.0,-0.000780773338850455,0.0,0.0002450640801259835,0.0,-0.001643364864550654,0.0,0.0012650467531942363,0.0,-6.859352217760481e-05,0.0,0.0072222103879868915,0.0,-0.006655837501612058,0.0,-0.0012184205407735197,0.0,-0.002940383503511133,0.0,-0.009094973511963261,0.0,-0.0028469218696508033,0.0,-0.0010847746425928834,0.0,-0.0019748524622105594,0.0,-0.0007546745061811935,0.0,-0.001523403091777978,0.0,0.00184702286442366,0.0,-0.0007436585670174033,0.0,-0.002923666358464396,0.0,-0.004266727348500562,0.0,0.0063162592372205265,0.0,-0.00042589444639387885,0.0,-0.0010789402867926836,0.0,0.007307114146756121,0.0,0.0037648091625081485,0.0,0.004153516482666809,0.0,0.0024093734366271613,0.0,-0.0025394090717552457,0.0,0.001717292743888392,0.0,0.0015733572592953452,0.0,-0.007986572328511177,0.0,-0.0028969053885521197,0.0,0.005970640342346007,0.0,0.0013044747665605623,0.0,-0.00043617919905470824,0.0,-0.0029721087387208304,0.0,-0.003389003067410977,0.0,0.00015287119070516266,0.0,0.002027146610252424,0.0,-0.0009159857243249112,0.0
0.5*CPI,0.0,0.020077019993050227,1.0,0.03255472331786513,1.0,0.03648229432868133,1.0,0.21954108349726775,1.0,0.2385643830447317,1.0,0.007354341415782395,1.0,0.01804599164669929,1.0,2.606444944308843,1.0,0.08575253813102912,1.0,0.18763077745826107,1.0,0.0023934548472464012,0.0,0.009691128997572518,0.0,-0.005381608836413587,0.0,0.0007575306701914641,0.0,-0.0020020957450848087,0.0,0.009932280955169848,0.0,0.0021087310175893492,0.0,-0.01605553298066198,0.0,0.017491457270642385,0.0,-0.020910675454203664,0.0,-0.015031790883750062,0.0,0.00013812482168162887,0.0,0.003412704820292989,0.0,0.005783958285033863,0.0,0.0009238587743245485,0.0,-0.0004078900737947144,0.0,-0.013454605469588321,0.0,-0.008963223933049269,0.0,0.012255322325437579,0.0,-0.0002777768003643377,0.0,-0.002179116947977233,0.0,-0.003518422665385712,0.0,0.004375981238078586,0.0,-0.027743349816815366,0.0,0.0031521725001881773,0.0,-0.016835149489793366,0.0,-0.009999204130028971,0.0,-0.004277298551969899,0.0,0.005681079355408514,0.0,-0.0016853083361731969,0.0,-0.001152136571372031,0.0,-0.0025594638472385967,0.0,-0.011574347816293518,0.0,0.0015180670341470304,0.0,-0.02270029418422781,0.0,0.013111331775964796,0.0,0.016010363964267915,0.0,0.005444786452671213,0.0,-0.008528071753625133,0.0,0.008930637064504143,0.0
0.5*CPI,0.15,0.02530346407370221,1.0,0.01498652773896958,1.0,0.04334395068713426,1.0,0.33100853513461703,1.0,0.24598747383821729,1.0,-0.0023889476398590848,1.0,0.018419032547770442,1.0,3.0814861961802347,1.0,0.04882689071423507,1.0,0.2332429436743022,1.0,0.005017405885606507,0.0,-0.0030124148251748917,0.0,0.01909666773232055,0.0,-0.00202179048196105,0.0,-0.006363762001964313,0.0,-0.003988928830530147,0.0,0.004957395821429067,0.0,-0.00013219782414242154,0.0,0.010940676850138109,0.0,-0.02366683092943478,0.0,-0.007502366147472017,0.0,0.002638749031724341,0.0,-0.011405422523746545,0.0,-0.0010484180557530642,0.0,-0.02470296911474401,0.0,0.018387922479511154,0.0,0.002302073065997501,0.0,0.005973867051301651,0.0,0.003639114405284971,0.0,0.005286634769738896,0.0,0.016529965809973568,0.0,0.0037783618502820193,0.0,0.007387246694795735,0.0,-0.012676457624190007,0.0,0.03290311343558905,0.0,0.012537611528771198,0.0,0.01486922215536679,0.0,-0.0069471048807763225,0.0,-0.012207700843525515,0.0,0.011560687757600219,0.0,-0.0041592268034045254,0.0,-0.017692420331599568,0.0,0.003959411744689945,0.0,0.004640530547936672,0.0,0.0043810088867086705,0.0,0.0052532764602661874,0.0,0.012451791604716655,0.0,-0.010673027164983084,0.0,0.005232020415886884,0.0,-0.01115754628174126,0.0
0.5*CPI,0.3,0.021530070515765942,1.0,0.006294608683415248,1.0,0.03616447780730092,1.0,0.33743301529872927,1.0,0.37841849157302976,1.0,0.010915161843205734,1.0,0.0026435625110794447,1.0,1.9844041959653569,1.0,0.0603153726410961,1.0,0.271442057362822,1.0,0.004733026539389007,0.0,-0.005604883399229044,0.0,-0.002457662268228855,0.0,0.007231172589531321,0.0,0.006731210759671313,0.0,0.012871471469595885,0.0,0.0006158772617739228,0.0,-0.012084262495962061,0.0,0.009408548343212253,0.0,0.004126253398739621,0.0,-0.008492656730852755,0.0,0.006663138051681283,0.0,0.002136113032409126,0.0,-0.002295722750873308,0.0,-0.00010859643659522078,0.0,0.008175359483285849,0.0,-0.0031782808381999317,0.0,0.01020614399650177,0.0,-0.0020376974196103514,0.0,-0.0014158450605159523,0.0,-0.002300110500549568,0.0,0.009647650780495232,0.0,5.613614325605809e-05,0.0,0.0019755236052874103,0.0,0.005381861149390099,0.0,-0.014999196479410948,0.0,-0.009480409141914059,0.0,-0.02722397490860695,0.0,0.006174272858322061,0.0,-0.002168851266660665,0.0,-0.0009214850369929639,0.0,-0.006986550871653341,0.0,0.011989637870999159,0.0,-0.0011378127632157842,0.0,-0.0015306649518662674,0.0,-0.003919774127663533,0.0,0.004971103503538243,0.0,-0.0073327701193586226,0.0,0.0015474271471640488,0.0,0.010852899557796336,0.0
0.5*CPI,0.5,0.10023110552203651,1.0,0.09948529883847679,1.0,0.0031640150327504335,1.0,0.3170727294931168,1.0,0.46421999777635237,1.0,0.07174109458669464,1.0,0.005941484904546601,1.0,1.4427039791077891,1.0,0.026093469961438576,1.0,0.15433056893490504,1.0,-0.0023665833940760272,0.0,0.008433474531831742,0.0,0.0008729868702185284,0.0,-0.0029708833876457286,0.0,0.004452972027941371,0.0,-0.002532301891283395,0.0,-0.0012559236640498073,0.0,-0.002320042777821385,0.0,-0.0024818530939447747,0.0,-0.0006010334642191362,0.0,0.0008656719457589279,0.0,-0.0011131667069144147,0.0,0.0018847005064513978,0.0,0.0033053690577897754,0.0,0.00023535619556014353,0.0,0.002933442537342179,0.0,-0.0013587350336372594,0.0,0.007081173510597005,0.0,-0.014465851714432043,0.0,-0.007949676966396146,0.0,0.005130635152261864,0.0,0.005960781082275046,0.0,0.0008555560410198337,0.0,-0.0054068994140425986,0.0,-0.008099304546805963,0.0,-0.0004764998137554155,0.0,0.003698354340745169,0.0,0.0023779580798213296,0.0,0.00019781432858978487,0.0,0.0052509253677673895,0.0,0.012513324886244126,0.0,-0.0035562413484836464,0.0,0.011845304233640608,0.0,0.003850390380255919,0.0,0.002062509433668147,0.0,0.0019908985769260257,0.0,-0.011937505834030637,0.0,-0.00411881485351262,0.0,-0.006794972107208919,0.0,-0.0036686565507996205,0.0
