method,intra_cor,imp_V0,tr_V0,imp_V1,tr_V1,imp_V2,tr_V2,imp_V3,tr_V3,imp_V4,tr_V4,imp_V5,tr_V5,imp_V6,tr_V6,imp_V7,tr_V7,imp_V8,tr_V8,imp_V9,tr_V9,imp_V10,tr_V10,imp_V11,tr_V11,imp_V12,tr_V12,imp_V13,tr_V13,imp_V14,tr_V14,imp_V15,tr_V15,imp_V16,tr_V16,imp_V17,tr_V17,imp_V18,tr_V18,imp_V19,tr_V19,imp_V20,tr_V20,imp_V21,tr_V21,imp_V22,tr_V22,imp_V23,tr_V23,imp_V24,tr_V24,imp_V25,tr_V25,imp_V26,tr_V26,imp_V27,tr_V27,imp_V28,tr_V28,imp_V29,tr_V29,imp_V30,tr_V30,imp_V31,tr_V31,imp_V32,tr_V32,imp_V33,tr_V33,imp_V34,tr_V34,imp_V35,tr_V35,imp_V36,tr_V36,imp_V37,tr_V37,imp_V38,tr_V38,imp_V39,tr_V39,imp_V40,tr_V40,imp_V41,tr_V41,imp_V42,tr_V42,imp_V43,tr_V43,imp_V44,tr_V44,imp_V45,tr_V45,imp_V46,tr_V46,imp_V47,tr_V47,imp_V48,tr_V48,imp_V49,tr_V49,tr_time
0.5*CPI,0.0,0.0060971926479821414,1.0,0.03534178902939178,1.0,0.0,1.0,0.03626084881340419,1.0,0.0018715111100972015,1.0,0.00017085062207067292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007801147236011552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021241650605116902,0.0,0.0,0.0,-0.0038899466080566936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008455957094497646,0.0,0.0,0.0,0.0,0.0,-0.003045424364410909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.015485564432392462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019520831769298086,0.0,-0.0007814472555969787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0018273867024998225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07712490041951137,0.0,0.0,0.0,0.001506547886961307,0.0,0.0,0.0,3.566713809967041
0.5*CPI,0.15,0.017448846249586314,1.0,-0.009518079066260676,1.0,0.003928039039159614,1.0,0.014086210526521814,1.0,-0.002552880874566621,1.0,-0.010097908562274771,0.0,0.01112326814612341,0.0,0.001084449780769825,0.0,0.0038801040478634308,0.0,0.002115439336963343,0.0,-0.006338902980832395,0.0,2.0309175490784703e-05,0.0,-0.006803322533872613,0.0,-0.00038370745659943584,0.0,2.1820335195377183e-06,0.0,-0.0011921630939994987,0.0,-0.027431919528347448,0.0,-0.008115673915644828,0.0,-0.02094095033339438,0.0,-0.010930531860405712,0.0,-0.0025542020216556827,0.0,-0.001936183208882336,0.0,0.012200761028821172,0.0,-0.03591177446879468,0.0,0.014126623345763978,0.0,0.0011592055349755048,0.0,0.029901194447889967,0.0,-0.0503420306963025,0.0,-0.003946681328718116,0.0,0.0033805066216847646,0.0,-0.036454778605057525,0.0,0.04077683764040907,0.0,0.004948248978773884,0.0,-0.0010235065462890214,0.0,0.013608183423850617,0.0,-0.006203498111382655,0.0,0.003174209229156788,0.0,0.0032856172656654525,0.0,-0.005862989238764382,0.0,-0.00663003582415489,0.0,-0.016097319708939684,0.0,0.02379024431278376,0.0,0.0038478840602083064,0.0,0.06850581326433525,0.0,0.004869654603280593,0.0,-0.035591236885822664,0.0,0.009233270069553878,0.0,-0.0010418918678856137,0.0,-0.008632977954615928,0.0,-0.005082205421614749,0.0,3.0575239658355713
PFI,0.0,0.006941717358048272,1.0,0.02500028277404165,1.0,0.0,1.0,0.04050928211818161,1.0,0.004972808060141998,1.0,0.0001952651198986466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008871939023797126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02395191080137571,0.0,0.0,0.0,-0.004457671292066312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01040492749578048,0.0,0.0,0.0,0.0,0.0,-0.0034879558726269577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.017883196632227483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022035340003461745,0.0,-0.0008936719197946141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0020912521552561847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09311065071515578,0.0,0.0,0.0,0.0017203338142648406,0.0,0.0,0.0,2.8200225830078125
PFI,0.15,0.014068451832132123,1.0,-0.007742199763132618,1.0,0.003181015196222381,1.0,0.019746235116652633,1.0,-0.002071787417773141,1.0,-0.008215426098728829,0.0,0.008986748970739589,0.0,0.0008790313984605724,0.0,0.003142245679609079,0.0,0.0017141489242022967,0.0,-0.005150764336496527,0.0,1.646793278120562e-05,0.0,-0.005528984550582816,0.0,-0.00031117502008326525,0.0,1.769337976353924e-06,0.0,-0.0009670650274604675,0.0,-0.01680510366272392,0.0,-0.0065983852167839085,0.0,-0.017098865276411468,0.0,-0.008895289345263846,0.0,-0.001954913607154607,0.0,-0.0015709879224248269,0.0,0.00985382924448186,0.0,-0.03138784370440484,0.0,0.01140210484722659,0.0,-0.007177129893627177,0.0,0.024012129716428632,0.0,-0.04151961587604669,0.0,-0.0032043971977204766,0.0,0.0027381020661019217,0.0,-0.02992300103487988,0.0,0.03263284971666791,0.0,0.004005866442321926,0.0,-0.0008302072528139082,0.0,0.010985500346955224,0.0,-0.00490324944105569,0.0,0.0025711815992428555,0.0,0.002661327474859476,0.0,-0.004763304134169255,0.0,-0.005387847374347388,0.0,-0.013122604114883085,0.0,0.01914216699515703,0.0,0.0031161856749521988,0.0,0.054351429494085,0.0,0.003942341554125539,0.0,-0.029205585036045312,0.0,0.0074643657087030135,0.0,-0.0008451254386407925,0.0,-0.007020178957026335,0.0,-0.004127901711103998,0.0,2.544663429260254
LOCO-W,0.0,-0.32870040512078225,1.0,0.07827013050796766,1.0,0.1725873832613962,1.0,0.07245332706251532,1.0,-0.06783305781045693,1.0,0.3262014041754609,0.0,-0.13504456545690857,0.0,0.10636138025202416,0.0,0.20549247387282363,0.0,0.22914511071084723,0.0,-0.0036019516165459735,0.0,0.5413270283558163,0.0,0.061436485514205184,0.0,0.22163796909808642,0.0,0.056244391655129074,0.0,-0.06732133633451111,0.0,0.6135311732446286,0.0,0.10598602842391286,0.0,-0.08739612458903613,0.0,-0.07452893522401921,0.0,0.15087134219337267,0.0,-0.16423277460421193,0.0,-0.7484959725363811,0.0,-0.5484068865472829,0.0,-0.01842039268197111,0.0,0.1442247181255787,0.0,-0.05203339161089291,0.0,0.09552723350512592,0.0,0.6036006203707859,0.0,0.04264979010526681,0.0,0.6548213085224097,0.0,0.12898979270787705,0.0,-0.05869499415517503,0.0,0.025546389385453703,0.0,0.04081312985780802,0.0,-0.234163135626873,0.0,0.17841707429944867,0.0,0.23697969459094212,0.0,-0.08982550250053307,0.0,-0.026483044880134716,0.0,-0.10932500102399599,0.0,0.04322465862293902,0.0,0.16016535847965893,0.0,-0.13329326391520624,0.0,-0.2054451387639227,0.0,0.03140602541726251,0.0,-0.14718259544455947,0.0,-0.1439521459087487,0.0,-0.08902422358805756,0.0,0.03724606013441195,0.0,231.7560019493103
LOCO-W,0.15,0.4829088048155828,1.0,0.06887010282974956,1.0,0.08200522167377543,1.0,0.15867947762171872,1.0,0.006142829112428828,1.0,-0.06951249355971255,0.0,-0.38972363945903316,0.0,-0.049295074875629764,0.0,0.2210980309261747,0.0,0.023837906822912945,0.0,-0.17146007494867846,0.0,-0.07497849837724953,0.0,-0.046604348051581604,0.0,0.10349902943980441,0.0,-0.329328377035881,0.0,0.09708353933750241,0.0,0.09660439390524084,0.0,0.042506790748660775,0.0,0.0769227356673276,0.0,0.22690033305516774,0.0,-0.14513323780000587,0.0,-0.1391520150224856,0.0,0.040485401261900505,0.0,0.005835476012530218,0.0,-0.07567375361383684,0.0,-0.03240926775258778,0.0,0.12386454491611083,0.0,-0.043026062919093805,0.0,-0.13527726699390055,0.0,-0.056147401620392175,0.0,-0.022216000261889305,0.0,0.1744134695675743,0.0,-0.14006370917222988,0.0,0.04068312081826852,0.0,-0.08913640733823572,0.0,-0.03080869242579779,0.0,-0.0025629671689871864,0.0,0.09682272965742929,0.0,0.05541598830118276,0.0,0.062001423364182615,0.0,0.0701540672091103,0.0,-0.002880017795415378,0.0,-0.13416772318011871,0.0,0.04299823407991602,0.0,-0.014540205034932224,0.0,-0.02496227917104949,0.0,0.028580247676991896,0.0,-0.5696493364542116,0.0,-0.038160363729097466,0.0,0.03355992595108244,0.0,228.49444818496704
LOCO-HD,0.0,0.021866358623083837,1.0,0.22897678039957425,1.0,-0.017568505973579507,1.0,0.24074768142420733,1.0,-0.013897510438524607,1.0,0.005066352797273188,0.0,0.004810951319306089,0.0,-0.002512250808808014,0.0,0.0038974271131623217,0.0,0.01018985116236959,0.0,-0.010276113558456368,0.0,0.00773809383782853,0.0,0.022240580645630947,0.0,0.006766114792027822,0.0,-0.0007298778026131325,0.0,-0.010341329877744165,0.0,-0.010890386934471752,0.0,0.025282466365952327,0.0,-0.007124763253636868,0.0,0.0021889339327468837,0.0,-0.004506561649264995,0.0,0.0010556946044780746,0.0,0.00019694619178045603,0.0,-0.05543990106423469,0.0,0.012614138670430597,0.0,0.0002026891493914773,0.0,0.000521345867698142,0.0,0.004832364744877138,0.0,0.003392413897167712,0.0,0.006679475251202938,0.0,0.009502851433934034,0.0,0.0708298533012598,0.0,0.015203960271922501,0.0,0.008807890160693943,0.0,-0.02269584161673699,0.0,-0.026086635474312447,0.0,-0.010914834477661284,0.0,-0.00962523770377377,0.0,0.017166959759218225,0.0,-0.013006831773790584,0.0,0.000881086029963396,0.0,0.002496828267787521,0.0,-0.019495997339209148,0.0,0.00029836698515683935,0.0,-0.016170601978905075,0.0,-0.0022539897462074965,0.0,-0.08739535561925738,0.0,-0.017365904602956506,0.0,-0.020571855341089074,0.0,0.023898299476125873,0.0,61.9302978515625
LOCO-HD,0.15,-0.09475714121332035,1.0,0.032121451936644174,1.0,0.020254782823679207,1.0,-0.2441167754236191,1.0,0.2287056720226499,1.0,-0.17170725854023905,0.0,-0.060559738677755215,0.0,-0.10306184842839516,0.0,0.19550849078644572,0.0,0.0635894458390951,0.0,0.08961966340409888,0.0,0.02305834347564506,0.0,0.14971061162910182,0.0,0.19675563919022454,0.0,-0.1305502055374781,0.0,-0.19000966530476493,0.0,-0.08805405794464383,0.0,0.06989897060916173,0.0,-0.05503239469511034,0.0,-0.027985344904281506,0.0,0.1252152242856579,0.0,0.10155610121756564,0.0,-0.16055592233006477,0.0,-0.2469828253746984,0.0,0.0005935853684972958,0.0,-0.15104020538820762,0.0,0.09564945112568601,0.0,-0.3671908092858325,0.0,-0.10916040785392189,0.0,0.0753503161675444,0.0,-0.1972624610083138,0.0,0.033321048646256735,0.0,0.09304591276988239,0.0,0.053373810926258924,0.0,-0.022083709123349893,0.0,0.09400623920002271,0.0,0.09300785370088294,0.0,0.1262285316811016,0.0,-0.08608557168634423,0.0,-0.1746440695880931,0.0,0.08075325910855025,0.0,0.06405844837167396,0.0,-0.17673360174604857,0.0,-0.07541748088888478,0.0,0.0197808492991558,0.0,0.0585866269238442,0.0,0.18638596124636608,0.0,0.14098312850394001,0.0,0.030464118961377684,0.0,-0.02210548540535351,0.0,77.51643347740173
Robust-CPI,0.0,0.008165094858691789,1.0,0.059784532077004474,1.0,0.00579048285658488,1.0,0.046173037367747444,1.0,-0.0013399815506758889,1.0,-0.00035772731635595116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05607825988243043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032684010077372365,0.0,0.0,0.0,-0.0038221189375706936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021362256656745272,0.0,0.0,0.0,0.0,0.0,-0.01715404756020823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.019685197112253583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013262562466588806,0.0,0.00017660952858731461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004998078617212939,0.0,0.0,0.0,-0.0032722868114143377,0.0,0.0,0.0,-0.09379972311644225,0.0,0.0,0.0,-0.0013545270571519391,0.0,-0.004305601577419801,0.0,3.5737035274505615
Robust-CPI,0.15,0.04691294859375139,1.0,-0.027852988306468915,1.0,0.004463932667033508,1.0,-0.001183832086166388,1.0,0.023222736159821903,1.0,0.012019703088133655,0.0,-0.016593486582658103,0.0,-0.0127990265176827,0.0,0.013004174693805982,0.0,0.001203373705316313,0.0,-0.024082029755871318,0.0,-3.353890735761796e-05,0.0,0.0038752956612585587,0.0,0.00046094724471933515,0.0,-0.0027842242859008807,0.0,0.0006392048757275504,0.0,-0.07564932891656252,0.0,-0.008929347434562883,0.0,-0.07817366208070214,0.0,-0.0347559936941664,0.0,-0.005925173962321476,0.0,-0.004861445314897728,0.0,-0.007041162421109445,0.0,-0.0182390190025465,0.0,-0.03234007220468082,0.0,0.013074325598183152,0.0,0.014746525356096026,0.0,-0.037225599037383254,0.0,-0.013056522995561178,0.0,0.002969803685117789,0.0,-0.1356259864886633,0.0,0.06459798097454904,0.0,0.010171530427682011,0.0,-0.01751535739872462,0.0,0.010655030912496017,0.0,-0.013406058815563782,0.0,0.00492532782103261,0.0,0.013179859895141689,0.0,-0.012910923767209108,0.0,-0.006255017021108019,0.0,-0.0310106951006423,0.0,0.005019064313511129,0.0,0.002826906932692194,0.0,0.0690189188790503,0.0,0.006502080963691859,0.0,-0.025592028393125164,0.0,0.02132821185219584,0.0,-0.0009209909840009315,0.0,-0.07442071769204689,0.0,-0.005549082008065839,0.0,2.961399555206299
