method,intra_cor,imp_V0,imp_V1,imp_V2,imp_V3,imp_V4,imp_V5,imp_V6,imp_V7,imp_V8,imp_V9,imp_V10,imp_V11,imp_V12,imp_V13,imp_V14,imp_V15,imp_V16,imp_V17,imp_V18,imp_V19,imp_V20,imp_V21,imp_V22,imp_V23,imp_V24,imp_V25,imp_V26,imp_V27,imp_V28,imp_V29,imp_V30,imp_V31,imp_V32,imp_V33,imp_V34,imp_V35,imp_V36,imp_V37,imp_V38,imp_V39,imp_V40,imp_V41,imp_V42,imp_V43,imp_V44,imp_V45,imp_V46,imp_V47,imp_V48,imp_V49
n_cal1,0.0,0.06912437127219695,0.07043009773600306,0.13026513075135937,0.44840160676428154,0.6637768664989965,-0.0004531617134360122,0.008167419984772772,-0.006694929276164441,-0.007077462464155859,-0.012723939355137048,0.015802265257219394,0.01569560446931173,-0.009142589500496179,-0.022040963456423368,-0.0013757392114104317,-0.006113810818791476,-0.002897611296011071,0.008902182324330044,-0.006207860487544847,0.0006409921503895966,0.0004071200146187337,-0.0025108162064277906,-0.004644976474388551,0.002636895192513977,0.002669077062054992,-0.0014386336181724246,-0.017595913624332216,0.020109820571903247,-0.006995073975427424,-0.0003321112626546441,0.004087120991785431,-0.004634880486048543,0.014186914644579884,0.013736514824035595,0.0029898523869655858,-0.003770531047049719,-0.0049774212323174805,0.01277080731388791,0.0055860825397962,-0.011642252403766928,-0.01934903279893252,0.0018376443616048288,-0.005566670460858347,-0.003894269738507372,-0.0040703979550502645,-0.016585852716826777,-0.0011048231053101265,0.011429274438714332,-0.002679943334386259,0.0016677820671153754
n_cal1,0.05,0.07494484074982988,0.026453545899259856,0.05193456263141272,0.23438600916733732,0.29165372717910754,0.007578847165964242,-0.0007957812886316695,0.011631398532874426,0.0011365739812447817,0.030721741386623203,0.001241614688815229,0.006627458688711507,-0.004105919057559082,-0.004824287254211579,-0.006507587578837404,0.01620999675361534,0.011225467678790846,-0.015837962322158283,-0.0034655930107234667,0.018721094262948212,0.0008923388363257789,-0.0035333154339747264,-0.002841017826925918,0.010267518617159466,0.004455015166006104,0.002001266653405831,0.004746920977294566,0.0042514423466589735,0.002510075880222451,0.005093626939779772,-0.013424093466544607,0.0037481857180075018,-0.005011786795396822,-0.017487354908814146,0.016870748062185692,-0.006050614918341357,-0.00791694387168862,-0.007084606908305924,-0.0016831480190131476,-0.0017821843212560973,0.004217815380342715,0.00711206873552328,-0.001814865100872587,8.45087330791916e-05,0.001418828949580342,-0.005164909473528878,-0.012963613549483721,-0.007416746872181634,-0.011606065316350223,-0.0014563836061125546
n_cal1,0.15,0.019188723781722872,0.007826845032632201,0.23640736933358575,0.6649441498056443,0.627737798596274,-0.0016634288163733801,0.0006926982312269736,-0.0014030596168108644,2.450757329963693e-06,-0.0010160550316111738,0.000837211061427201,0.0008868585030600284,0.0020181851761883474,-0.006364030379401919,-0.00616208254455386,0.0009743055873959738,0.0007320211392484177,-0.001117361827925989,-0.003300920706020727,0.00026069424569363786,-0.002344515034087502,-0.00303098293323556,-0.0010967636928295166,0.003335336844717429,-0.00237905686329154,-0.0009379329785641488,-0.001508353243070193,0.0003435750392559722,0.00563252217276089,-0.005337257637205717,0.012254724158032748,-0.007192155533900402,0.00351299228756341,0.004826000050230261,-0.005901495728327211,0.0025895577486395593,-0.0005877423834732554,-0.010694313576586678,0.003374619814962676,0.0027774598616465695,0.004562581211836614,0.0018093343153802177,-0.011329960535156225,-0.009474992574860397,0.0008274193239413696,-0.0006445398181932349,0.0001690696461105201,0.002203090964267518,-0.0028503152843825097,0.0016364409881658437
n_cal1,0.3,0.0794700916362856,0.031445085957416685,0.12762470759446698,0.7938767814735976,0.9698142745643759,0.009269038717941713,-0.015720013780296416,0.004743672340493665,0.0024804423466104897,-0.018427988703340392,0.006713691549900425,-0.0007690550134373808,0.0014223373139152784,-0.00010351946233977394,-0.0034953161264330568,0.0072916367622148925,0.01639266119141447,0.005995733200610864,-0.00627631736686185,0.0018315470551248936,-0.004334141898602706,-0.008200550862924372,0.003478224532398322,-0.0005515592018894289,0.017408596350942496,0.00018798093621708034,0.003970464582908173,-0.00497615470703705,0.001690834181045986,-0.0007571028182387085,0.00995403687830998,-0.006098436334376789,-0.003695945679094148,-0.0007372706435424536,-0.0002070542238026274,0.0012432073425092671,-0.0003182499504024161,0.009329807953159852,0.005351381747982664,-0.003486692758053689,-0.001431771439574625,0.004674131548452198,-0.002712696252967328,-0.016750473084170103,0.0016623325217950402,0.000621090519104861,-0.002506721337057982,0.00047403165926107604,0.0009092164502693123,0.0019749436218585714
n_cal1,0.5,0.13175737273307758,0.12047154738407412,0.22336681232320704,0.7512214228905354,0.5274254907904012,-0.0019753332039544325,0.001586333152763908,-0.0039695797989667825,-0.0006781601973969709,0.0010345582832669842,-0.0012529077695457302,0.0015099070667092818,0.0011980212864086681,-0.0021421017184459212,0.00038024687351839725,0.008698502984855472,-0.0002423792021962745,0.00042896409906134636,-0.000869969976236229,0.0008395512636641955,-0.000709322458271322,-0.0018893730075897897,-0.0002172415228526292,0.003354416478968336,-0.0012070973771520777,0.00031645415806541566,-0.0021863436565551786,0.00032719481289145147,-0.00011421678496847942,-0.0011909584578358445,-0.0001521574924479019,-0.0024970268200348866,3.4098390558623404e-05,-0.001167410179062689,0.0003149455670969359,-6.34272018521509e-05,-0.0009654540802884748,0.0020902808466903844,-0.0005778990915843996,0.0002941821366384545,-0.0011049206152143887,-0.003698340697507907,0.001210884395461187,0.0017303253436518062,0.00031933851356030774,-0.001611466485069657,9.79471971034318e-05,0.0023408017682709503,-0.001635941582889544,0.0017890432568760661
n_cal1,0.65,0.2867326729015117,0.09471384705225327,0.03527132449832304,0.40178965416158463,0.671914351364644,-0.006631838079786512,0.00038454286771671953,-0.0024467891301215294,0.0010636868722294635,0.000495641800058344,0.0008737786923938007,-0.0003089301752691176,0.0013518327880071013,-0.0002528074771104283,0.0010045230574952102,-0.0009218581218505273,-0.00351412521616723,0.0010157248361752913,0.0011975101814789557,0.01028030822794146,-0.001178236260634069,0.0011264717958187065,-0.0010187051577986717,-0.0008173428257425286,6.9090106371128e-05,-0.0004022999706586594,6.582122811571445e-06,-0.0010675102871003928,-0.0003476675513078842,-0.0013565937586597077,-0.0008611165214514882,0.0005889629752129366,0.00040575111822283016,0.001432107153724993,-1.660501217060073e-05,0.0019218742355617824,-0.0006390725978555611,-0.002082732590189429,-0.0019272683484703457,-0.0017830973315718923,9.42369055333403e-05,-1.770605398943026e-05,0.0005169640436529788,0.00042875991190372,5.477194869107915e-05,-0.0009429630874615569,-0.0020437444521154147,0.0007220972196577691,0.01151077129403244,-0.0015249283716006756
n_cal1,0.85,0.151768358838929,0.11124390828095929,0.005278762626058892,0.17930697906146834,0.2595721824747358,-9.44057163895784e-06,0.00038956346763061034,-0.0002912128610628312,-2.7560366679113546e-07,0.00024918651040510553,7.074666984868694e-05,-0.00043536377842014196,-0.0003289502468055566,4.4391595073065004e-05,-0.0003037594804280591,3.247446444547275e-05,5.3382020583053746e-05,-0.0001348135300088954,0.0003024278099924699,-0.0001275353739723789,-0.00025998968530205335,0.00020657674482860156,-0.0002661000363650967,7.284071553319282e-05,-0.00020757565555719337,2.8993563020426882e-05,7.037588226788127e-05,4.993355355445428e-05,2.7608836209100374e-05,0.00020250490567250146,0.00041487127093925436,-0.0002527835993662575,-0.00012329365265854875,0.0004628391941332993,-0.00021828059793219112,0.00030946884274313247,-0.00022574002760589185,-0.0005981543585126398,0.0001669833652455932,-2.8814222141113066e-05,-0.00016856510074453324,-6.959718993289343e-05,0.00013268234670493761,2.930296838069002e-05,0.0003567525206987082,-0.0001354828144594089,-0.00019839299774621066,3.3669379493492246e-05,0.0025006992219597096,-0.00048039948271448585
n_cal5,0.0,0.07896648241433508,0.09782772753107867,0.1812652659733749,0.5660334039119334,0.7970859464007584,0.0005962599388050401,-0.007878942825315649,0.003538017817446004,-0.0055489934068501485,-0.001142480846420731,0.03198385115889028,0.013820500127030844,-0.007270345795666877,-0.015096248009217605,-0.0069596211182709755,-0.003552665877203746,-0.005985975321810925,-0.008103766391737524,0.004394809350090438,0.010743659059313146,-0.055914642631505286,-0.03245716742986127,-0.00614628872932399,0.005245902503595208,0.013222447704790788,-0.0042379849790578445,-0.035301422647630774,0.011912732925158931,-0.009413376126606495,-0.00884531677255477,0.006611622974114217,-0.009412651575846365,0.010772419196942717,0.004622025431438859,0.005742575771781426,-0.021029910665913604,-0.03195519539456737,0.0013361748693078528,-0.0005646258144357633,-0.028582100099878344,-0.02716949372036444,-0.0002315620932221337,-0.009120898201812796,-0.004453189172763938,-0.006246064280827079,-0.0349798427351522,0.00461120223859431,-0.006618779834561457,9.858849749725766e-05,-0.013351171640895165
n_cal5,0.05,0.0830968830990451,0.05236092983994615,0.06906018484834797,0.3233928799314338,0.3818853284732489,-0.0021691146464847266,0.010784040886467708,0.01491214972592266,0.0011764224337810585,0.014760797065386985,0.0007478056582810311,0.0118719006417628,-0.006598578767910886,-0.0038480777107631945,-0.009401357102106767,0.00529324921974809,0.015992643118886523,-0.025505095622891567,-0.008558794394516641,0.016182532348672878,0.0011547459849337027,-0.0018501211542084246,-0.011641382164299293,0.0056363866338397335,0.009397287744944785,-0.006981817758623017,0.016777042944916554,0.0005811695346985557,-0.002556079731411698,-0.00033889032956424536,0.0005649891172558134,-0.003578453138490071,-0.007824683012533177,-0.026193853892222396,-0.0012335431654216429,-0.007387809227993499,-0.0041671605574257935,-0.013967998614336508,-0.005229006653383143,-0.007957815508932709,0.009546668284332779,0.012109272271064916,-0.008543248836075564,0.003397342597289965,-0.006268346970136525,-0.009715470962061712,-0.015457090681896454,-0.010210679108954568,-0.012773238230874654,-0.006099966133394363
n_cal5,0.15,0.029387969142373738,-0.004844726514320885,0.30935651724182334,0.9381069673008694,0.804958254479354,-0.002264436094730297,0.0006093000540393264,-0.005172371954828929,-0.002449121194845194,2.5517003418573658e-05,-0.008962151472712657,-0.0034880843288013588,0.0026334787410559057,-0.012063249839167067,-0.005939198849838623,0.0003724798410625896,0.001117360724601224,-0.0032299185532219665,-0.005336265413197576,-0.0021439560093566845,-0.0009655145561845065,-0.006992138013375467,0.0017863341832280444,-0.0009184058489882426,-0.003461656358701807,-0.0011244375369427277,-0.012051400516413143,0.0030832454898481,0.006226154803503266,-0.008383453021383325,-0.0118656012182596,-0.032772003100999626,0.003726711775388636,0.004068041098678384,-0.00961898620235139,0.0037313002675866866,-0.002170320246527302,-0.028842344902668682,-0.002493355191433566,-0.0007442539955918962,0.004505603114270396,0.005359688742570164,-0.010350984299338784,-0.009291329215956509,-0.0012965686327572519,-0.022239321507897536,0.0062942341873994945,-0.001198288053276449,-0.005974263885931326,-0.00033056299005314777
