method,intra_cor,imp_V0,imp_V1,imp_V2,imp_V3,imp_V4,imp_V5,imp_V6,imp_V7,imp_V8,imp_V9,imp_V10,imp_V11,imp_V12,imp_V13,imp_V14,imp_V15,imp_V16,imp_V17,imp_V18,imp_V19
n_cal10,0.1,0.12701139339519896,0.07843653813926356,0.5690405840345875,1.326616965353914,1.6449824849124481,0.00906469798441889,0.009150148742237912,0.005550197296679119,-0.000291086390882166,-0.014381544691351293,-0.006484470079800676,-0.003793754355016852,-8.268490288706768e-05,-0.03183115218285626,-0.006343960175127354,-0.002087903732178295,-0.00931209677313517,0.006882769501968079,0.012008638162614892,-0.0015169872651679935
n_cal10,0.2,0.061999723009561775,0.04229662413892141,0.5695619081103618,1.2832208693614093,1.2905479610846469,-0.00958840093878699,-0.001793680465226019,0.00805197111206231,-0.005564262386579962,-0.004994198980788698,0.006970120213475822,-0.005782842414328834,0.010479302304014353,-0.007913339127192892,-0.00041656258670515325,-0.0005201593727726712,-0.002778928635478764,-0.001166166807253384,0.006284737313174794,-0.008472279081908668
n_cal10,0.3,0.42183269949224084,0.27436913116103434,0.7201353176278164,0.6844096442028191,1.1928097580884118,-0.0063830598621008395,0.00024957396674114965,0.0018162276404813534,0.005590519761136417,0.0015834396373933094,-0.005950448263294686,-0.011847070877125969,-0.008048355357086479,-0.002590360631124651,0.006932813285878036,-0.004147445193698776,-0.024593211858144184,0.004183305801518478,-0.002428506741944846,-0.017235633311616674
n_cal10,0.5,0.18488562075489162,0.11673682483605816,0.31103492520637893,0.9981056337983172,0.8081156972179304,-0.0032047523224397845,-0.002501994968030799,-0.00714617283187396,0.002847756482248624,0.013090702350147178,0.0024048045058471853,-0.008282980419977992,0.016232244861063005,-0.004483146646384303,0.0006031618894727667,-0.007601569242396058,0.018540451588296272,0.0023635196080046775,-0.021471864112182392,0.0030615907123538403
n_cal10,0.65,0.2516377854261026,0.15457725228478536,0.2284056618424181,0.654541220830719,0.7346861689158881,0.0026963971403846047,-0.0007460862021079307,0.0037396469512924395,0.003997244011191104,-0.004370335012732232,-0.004341354560714858,0.00036416934916123027,-0.003658130498896078,-0.0026749945075066088,-9.186028708804946e-05,-0.0023435960783730033,-0.0018337803768084754,-0.0001258225905182885,0.00537514724115504,-0.004608115379524835
n_cal10,0.85,0.12333852178380278,0.037696278791496195,0.0414924299832981,0.3322245908673166,0.2545721036536421,0.0017690385122138225,-0.0012898334246090478,-0.00559687622499063,-0.015311903349855398,-0.0004142826970607557,-0.00404298206511535,-0.0010864556278695153,0.000898299411684824,-0.002952728777492046,-0.00014129747145349728,0.001211652639773792,0.0003799804746815435,0.00024856531601482397,-0.0012683974792022555,-0.002160134723231046
n_cal25,0.0,0.0826320987174985,0.056061134399542974,0.3042342284348155,0.7665959449013837,0.7018807501965095,-0.0071652261594779,-0.00582933451714746,0.001540440953967659,0.002234482751670366,-0.00039597134964264313,0.030858187804305073,-0.0060716589708966675,-0.011521930825756877,0.008369540272706226,0.024302187016540053,-0.003578699219701391,-0.0034616163239609998,0.0018305346389658921,0.012115484665648149,0.004631856790529149
n_cal25,0.05,0.11261811251614748,0.15069937140328896,0.5867599399515158,1.117064292567037,0.9970895822984241,-0.014389732852832494,-0.007469059202492386,-0.0035995912715229453,0.0023560470202488516,-0.009773962729950347,0.0019005095473732909,-0.0030420580578345035,-0.002513424796193021,-0.003230537156224742,0.00195958110220662,-0.0028005460665905813,-0.005746311097034735,0.005467559526372589,-0.00783311924430528,-0.004840434476907202
n_cal25,0.1,0.12376418169232414,0.09129550572526808,0.5580751395023303,1.3548225463448422,1.5766599492156574,0.0006144427749071868,0.007964787680988645,0.003775679591326895,-0.007217148876507557,-0.01366756403166828,-0.006073071066692624,-0.005571758842623722,-0.0040014736499298055,-0.025823060449387515,-0.008419784132910314,-0.0016503198255397118,-0.0076861155712038,0.00845504236419095,0.011838872701196691,-0.0035590386537445087
n_cal25,0.2,0.07388652224146902,0.05832473617703363,0.5805695937770843,1.4423153136821354,1.4307924589698842,-0.009024358146999022,0.004094827471535522,0.009301066403171018,-0.006360718952797956,-0.005258664404278148,0.010291231423700595,-0.006814106449728057,0.00855153519066221,-0.010243788120648821,0.0013893940620153212,-0.0018072062706475016,-0.002692875812976708,-0.004291627607774155,0.006376629114989622,-0.012020026195130765
n_cal25,0.3,0.42798853158939415,0.28431143313441026,0.7689971701670731,0.7441612422821475,1.0834907221530599,-0.005815918140442133,0.001910990501962554,-0.0008730792247927047,0.004927819910401728,0.0009168623719052471,-0.006391365673479459,-0.014334024474356765,-0.007138437328468861,-0.006669666440298739,0.007568784291225552,-0.005602953700087556,-0.02187758934871807,0.003868886227213123,-0.0022358911975858178,-0.03634589824818921
n_cal25,0.5,0.18406816117732647,0.11652965846741505,0.3243632404710979,1.0889001980479431,0.8061990236070252,-0.0015734369591019269,-0.0020429626319111117,-0.006507603919493194,-9.9176110078536e-05,0.01011455386685063,0.0004319727749450937,-0.013744567500418496,0.02758844449393885,-0.006707276728890898,0.0019446322869681731,-0.00779296576070501,0.01778669963147602,-0.0020725457154687254,-0.025164142168250844,0.002194760082295308
n_cal25,0.65,0.24143334462033192,0.14262092558788314,0.2493141261883499,0.5133058500186518,0.8229604947984777,0.0016563092085649356,-0.0009662249355871447,0.0037360115866232643,0.003277714912901295,-0.004683495568561812,-0.003864895883882468,0.0008491433606899212,-0.003352337499762915,-0.0029395277030395055,-0.0002902273668410722,-0.0030479023151389114,-0.0025497049210912717,-0.000477842949056773,0.005653756838183939,-0.004158461283900039
n_cal25,0.85,0.13145148293545028,0.03872264428405496,0.03897172263493654,0.3273933941295162,0.2660917772489466,0.0021124541460846814,-0.0013548582492174666,-0.004348996292808361,-0.014501260511289027,-0.0004940538928955168,-0.004308976120031208,-0.001133583544871622,0.0006951468916468922,-0.004090747352678004,6.90594694122778e-06,0.0014172968387730378,0.0003657866545821069,0.0001598689959056325,-0.0014472169152178259,-0.0018274859014813089
n_cal50,0.0,0.07927827642587766,0.05872198350780845,0.30838420504974917,0.7906323325195878,0.6918089781132053,-0.007503077492876811,-0.004253614048697542,0.0008859649417297122,0.0016526757222863212,-0.0005107914913408488,0.03539641506688256,-0.005985978654032178,-0.009134987550022988,0.008220432201404473,0.02673339039035656,-0.0016357353922301665,-0.0037184180264705686,0.001633527579520171,0.014073972258317496,0.004809778616153859
n_cal50,0.05,0.1160194496032902,0.15297605192382047,0.5749979929659288,1.1247775954594543,1.0373412775429491,-0.014176466811515317,-0.008165596543967339,-0.002177090891870875,0.003328434001768229,-0.010586974835258823,0.000677807526672998,-0.0022727456382475547,-0.006357520716679333,-0.003371870755485415,0.0028464136118432804,-0.0020535194706866274,-0.0059158579435615284,0.005988618207286034,-0.008578444674537868,-0.004221190415404363
n_cal50,0.1,0.12355584599869836,0.09592892571961754,0.5744137864433431,1.4229320276439654,1.5731370366561375,-0.0007519536530492641,0.008763580859210706,0.0056412918590278156,-0.00734214443936368,-0.012924425719561343,-0.00544396224330733,-0.008672284390327393,-0.003868263411580247,-0.020395239859398204,-0.00966381592642387,-0.002821238258829569,-0.0066592474886789325,0.007605733004138612,0.011291558191387758,-0.004903801046238058
n_cal50,0.2,0.07861966670146477,0.06188572675653685,0.5906496278381068,1.443534416846862,1.4825477683441366,-0.009663967340860306,-0.00286601891861053,0.01069668272936674,-0.006250618634540454,-0.005550986704856082,0.007662474359805576,-0.007248575209534691,0.008538518538684632,-0.013604210295847687,0.0006567631670766698,-0.0038627704811302144,-0.002712421971282347,-0.009052976290820651,0.006574151679835072,-0.013502592217028889
n_cal50,0.3,0.4340238622749564,0.28158191230360763,0.7437490442617861,0.8278352581632852,1.0636120788441201,-0.008051821148314908,0.0017948301924972697,-0.0018551326580830555,0.007269530982757489,0.0005266437281052829,-0.004924170167286956,-0.014943886621628998,-0.008086091102001501,-0.005994377120376446,0.004570284377286353,-0.006161740056984274,-0.02238133379753914,0.004290838623972266,-0.001978520077056123,-0.03724605169545482
n_cal50,0.5,0.19736597730209754,0.1087284998767217,0.3539108244891288,1.0669002484842438,0.8159819921527347,-0.0003438889182832427,-0.0009300803715903955,-0.006407978151365129,0.00048516932525900265,0.010561413835015493,0.0016507854939057484,-0.015287094890795869,0.02981257914523643,-0.00678547142638007,0.001867313781631238,-0.009467002878892372,0.01811607383908239,-6.960515144772455e-05,-0.02851843036117538,0.00226226369179894
n_cal50,0.65,0.24645544481041742,0.1383392124347199,0.24509080064950584,0.5202491353471678,0.825648305567694,0.0001585289067750699,-0.0008563754883235816,0.0034364220252299203,0.003446721805548778,-0.004955029779297171,-0.003966231177216413,0.00022745803714429918,-0.0033769386577768923,-0.003080214188883454,8.130394160402558e-05,-0.003312014379897359,-0.0025996335996437995,-0.0009060431835635338,0.005639436757905807,-0.004714821910890625
n_cal50,0.85,0.14495415001534492,0.037221203909490956,0.03812394201491834,0.33384961228549065,0.2587339383219442,0.0017404631224593567,-0.0016140351408131897,-0.009419371355304023,-0.01694536468580129,-0.00040615174578093646,-0.004365043029423019,-0.0009758350101437726,0.0006406759438827923,-0.004890733331776771,-8.256661537193819e-05,0.0011987394968149484,0.00027243148255520387,0.00012591538622417614,-0.0013716494386753976,-0.0020334122588892044
n_cal100,0.0,0.07898092298739696,0.05989064192803456,0.3060298462055043,0.798572922408434,0.7096525728951923,-0.007422484152996185,-0.004235071819435725,0.0011237531138923846,0.001226172766315931,-0.0009746839158437703,0.03546242766393207,-0.005978882384546281,-0.008419426605919671,0.008397160282146333,0.028173847715119427,-0.0016972299705277235,-0.003367300894544039,0.0009294729715876458,0.012697805636520879,0.006778543327002004
n_cal100,0.05,0.10844721859748783,0.1572494600622532,0.5802555472945136,1.1123161079092019,1.0425219858206127,-0.013804236868571062,-0.007459891305385472,-0.0026493126920073833,0.0035292582732361563,-0.013015236297166262,0.00027984870306531064,-0.0013969089318088494,-0.0032480257622516575,-0.003134023838604704,0.002181465693710986,-0.001720119093923826,-0.006139702895933921,0.0062395953696214425,-0.00866803184994217,-0.004751208927846069
n_cal100,0.1,0.12156455009219784,0.09711516741612045,0.5787602965358377,1.4185178401414058,1.5389268927216215,-0.0023246380276394953,0.008726432104024772,0.004936777929452698,-0.006487415783538417,-0.013673534091629634,-0.00434378258012045,-0.008445733656869849,-0.00463009511024407,-0.01560832655983139,-0.009792329596497616,-0.002846668432548059,-0.006488309762526394,0.00878749435123924,0.013409307632914721,-0.004937885714118128
n_cal100,0.2,0.07724740862442338,0.06500428590868734,0.5901886962251714,1.478490832156671,1.4662079584959327,-0.01005429456647137,-0.00653476191311737,0.009856214556834952,-0.005403542793736884,-0.005393753205170473,0.009002043299821573,-0.0071345111564008745,0.008064234359605245,-0.012464207063508953,0.0012859467244824617,-0.0029581848596567247,-0.002652054728772576,-0.00857266701838495,0.0066222615067821474,-0.015616861633940798
n_cal100,0.3,0.435180165514308,0.28407965455881046,0.7699222681917889,0.8854186690586204,1.046691566716421,-0.005791235712511541,0.0022078846420274536,-0.0022676572841796904,0.007065055589113778,-0.000570673184370581,-0.004612712182778305,-0.01438665230366983,-0.008179048301956291,-0.005803343990163791,0.004308358521406904,-0.005635806129515929,-0.025485633684580945,0.004670387661368591,-0.002173025636260255,-0.038759051762391056
n_cal100,0.5,0.1819694141987293,0.10779169759276529,0.33994774491686675,1.0246490203448808,0.8249541300937205,0.0005905822778175842,1.257706828980217e-05,-0.0065939353662205135,0.0005147134708402474,0.010705534100378188,0.0020699690424889686,-0.014361247805767793,0.02934692853456833,-0.007523627442210438,0.0015889482489996754,-0.009733837990983093,0.018339650282925418,-0.0005071422709337337,-0.027843055334255552,0.0013363301626149258
n_cal100,0.65,0.24206600182255272,0.13973010431188504,0.25814879446428474,0.5152947987154413,0.8454339133801995,-4.785441042265964e-05,-0.0009825499197127963,0.0035558649152030975,0.0035736847223126547,-0.00517839435088854,-0.004032755119218849,-0.0001263871087710187,-0.0033408788447883337,-0.0031934503423047436,1.9438644610103254e-05,-0.003448726344597899,-0.002314211182772275,-0.0007748124063866107,0.005410222941680765,-0.004679361500139292
n_cal100,0.85,0.1400258206778756,0.03490322698313003,0.03818417624813464,0.31807365369892016,0.2559724794689378,0.0014409273179634184,-0.0010857780908541882,-0.009382147709953203,-0.01736686923378826,-0.00044075803592133836,-0.004407968238867962,-0.0008898563582576405,0.0005210659681968284,-0.00511219668713085,-4.958354604975098e-05,0.001293447751678154,0.0003793834731387981,0.00019139220500943936,-0.0012301525021056374,-0.0019517901618552344
n_cal200,0.0,0.08062388546815785,0.05743673070091336,0.3111321900752574,0.8107734651226579,0.723964430360171,-0.007412916430158412,-0.005083588755265468,0.001381430809134823,0.002577216365378143,-0.0011118547207345064,0.03479437924803073,-0.00502040870123297,-0.008257721578192184,0.008111614973637276,0.026878107228326932,-0.0017037662332506432,-0.0036448129497303576,0.0007251586607833887,0.012681498025301776,0.006290546927580235
n_cal200,0.05,0.11170094357839887,0.15997021901195385,0.5782787534111118,1.1207678528287026,1.056753759637038,-0.012532487461991924,-0.007082790415713303,-0.003028978567269615,0.003068551611570562,-0.01326437922405979,0.0006826846619394124,-0.0009676958067531533,-0.0043903842926288385,-0.0030403472231523114,0.0013154359759068603,-0.0022593287231010115,-0.006396185539313598,0.007005149876053088,-0.008599574150297743,-0.004794208079557072
n_cal200,0.1,0.1269925615040189,0.09200911955332808,0.5744978034403977,1.4043245990920303,1.5025667652715624,-0.001975420796557463,0.008901315644036302,0.005134972756421079,-0.007980441843396555,-0.015110672309869792,-0.0043829063356137015,-0.009049069540720114,-0.004943896561292134,-0.015856971267825808,-0.00941013104504587,-0.0025892304322117253,-0.006911916565467242,0.009011417379370265,0.014256127524479145,-0.005776318309274142
n_cal200,0.2,0.0756786306443132,0.06792710210320733,0.5920770151367786,1.4644113910309708,1.4623168852355528,-0.010507630226120885,-0.008702109113088725,0.00982761254615383,-0.005124247926981619,-0.005612234763659869,0.009116773576465242,-0.005938969822445317,0.007829197245961404,-0.011998230816830067,0.000949284438036977,-0.0030354561564771457,-0.002678029275643451,-0.008670330884055432,0.006673094586951972,-0.01595461232188281
n_cal200,0.3,0.4350561803401137,0.2805634828436644,0.7771228083254679,0.8780148843013097,1.067524715174706,-0.005924271482224532,0.0018413133693680381,-0.0017273086093946028,0.007275497444499863,-0.0010442235919168616,-0.0055265645889766525,-0.01423358183801379,-0.008302656628878852,-0.005834661666797335,0.0042855521601898785,-0.005574414177763073,-0.026854676469649046,0.0038515198326434207,-0.0021311181020585565,-0.040122798392853806
n_cal200,0.5,0.19362766361359318,0.10352784262362566,0.3413263532564986,1.018229334746617,0.8134891644322086,0.0006915414969750476,-9.978460574317806e-05,-0.006383697674378434,0.00017702647959225008,0.009785691008527258,0.0019280246558104684,-0.0142347976059977,0.029286237132274854,-0.00939740771693273,0.0020358679534324088,-0.009470915920311825,0.019001439769521157,0.0004290067674428466,-0.02765168868625237,0.001143292696870522
n_cal200,0.65,0.24840057375315197,0.14112844062059107,0.2564643891255892,0.5202026865071457,0.8534164282012071,-0.0005066137879114101,-0.0009385914474679184,0.003572993348277763,0.0036922958267597704,-0.005139213966607032,-0.0040894619238861125,-5.720819639278608e-05,-0.0032107982164461275,-0.003191328297595146,5.0717755557892384e-05,-0.003355372609993047,-0.002060939818567411,-0.0009950863064069771,0.005835481588037442,-0.004912358009920223
n_cal200,0.85,0.14518144114754092,0.035158215348864916,0.0365393017671393,0.3209934714366242,0.25123814474736184,0.0009283630181667001,-0.0007521907400892232,-0.009896505239540868,-0.016555446622114216,-0.0003383413405762059,-0.004490559804971368,-0.0009000908582500306,0.00021077706930894502,-0.005317372742477498,-4.5587728905713344e-05,0.0013800300566696152,0.0004235752574882761,0.00024860890584491133,-0.0013338869571170291,-0.0018190005512525502
n_cal1,0.0,0.0621846900409464,0.1006849343273506,0.08005521577834196,0.23704527972478184,0.296170117741667,-0.037444208671734036,0.004369500135228521,-0.05527617216566816,0.0061193898876141795,0.0031705231938626843,-0.013014708328015767,-0.02906675630023814,0.010122803137514458,-0.008347983553400051,0.0032157823850447187,-0.004539891080272085,-0.020830423166749323,0.012445884444888589,-0.028781380355742958,0.014280324820875046
n_cal1,0.05,0.30031617495019336,0.17155895702201496,0.2855825326979776,0.715825491746891,0.5127716898263183,-0.05966114984313731,0.001601450286987327,0.011854292377785902,0.003389472401372773,0.005340050982215461,0.004390648158740795,0.0015610064940961843,-0.0012995216335212056,0.017845159599971017,-0.023440032471426786,-0.006977238898255078,-0.006449489825095744,-0.0005419063516771683,0.005356356130248985,-0.002530817667387164
n_cal1,0.1,0.14028344302760537,0.15064271742740293,0.3347262393711623,0.5325565127714721,0.7037027499078264,-0.003803731811647948,0.0021691189318688853,0.0018678965352806887,-5.51686225551129e-05,-0.0011243068811753743,-0.0009569377918224875,0.0015623757785839243,-0.010027002794293582,-0.003983190900081479,0.0018353731563446885,0.00048318839645916656,0.006486293033490076,-0.0006960583742595117,-0.0067808465763383174,-0.0012487977593760302
n_cal1,0.2,0.163508413398048,0.2324338853329937,0.26115425289204586,0.37425793293116794,0.6285909218273587,0.008366280133197401,0.00122678408121224,0.0020852532683099945,0.0088036409413067,-0.0010082827161272956,0.00257986857928294,0.017584461534203344,0.008456374600811056,6.964751864446672e-05,-0.015935680083816628,0.020220942961152732,-0.008202667273687347,0.0036104969305642554,0.013785799860406178,0.00036483748367432955
n_cal1,0.3,0.1264418744585184,0.15877695231982236,0.2603095623508914,0.7041996000006754,0.6533879006189516,0.0009685427316072359,-0.0024027683802216315,-0.01006679086904827,0.00672799745313607,0.0008211523110194796,-0.00830624644433342,-0.001837064437170799,-0.0031784524796594216,-0.007265022895271367,0.005376004717622396,0.004178728333806669,-0.003619929639902708,0.0038250009121228445,-0.00351106982663435,0.0012700693067894675
n_cal1,0.5,0.1923160024424727,0.23145679921282125,0.3659492652276558,0.5395719164232303,0.5957106431690612,-0.015785777485087943,0.005174935836242733,-0.004693157317753993,-0.001076439903760329,-0.0014072800505180172,-0.0025855356611086677,0.00035199406813540834,-0.0008755155833388428,-0.000393885527118637,-0.001214792572828166,0.0001447326213383504,-0.0019557667503487808,-0.000608526420793648,-0.009812394586414197,0.0006941514325197462
n_cal1,0.65,0.19649048632590227,0.11799901005769742,0.2778180645360825,1.2633036630209045,0.931798156902495,-0.000548018153161911,0.00388167235596093,0.0007638328830107399,7.754115615687951e-05,-0.0006139179789676485,-0.0016752631697910525,0.0004391746320103751,0.0009605319889936514,-0.0019737792818190214,-0.0023797449233174395,0.0034540382394650515,0.0013949556409454389,-0.0002889971505905531,0.0036556336510104592,0.0017523412009090023
n_cal1,0.85,0.08426377390350787,0.059487732063602666,0.02157423374486625,0.21321019190646873,0.29530081191180785,0.00047463378276990653,-9.607873280087498e-05,-4.846348108314413e-05,-1.944771225262376e-05,-0.0001144525023482057,1.3656254494592845e-05,0.0003120496755701363,0.0009824324351148939,-0.0006539853142598917,-0.00023127234016059872,0.0001760067603340798,-0.0003574426579768253,1.1812596189264557e-06,0.0011854029652757503,0.0
n_cal10,0.0,0.0858656204233518,0.07931134448961955,0.09990010260306165,0.21085350896966312,0.35059580098951837,-0.06815768236348128,0.002813784457528728,-0.11078756973335975,0.0058511667340128085,-0.014527666901642332,-0.04169893014440888,-0.039490887803724076,0.01438768513633529,-0.007895022894280396,-0.005224026397275311,-0.005930405399073958,-0.04118006220365804,0.0020410489481183865,-0.08371070677462739,0.0010415370377215747
n_cal10,0.05,0.22909460956648153,0.2773701087552216,0.31148059766677805,0.6888374771099219,0.5959090520319557,-0.11882123123277805,-0.0004239450226101676,0.011763059328182961,0.0024408076153123208,-0.004682704835891565,-0.010947312224936551,-0.006587891576188554,-0.00047321669750097976,-0.009534263690285498,-0.024057578630656676,-0.006869095618614495,-0.009614779879442452,-0.008697905195582466,0.0024492278689591807,-0.0025593570626361835
n_cal10,0.1,0.20573706080025256,0.19113689288733904,0.48483906955011147,0.7446199218960937,0.8061088210786381,-0.00463952671950702,-0.017580359365318585,0.004468664122999521,-0.0020718555757631204,-0.002756499327375327,0.0004467995978411783,-0.0036750066126263596,-0.0199747244044022,-0.008832181983661203,0.002076817298519919,-0.0037467613184407407,0.002944267430661431,-0.006284814875516192,-0.007811864554358298,-0.007861757238021194
n_cal10,0.2,0.28438156390340724,0.31798535075626366,0.37355756474574986,0.6896416774708128,0.9329333817035826,0.012184469911554651,-0.0020430987635305427,0.0017847859948611439,0.0018652541038531969,-0.021278645480710224,0.0026616201673618726,0.004524084408187604,0.006703914319796869,0.005499569358466355,-0.019583579586193774,0.027781691534975197,-0.01618929802136596,0.004661183627291298,0.004829404411469496,0.0037408442929704414
n_cal10,0.3,0.14923074017516974,0.1871008228171365,0.46556564661489896,0.9990351134959191,0.6600867773316238,0.003915107379699972,-0.005841303197042488,-0.01065568485899065,0.015147382797662963,-0.0046873805639270245,-0.011528644876587729,-0.0171102185106762,-0.011563961969842057,-0.013043313879529799,-0.0011522265200321472,0.006903650524860971,0.010516845322384021,0.00031793148374718736,0.000603465331874982,-0.002957940077022184
n_cal10,0.5,0.26918515923607006,0.26537726124485167,0.2543734850196115,0.6230378142625033,0.6763966878852679,-0.0270894035580721,0.005866152568200273,-0.007413509205992122,0.0002940083331142757,0.0006019168136290281,-0.007195627511922214,-0.00033032539595795834,-0.0022778537247416823,-0.0011970297383089403,-0.0012535602736172976,0.0008491143735489537,-0.0055818150530504125,-0.005743342739955481,-0.012366317062849226,-0.0014778043208087753
n_cal10,0.65,0.18620206208171536,0.1204276632718722,0.3613043243844279,0.9734976184942407,0.7550035914165852,0.002758349508421677,0.00753037622056383,0.009160123466705321,0.00015146627371706326,-0.00296724503853712,0.0007103160683957272,0.003238983615513134,0.001920346241632943,-0.004653573350681597,-0.004160379966411892,0.0014021433788370295,0.0027815904243952165,-0.0008148763136067212,0.002984768647449242,0.003479047424744505
n_cal10,0.85,0.06472973113833637,0.07545120841328498,0.04356255804040492,0.21506839934592692,0.37994816670321774,4.6259081629544546e-05,-0.0001649790847875098,-9.871319552843463e-05,-9.714700976402238e-05,-0.0002837652234911513,-0.00037268458476241213,0.00012213411165549394,0.0014275088614412734,-0.0007761338155298276,-0.0002879288339297464,0.00012124638370167055,-0.0011587650164005233,5.291445700590773e-05,0.0009884718352191776,1.0092936587501423e-16
n_cal25,0.0,0.0882054273387086,0.09104368261732768,0.0924397728407552,0.2441957083537368,0.3489398044904158,-0.07965758427509226,-0.00022152237967267328,-0.11972232587402253,-0.0002763227259196148,-0.009404037984448315,-0.043724859634322814,-0.032119468996407205,0.01685653490094483,-0.00616692156349856,-0.005422555329520629,-0.006085878591385447,-0.0524198696426546,-0.010123986429093667,-0.09512510711316552,0.0004938599979091254
n_cal25,0.05,0.2505606937204797,0.27289427431292135,0.34410771728729117,0.702097829627436,0.654860788626445,-0.13200835038475808,0.0018305529764613031,0.01093629710777947,0.002476499786854611,-0.004741338523285885,-0.011962566277540007,-0.007323800080121918,-0.00022738856384229268,-0.010620186182648431,-0.02917165431861089,-0.007397270070166029,-0.010424745484571413,-0.01142729715899225,0.0029886483841008193,-0.002438589861585764
n_cal25,0.1,0.18445992776319656,0.1969994592453355,0.4688280130334882,0.7295912821730195,0.8146598487269144,-0.007274557816547502,-0.015183458610626956,0.002937273263787638,-0.0027494146135985495,-0.003068211170555382,-0.0009467685553031193,-0.0036861383074492213,-0.012479848872538142,-0.011773616378080057,0.0028219978323731055,1.599965403914494e-05,0.001996346391897266,-0.005879501015393789,-0.008557225290578242,-0.009067574431178262
