method,intra_cor,imp_V0,tr_V0,imp_V1,tr_V1,imp_V2,tr_V2,imp_V3,tr_V3,imp_V4,tr_V4,imp_V5,tr_V5,imp_V6,tr_V6,imp_V7,tr_V7,imp_V8,tr_V8,imp_V9,tr_V9,imp_V10,tr_V10,imp_V11,tr_V11,imp_V12,tr_V12,imp_V13,tr_V13,imp_V14,tr_V14,imp_V15,tr_V15,imp_V16,tr_V16,imp_V17,tr_V17,imp_V18,tr_V18,imp_V19,tr_V19,imp_V20,tr_V20,imp_V21,tr_V21,imp_V22,tr_V22,imp_V23,tr_V23,imp_V24,tr_V24,imp_V25,tr_V25,imp_V26,tr_V26,imp_V27,tr_V27,imp_V28,tr_V28,imp_V29,tr_V29,imp_V30,tr_V30,imp_V31,tr_V31,imp_V32,tr_V32,imp_V33,tr_V33,imp_V34,tr_V34,imp_V35,tr_V35,imp_V36,tr_V36,imp_V37,tr_V37,imp_V38,tr_V38,imp_V39,tr_V39,imp_V40,tr_V40,imp_V41,tr_V41,imp_V42,tr_V42,imp_V43,tr_V43,imp_V44,tr_V44,imp_V45,tr_V45,imp_V46,tr_V46,imp_V47,tr_V47,imp_V48,tr_V48,imp_V49,tr_V49,tr_time
PFI,0.15,0.01416519724748877,0.0,0.0,0.0,0.5202899045000562,1.0,-0.006936241142615707,0.0,-0.0008259175766198723,0.0,-0.004526411036231082,0.0,0.0032116645111202047,0.0,-0.005322163141325831,0.0,-0.0004973207959917403,0.0,0.00906398884561721,0.0,0.3112835298886827,1.0,0.30163393538384664,1.0,-0.0009577402931162382,0.0,0.0,0.0,0.003236523913970224,0.0,-0.005862606070062171,0.0,0.005903112029227664,0.0,-0.004120012164053222,0.0,0.0011885944263907433,0.0,-0.0042891593319902555,0.0,6.397968745464055e-05,0.0,-0.02010137778503651,0.0,-0.0007784658353955365,0.0,0.00019748934655350325,0.0,0.0,0.0,-0.004059084721025563,0.0,0.010412441059933997,0.0,-0.003041957586465749,0.0,0.3378417237288378,1.0,0.0016186137038518567,0.0,0.00015700378316374497,0.0,0.0021467306851707946,0.0,0.0008603051927815741,0.0,-0.017122425129644903,0.0,0.0035599789872824417,0.0,0.008681671578038674,0.0,-0.008533228369318913,0.0,0.01680852682914491,0.0,0.0019018183965364699,0.0,0.002111861358426559,0.0,0.0,0.0,0.24379037198899756,1.0,0.0,0.0,-0.0012465447285654463,0.0,-0.00018074295601167023,0.0,0.008735683827032048,0.0,0.0,0.0,-0.0010098039165118422,0.0,-0.010707583514986574,0.0,-0.02650565362705759,0.0,22.30253553390503
PFI,0.3,0.0001250370087149122,0.0,-0.0008266822288609532,0.0,0.227053246035835,1.0,0.020714280464327217,0.0,0.0,0.0,-0.002168751269528091,0.0,0.0008716748068269276,0.0,-0.00027491943869195623,0.0,0.0029642821505504457,0.0,0.001474543772215231,0.0,0.20736208976966264,1.0,0.4875166565790927,1.0,-0.0005962049481964549,0.0,-0.000614045606498248,0.0,-0.01614392871538728,0.0,0.0,0.0,0.0009282570304964821,0.0,0.01719556126155375,0.0,-0.009430697962959922,0.0,0.00032379016963668406,0.0,0.006320370345748838,0.0,0.0002030997251232236,0.0,-0.021730693822168412,0.0,0.0019214191020093807,0.0,0.0008895394377463894,0.0,0.0024717751001404054,0.0,8.434595405004686e-05,0.0,0.0,0.0,0.044156768589472595,1.0,0.0,0.0,0.0,0.0,-0.0002520156814727059,0.0,5.01361619908991e-06,0.0,-0.0031460851190590056,0.0,0.004911986554767989,0.0,0.0010368334544881286,0.0,0.004719746780961653,0.0,0.0,0.0,0.006901232195851925,0.0,0.0008040845149075437,0.0,-0.017489253904553248,0.0,0.1742140947302051,1.0,0.012096917491126291,0.0,2.808896233696956e-05,0.0,0.0007319283479771954,0.0,0.0,0.0,-0.0005366813580685026,0.0,0.00023337970476555725,0.0,-0.003176471152658511,0.0,-0.0004063122895123783,0.0,22.80745220184326
PFI,0.5,-0.0055560309729925095,0.0,0.00044674069463379595,0.0,0.6036355320544438,1.0,0.0,0.0,0.0039698795931322195,0.0,-0.002532417855576341,0.0,0.014009396115166162,0.0,0.0048755012653698415,0.0,-0.0002195772755442249,0.0,0.0,0.0,0.5650934213625485,1.0,0.39218739110889356,1.0,-0.0036558243271924695,0.0,-5.871809511770465e-05,0.0,0.00031844257527335884,0.0,4.6709872706607314e-05,0.0,0.0011787917828218752,0.0,0.0,0.0,0.0,0.0,0.00047795621593227366,0.0,0.0006648548265690835,0.0,9.312506958547573e-05,0.0,0.00012451461253970564,0.0,0.0,0.0,-0.0002484209171518259,0.0,-0.0012243229846458092,0.0,-0.0015071591908428772,0.0,0.0,0.0,0.6184827660023373,1.0,-4.548294248252205e-05,0.0,0.0005378697546785105,0.0,0.0,0.0,-0.0006198962651460249,0.0,-0.0002060522746916149,0.0,0.0009268792041048357,0.0,0.0015183447969571162,0.0,0.01455903290252536,0.0,0.006042841148762079,0.0,-0.00010939251870478728,0.0,0.0002995806652767996,0.0,-0.005080518279935831,0.0,0.40473318104041933,1.0,-0.0015618461806328199,0.0,-0.0003215374107288227,0.0,-0.0014141956777171671,0.0,-0.007169823618965232,0.0,0.0017683098435563593,0.0,0.00015442873109439148,0.0,-3.754067645367343e-05,0.0,0.00013913246930918888,0.0,24.51818060874939
PFI,0.65,0.01050194967773077,0.0,-0.0024049029912487363,0.0,1.2670460659194607,1.0,0.0019581613592287717,0.0,0.0005007515555544018,0.0,0.005049103317595449,0.0,-0.0007863220411929994,0.0,-0.006397605561384356,0.0,0.009947405234755458,0.0,0.006759216038636495,0.0,0.5204263256572901,1.0,0.6491710558911317,1.0,0.016493861251201114,0.0,-0.0022901336321305976,0.0,-0.0005245966469309415,0.0,-0.00024431498810750796,0.0,-0.018886816344167556,0.0,-0.0026137752453427865,0.0,0.02510874721645262,0.0,0.004432876770020133,0.0,0.0006202507351988906,0.0,-0.0004151281270927676,0.0,0.00047606067066530144,0.0,-9.465489076099232e-06,0.0,0.00012442915285371114,0.0,-0.0001787045577876789,0.0,0.005574625356972174,0.0,0.015874907907785563,0.0,0.23091044204454292,1.0,0.009859664172287452,0.0,0.01766121560190692,0.0,-0.0004107618392721335,0.0,0.001227166216697828,0.0,0.0017875607209205668,0.0,0.002849592226624509,0.0,-0.002413364526262729,0.0,0.00778677262192895,0.0,-0.00041460386004343874,0.0,-0.0209761209664463,0.0,-0.004058980142884305,0.0,0.012353415597986306,0.0,0.058271605670950244,1.0,-0.006054678437495298,0.0,-0.004846226526422193,0.0,-0.004497684140966296,0.0,0.0,0.0,-0.002868095198825138,0.0,-0.0035987766143281696,0.0,0.003542594494407858,0.0,-0.00010436129534152627,0.0,27.452138423919678
PFI,0.85,-0.027845406072895873,0.0,-0.0444935936407016,0.0,0.36498548828787447,1.0,0.04451761255399811,0.0,0.0015179284013964178,0.0,-0.01245627854678677,0.0,0.014118144703050284,0.0,-0.003800540569284472,0.0,0.1372819590425225,0.0,0.08931783154057849,0.0,0.9951724708942198,1.0,0.6939082496945597,1.0,0.01180494210601557,0.0,0.005483020905345359,0.0,-0.004866820164138641,0.0,0.00024703922376145826,0.0,-0.07222602885834073,0.0,0.01985311219931951,0.0,-0.01481386879731339,0.0,-0.0008833778732677544,0.0,-0.01442941593296121,0.0,-0.0007823591039666233,0.0,-0.027211461204760923,0.0,0.00882943047707041,0.0,0.00541207114353881,0.0,-0.0073477744481218465,0.0,-0.00939485917738736,0.0,0.04344614801988289,0.0,0.4885809296004773,1.0,0.027118217381207455,0.0,-0.023893207035303732,0.0,0.007327846278982086,0.0,0.0033461128936420614,0.0,-0.008800765756187712,0.0,-0.010804752566464071,0.0,-0.002810896029980192,0.0,0.0018423117450927506,0.0,0.006265527040403729,0.0,0.020881634726128695,0.0,0.008432893533791397,0.0,0.03679574624644122,0.0,1.0229112337893715,1.0,0.02122822629633303,0.0,0.003406619027134905,0.0,-0.015834703328881705,0.0,-0.006337075495467026,0.0,0.005012819592080664,0.0,-0.005500853439703857,0.0,-0.006989534892989369,0.0,0.01065054329829751,0.0,26.551676750183105
LOCO-W,0.0,5.968734958240516,0.0,1.2367141720222081,0.0,-0.27618988432369745,1.0,-5.969302444109457,0.0,-1.7182781806844327,0.0,-0.7811704184660856,0.0,-2.6212034006678473,0.0,-0.025699349571702907,0.0,2.055860287114473,0.0,2.2773021437027734,0.0,4.433023008084728,1.0,3.060830458689531,1.0,-6.594464267591115,0.0,-4.1782400132373985,0.0,-2.369155135098033,0.0,1.1707945400435114,0.0,3.055051541251361,0.0,4.5094442875086145,0.0,8.196498710468077,0.0,3.2629840353301622,0.0,6.474164532851279,0.0,-7.3627812850014065,0.0,0.7136036042540519,0.0,-1.7885083578358878,0.0,0.8718614144953222,0.0,-3.047813835896329,0.0,-6.226442405453471,0.0,5.82035220213824,0.0,9.849096916014615,1.0,-0.4487008730660154,0.0,6.902577358890733,0.0,-0.16715305975711464,0.0,-0.6389477357809257,0.0,-4.437291230442328,0.0,-4.64918830227315,0.0,6.060554888635521,0.0,-2.497162093266943,0.0,5.6822971120353385,0.0,0.9776734007412574,0.0,-1.3651754494707264,0.0,3.5873979001504783,0.0,2.6513574160777997,1.0,4.754806247661,0.0,4.588701500394364,0.0,-4.8871204773482235,0.0,-5.9527900009433745,0.0,0.002567149488432811,0.0,-8.485743801950683,0.0,-1.4169000930627529,0.0,0.04770342260263306,0.0,1849.4738371372223
LOCO-W,0.15,0.36137854544756703,0.0,-7.242627434817853,0.0,9.799713299626061,1.0,6.720623314558388,0.0,-0.7221905720699162,0.0,4.220977998169412,0.0,3.2322721994281003,0.0,0.06513402200016656,0.0,3.117775238382221,0.0,2.000771121512093,0.0,0.21427835005550744,1.0,-1.9473749785839998,1.0,-1.415048379606543,0.0,0.3735812710573617,0.0,2.4674882213339453,0.0,-7.267746477027574,0.0,-4.976086066287382,0.0,-0.8237077810812177,0.0,-0.6828787524328203,0.0,0.98357472204074,0.0,0.1977489174118268,0.0,-0.1393672169730731,0.0,1.5836402394293752,0.0,-2.473349541837681,0.0,-2.3171761410636496,0.0,2.9320019675193945,0.0,0.42526681338030353,0.0,3.7855409241981635,0.0,-4.989733594703252,1.0,-3.3902852457497112,0.0,-0.2547118408486882,0.0,7.06357928185459,0.0,1.095089573697572,0.0,-1.7217775501372368,0.0,-2.9255114671604736,0.0,-4.010283965805066,0.0,10.087785962293614,0.0,6.501310202976296,0.0,1.4736389115137996,0.0,5.568944008976298,0.0,-1.5284666282475,0.0,-0.46186337219288515,1.0,1.4185174556750497,0.0,-7.034643941065841,0.0,-2.069645207123274,0.0,-1.7795250358258363,0.0,-2.7423286847244603,0.0,3.553077569798252,0.0,3.3151372242342787,0.0,-3.505824438585344,0.0,1730.7957286834717
LOCO-W,0.3,3.3380584840079366,0.0,-3.4498458736119324,0.0,9.039265680467901,1.0,12.07480323472437,0.0,-4.867632753724563,0.0,-10.489664125400186,0.0,0.6180361961395722,0.0,3.6419231019999763,0.0,6.952634989631097,0.0,-0.7399753060934947,0.0,3.1184760145768906,1.0,7.314616006171533,1.0,-0.3270624885389416,0.0,-3.2557203514581525,0.0,-2.2391644375101873,0.0,7.499256089527337,0.0,4.876700598372786,0.0,-4.334098875680816,0.0,-2.290441248488261,0.0,0.2088153602742417,0.0,-1.8611798451135757,0.0,-9.10203583469025,0.0,-0.3781212175045956,0.0,2.2448140191919137,0.0,7.109683160272042,0.0,-1.1036512701725438,0.0,-5.600960523308802,0.0,4.625300925719669,0.0,-4.63066451022523,1.0,4.7304975209790845,0.0,-11.890354643979995,0.0,4.432343157802584,0.0,-1.2022411807444302,0.0,4.074956204803191,0.0,6.994194982134808,0.0,-2.5587389106709204,0.0,8.042635430699272,0.0,2.5337898743898783,0.0,1.6871703076248472,0.0,-3.3561116693506174,0.0,-8.308079562530416,0.0,0.8442522733389858,1.0,-0.8788069721096422,0.0,-9.02802045058821,0.0,8.637469821697492,0.0,1.4532945508104413,0.0,-3.100893122084001,0.0,4.943711399532956,0.0,5.616600402370473,0.0,-10.206797367339492,0.0,1643.106535434723
LOCO-W,0.5,6.995492334212113,0.0,-0.371377103863563,0.0,7.72350814378695,1.0,-4.1568174590868905,0.0,-0.1520669266128736,0.0,0.7923210662795965,0.0,3.145840806050693,0.0,2.117079139238626,0.0,5.265667170211679,0.0,-3.00601210279644,0.0,0.42384705840922543,1.0,1.5001009902106943,1.0,-3.6395300812971976,0.0,0.4394022312451826,0.0,2.2551658729522654,0.0,1.144785908586718,0.0,-1.9128236790955269,0.0,2.3762934002890272,0.0,0.5737940933983798,0.0,-3.6123752654333683,0.0,6.903747160692594,0.0,3.5436738955579177,0.0,-3.1013508706115425,0.0,-0.004105247325884557,0.0,4.4845840266769486,0.0,1.92001965703052,0.0,4.038997604103576,0.0,-0.692795089945483,0.0,2.4075497025817394,1.0,-6.299940649069238,0.0,3.232214397814941,0.0,-7.1617669688976076,0.0,-0.6134110952204447,0.0,-2.6067074915135846,0.0,-2.498247318725736,0.0,-4.355980424653071,0.0,-4.828913234258014,0.0,-0.9549502984508895,0.0,1.68361057073718,0.0,4.291805722829724,0.0,-0.599793923881743,0.0,6.12327164151689,1.0,-5.701391088012588,0.0,-2.52937885952335,0.0,-4.202529906885506,0.0,-3.4718591873576803,0.0,-1.520434814814414,0.0,-3.8587687852985004,0.0,-8.5118450911997,0.0,5.507951898446961,0.0,1722.1000258922577
LOCO-W,0.65,6.450369114892543,0.0,-3.941192955189812,0.0,10.789999563061553,1.0,-3.764818700909839,0.0,6.2892939773656416,0.0,-5.329152105857936,0.0,3.2879951163649515,0.0,1.7813394294231952,0.0,5.835833624543341,0.0,-0.04584248514948417,0.0,-4.387562421141233,1.0,7.9952476539019735,1.0,-4.587469403951617,0.0,2.595469374008606,0.0,-1.6868050128125458,0.0,5.2319321802793475,0.0,-4.910937375473039,0.0,6.442270617372718,0.0,1.1518053979208596,0.0,-7.199911097421446,0.0,-1.1221225540860262,0.0,-3.5674409669069376,0.0,0.11186745094539564,0.0,7.023897027799883,0.0,6.747170384415188,0.0,4.5626671611877745,0.0,-0.8113726555179168,0.0,-0.7846193803977146,0.0,-3.5786438427136544,1.0,-4.646941565577369,0.0,6.9425125216940495,0.0,4.907734211578515,0.0,-1.27573235579016,0.0,-4.53696012319617,0.0,4.728133674415116,0.0,3.9287220686390003,0.0,-2.087472457341612,0.0,2.9354215121471503,0.0,6.267105830433177,0.0,3.786139514024366,0.0,5.551021149374069,0.0,2.6127570023553086,1.0,1.8208434078760158,0.0,0.26917940996860446,0.0,-1.5205443165344235,0.0,-0.0358307414474572,0.0,1.5759295789990428,0.0,0.6595023182545167,0.0,-4.225985652481494,0.0,1.8579297949839761,0.0,1753.402714252472
LOCO-W,0.85,0.00021324958163142018,0.0,0.34108226854148044,0.0,0.4922797937331754,1.0,0.18880707075518677,0.0,-0.07201371080718764,0.0,-0.4384848106708648,0.0,0.12904917387954332,0.0,-0.2807329824396275,0.0,-0.3823474606878933,0.0,-0.36790605858555187,0.0,0.12002611355218293,1.0,-0.5055685711118149,1.0,-0.9451633910544779,0.0,-0.2072736671277107,0.0,-0.048771118935353255,0.0,-0.31610351884990995,0.0,0.2504215020805674,0.0,1.0541133818659632,0.0,0.061026126840334836,0.0,0.5337915894353765,0.0,-0.014294360201090168,0.0,-0.045278775874014875,0.0,-0.039077104068199045,0.0,-0.0955201958261735,0.0,0.05913047443918919,0.0,-0.1612154482689377,0.0,0.14750006595501347,0.0,0.31821868016570104,0.0,0.6862788870203163,1.0,0.24242080557041812,0.0,0.10252073923296315,0.0,-0.17872102731537493,0.0,0.0562840111799622,0.0,0.5550744507224267,0.0,-0.15416440462416606,0.0,-0.2932800878899988,0.0,0.4380560493262492,0.0,-0.020191475998605515,0.0,-0.1554104667909318,0.0,-0.008102973851706791,0.0,0.29120196543594784,0.0,-0.1783848139445401,1.0,-0.08201117350812825,0.0,0.011570581431393672,0.0,0.1699903012160533,0.0,-0.14340401911411413,0.0,-0.052740716761142906,0.0,-0.4170277867512465,0.0,-0.19014663255087022,0.0,0.02890043584388844,0.0,1946.3784148693085
LOCO-HD,0.0,0.0039477770480544905,0.0,-0.2986494791844745,0.0,2.178730287443061,1.0,0.0062349248783935,0.0,0.1531714644507005,0.0,-0.08987696967417236,0.0,0.6867459180431492,0.0,-0.3432119082063938,0.0,-0.030286829740886034,0.0,-0.46510707473203183,0.0,3.226970553453951,1.0,2.8026220375174784,1.0,-0.2535823598319773,0.0,-0.34857174774027655,0.0,-0.2350438344044008,0.0,-0.10132679396186717,0.0,0.014455557596123825,0.0,-0.2256711792425179,0.0,-0.1832618381636646,0.0,-0.00285351493190511,0.0,-0.1695311800153103,0.0,0.12804229549079338,0.0,0.3029941832750662,0.0,-0.4035983186083669,0.0,0.16982566549143918,0.0,-0.3916288959566465,0.0,0.14835929782947588,0.0,-0.030011906521348664,0.0,3.133528454776391,1.0,0.09344707041625178,0.0,0.04541229029950955,0.0,-0.22501976175459504,0.0,0.35898595001599,0.0,0.07630081329072524,0.0,-0.09031409994625861,0.0,0.2832107095866956,0.0,-0.21088922728302606,0.0,-0.21573080347559603,0.0,0.0875384019808294,0.0,0.050172863381604316,0.0,-0.1797404408341574,0.0,3.2107183809214437,1.0,0.29259510444379266,0.0,-0.22543078509614034,0.0,-0.33804308490804935,0.0,0.3410421008394433,0.0,-0.26112739627717296,0.0,0.426685481610642,0.0,0.9537246689882064,0.0,0.24733002128409964,0.0,317.809677362442
LOCO-HD,0.15,0.3886295346952089,0.0,1.0194880276341713,0.0,2.0213104722933686,1.0,-0.012429433100525245,0.0,-0.0513933939724005,0.0,0.9516147177815419,0.0,-0.24223518705761293,0.0,-0.8079998835395159,0.0,0.47644950872922465,0.0,0.2464563872208636,0.0,3.1294196361412396,1.0,2.1014013459940166,1.0,-0.020528496840690025,0.0,-0.16973710183295765,0.0,-0.28674038830483184,0.0,0.1999205135997144,0.0,0.16287666471226458,0.0,-0.10636522725938491,0.0,-0.08273452546968585,0.0,-0.13871320686445898,0.0,-0.6379331987101153,0.0,0.022200781942881775,0.0,0.6385350613346468,0.0,0.0076695712291154905,0.0,0.23967360969174223,0.0,0.04071300985799553,0.0,-0.08111815132181022,0.0,1.131355487668312,0.0,1.0506610876933813,1.0,0.25755891936320197,0.0,0.937668282009998,0.0,0.16177192781990968,0.0,0.5303732181385108,0.0,-0.14053750436033496,0.0,-0.11455630355207802,0.0,0.34963987354435844,0.0,1.025793683431246,0.0,-0.2659473684901883,0.0,0.21101387381474268,0.0,0.31670649713844057,0.0,1.609222790381697,0.0,-0.3813934814556177,1.0,0.23449304220998002,0.0,-0.1863533255241947,0.0,-0.15503167882437197,0.0,-0.07600436767504704,0.0,0.09655453760414545,0.0,0.9734165355439366,0.0,-0.30434719509652197,0.0,-1.4264928911323551,0.0,286.95690965652466
LOCO-HD,0.3,0.38588936265470863,0.0,0.43295341818858546,0.0,1.8767707737664256,1.0,-0.16629493841890586,0.0,0.45688790150152414,0.0,-0.03655008576581942,0.0,0.4526417322220819,0.0,0.017998680724206295,0.0,-0.0031260010148876916,0.0,0.5254940019259262,0.0,1.805549501881254,1.0,2.2145917714922607,1.0,0.4795585882956601,0.0,0.4709573084674279,0.0,0.2798346788752948,0.0,0.42879588379275724,0.0,0.40697846449626773,0.0,0.46089284501670846,0.0,0.3662071658414199,0.0,0.4739595844776332,0.0,0.4244252042404746,0.0,0.3887369673151948,0.0,0.3281497054640674,0.0,0.4226919853781741,0.0,0.46308074488311135,0.0,0.3898032475545907,0.0,0.41812087394192154,0.0,0.4008037365191761,0.0,0.6568366716911065,1.0,0.42808840956496397,0.0,0.4522268196883754,0.0,-0.07489191723156807,0.0,0.40758656048510566,0.0,0.39895959295987815,0.0,-0.19109274761200012,0.0,0.007872187259341246,0.0,-0.7252961620504692,0.0,0.05551896809427426,0.0,0.4400522841839898,0.0,0.4763570025040753,0.0,0.003063533997718082,0.0,1.7867235175945932,1.0,0.4541418468890992,0.0,0.44978181706962594,0.0,0.435028934747848,0.0,0.4858855519824701,0.0,0.47591227725710183,0.0,0.4386597036037436,0.0,0.41448077921218385,0.0,0.41572320747876645,0.0,298.31504940986633
LOCO-HD,0.5,-0.5965325212777124,0.0,-0.6190520698661857,0.0,2.7424239205663596,1.0,-0.4903430764079282,0.0,-0.40320368770071013,0.0,-0.0543261263561412,0.0,-0.5019593018100181,0.0,0.05469080680378369,0.0,-0.5445334979836716,0.0,-0.024462325666839035,0.0,2.7497996497023784,1.0,0.51599934509618,1.0,-0.5648768479658344,0.0,-0.1298822020932029,0.0,-0.5032483904838934,0.0,-0.01103578638778302,0.0,-0.677641185831849,0.0,-0.40046383733946556,0.0,-0.06606593689361873,0.0,-0.04284024222008753,0.0,-0.5543427926713775,0.0,-0.07424826578093402,0.0,-0.4414621306046769,0.0,-0.5365696837928944,0.0,-0.5329113093641098,0.0,-0.445829165472329,0.0,-0.5782110027240037,0.0,-0.053119659870837665,0.0,5.783112315190387,1.0,-0.030764262088066374,0.0,-0.39596958547002004,0.0,-0.48111264305994084,0.0,-0.5840688827187606,0.0,-0.32219453623422467,0.0,-0.5429544977685907,0.0,-0.6223157412532956,0.0,-0.3208284703271538,0.0,-0.39391197342538575,0.0,-0.06418182164811981,0.0,-0.495285348758415,0.0,0.3507001466529722,0.0,1.9055502897774659,1.0,0.021158990799950317,0.0,-0.6056793657183448,0.0,-0.24080354186514796,0.0,-0.6665458407032254,0.0,-0.37683255984657293,0.0,-0.2736746746083014,0.0,-0.5629989631045902,0.0,-0.5838689998081819,0.0,323.51013231277466
LOCO-HD,0.65,0.0689643791375616,0.0,0.01256911858379084,0.0,3.910387498567374,1.0,-0.02059971711839914,0.0,0.042044478121425755,0.0,0.11139268268600766,0.0,0.28054778834521166,0.0,-0.05959085533044295,0.0,0.07701657567478293,0.0,0.06994788490636594,0.0,1.3325659886109111,1.0,2.501098045785554,1.0,0.2860215079564785,0.0,-0.033710629918683566,0.0,-0.03179065582470031,0.0,0.054940831797713585,0.0,0.2742196174383462,0.0,-0.06044234825075989,0.0,0.16873548869236465,0.0,0.06279026433804091,0.0,-0.011523137095366565,0.0,0.13115727150484702,0.0,-0.06890937778702089,0.0,0.014077620546595782,0.0,0.2570190304300386,0.0,0.017082109346866048,0.0,0.06251332295188128,0.0,-0.22475551516589398,0.0,1.1194797277843538,1.0,0.17453083469807495,0.0,-0.6516523707680655,0.0,0.22438943717544824,0.0,-0.09996484108049408,0.0,-0.005672354981300032,0.0,0.02874723458513273,0.0,0.0804042577816304,0.0,-0.008708841778581444,0.0,0.297152996997994,0.0,-0.02795046918458155,0.0,0.011699900849038158,0.0,0.0611304556075698,0.0,0.833863808230241,1.0,0.17717881360219323,0.0,-0.026706179336290603,0.0,0.04146318597335963,0.0,-0.08183098390099985,0.0,-0.04851903952929071,0.0,0.006403312450748544,0.0,0.06549115171354103,0.0,-0.0006938073526505661,0.0,327.5926306247711
LOCO-HD,0.85,0.6247887307409243,0.0,0.7809329177187792,0.0,1.680346522820951,1.0,0.3831241781250405,0.0,0.26351192068649176,0.0,0.28500110330612394,0.0,0.34085559878340277,0.0,0.6936078852720531,0.0,-0.20241720354835202,0.0,1.0082410559989459,0.0,1.4331010096647674,1.0,1.6118979723868119,1.0,-0.029643270705369318,0.0,-0.07613125049036107,0.0,0.8085792227331066,0.0,-0.15292987726288843,0.0,1.1365539750858673,0.0,0.19368441445665496,0.0,0.43669042513764467,0.0,0.3254510972387017,0.0,0.2923844291465105,0.0,-0.78440264521217,0.0,0.07167596362031503,0.0,0.6303951416284121,0.0,0.3273488869787524,0.0,0.7513378359229765,0.0,0.11575056418972807,0.0,-0.23954780423910726,0.0,1.1854607482047914,1.0,-0.17184165110176863,0.0,1.3587820475844499,0.0,0.7701453883934413,0.0,0.5340487152475557,0.0,1.0391883389011713,0.0,0.498183655373337,0.0,-0.041294020606891024,0.0,0.46473134491962576,0.0,0.17452157478713204,0.0,0.8052968901073001,0.0,0.056590521911518366,0.0,0.4574553100674237,0.0,1.8780839513201268,1.0,1.5562240112737271,0.0,-0.6794354059060552,0.0,-0.03725581838857295,0.0,0.19163315268487402,0.0,0.4468138865373952,0.0,0.5615883168531255,0.0,1.0002455896558704,0.0,1.410855421603621,0.0,329.99260330200195
Robust-CPI,0.0,-0.08797768245553944,0.0,-0.24553583657125022,0.0,2.4984494104973574,1.0,-0.19938991243262452,0.0,0.03992969297200621,0.0,0.1850919080402491,0.0,-0.04585894112407729,0.0,-0.08679894769236443,0.0,-0.10791395094651758,0.0,-0.039898663450088634,0.0,2.208539246277363,1.0,2.516067871355508,1.0,-0.02905556957195349,0.0,0.006637236566588585,0.0,0.020345208476245154,0.0,-0.07013260376173104,0.0,0.006984008642274956,0.0,-0.03148873889778288,0.0,-0.24213751431553182,0.0,-0.2614800652600977,0.0,-0.001304160867200724,0.0,0.023492863634552465,0.0,-0.07607605731487413,0.0,-0.11090958080674537,0.0,-0.06482046745454474,0.0,-0.08695345461241127,0.0,-0.0027868428409001792,0.0,-0.0018092121347088798,0.0,2.549569113967902,1.0,0.053033540146442834,0.0,0.010376494163749134,0.0,-0.05186802387681443,0.0,0.08930923806753199,0.0,0.1309116986664094,0.0,-0.015168393154997194,0.0,-0.0079713898768558,0.0,0.045660995979330016,0.0,-0.12877508347008354,0.0,-0.05730843462988295,0.0,0.2096614566749447,0.0,0.009609054253878278,0.0,3.16530024033665,1.0,0.13555165364149246,0.0,-0.017694850078534653,0.0,-0.06180640446242013,0.0,-0.24076521176935212,0.0,-0.002256853518866367,0.0,-0.05607424076810959,0.0,0.12661988889215114,0.0,-0.003847077224689728,0.0,30.674871683120728
Robust-CPI,0.15,0.11762344924178401,0.0,0.0,0.0,3.2586701533758213,1.0,0.10897676696251453,0.0,-0.003452185513892077,0.0,0.007691955517333714,0.0,0.005392628434864574,0.0,0.04582919377397329,0.0,-0.006984368110817162,0.0,0.04583089891457736,0.0,2.061869559607798,1.0,1.6817376041669425,1.0,0.027797356025454887,0.0,-0.005084695113601676,0.0,0.028621755286909367,0.0,-0.027371651244820973,0.0,0.03367111288538121,0.0,-0.07654402359126712,0.0,0.010231147993151007,0.0,0.010004805987119492,0.0,-0.33759507910867176,0.0,-0.1525599951813238,0.0,-0.01052752384614502,0.0,-0.0034004509432767286,0.0,0.0,0.0,-0.04165216864720378,0.0,-0.08940625959036391,0.0,0.009175268709753291,0.0,1.154646960078474,1.0,-0.012373693605266826,0.0,-0.0020395820237372286,0.0,0.001737933121390902,0.0,0.006598518577909183,0.0,-0.09294331720879385,0.0,0.07834284741807161,0.0,0.017405523359618705,0.0,0.02694127488686733,0.0,0.163552175131614,0.0,-0.02000979546365174,0.0,-0.02368602746367995,0.0,0.0,0.0,0.8843812021357778,1.0,0.0,0.0,-0.0057854424252503445,0.0,-0.015885059496473532,0.0,0.03166269408122379,0.0,0.0,0.0,-0.007924924629595476,0.0,-0.00031474630999445645,0.0,-1.0639966007479016,0.0,23.301746606826782
